"2011, Dec03_2011_1200, Dec03_2011_1200_2, 2, E1, E2, E2, E2, E2, E2, E2, E2, E2, E1, E2, E1, A, D, D, D, D"
"2011, Dec03_2011_1200, Dec03_2011_1200_3, 3, E1, E2, E1, E2, E2, E2, E2, E3, E1, E2, E1, A"
"2011, Dec03_2011_1500, Dec03_2011_1500_6, 6, B, C, B, C, B, C, E1, E1, E1, E2, E1, E2, E2, E3, E1, E3, E2, E3, E2, A, B, C, B, C, B, C, D, D, D, D"
"2011, Dec03_2011_1500, Dec03_2011_1500_7, 7, B, C, B, C, E2, E2, E2, E2, E2, E2, E3, E3, A, B, C, B, C, D, B, D, D, D, D"
"2011, Dec03_2011_1500, Dec03_2011_1500_8, 8, B, C, B, C, B, C, E2, E2, E3, E2, E3, E2, E2, E3, E1, D, D, D, D"
"2011, Dec03_2011_1500, Dec03_2011_1500_9, 9, B, C, B, C, B, C, E1, E2, E3, E2, E3, E1, E3, E3, E1, E4, E3, E2, A, B, D, B, D, B, D, D, D, D, D"
"2011, Dec03_2011_1500, Dec03_2011_1500_10, 10, B, C, B, C, E1, E2, E2, E2, E1, E3, E2, E4, E3, E3, A, B, C, B, C, B, C, C, D, D, D"
"2014, Dec03_2014_2000, Dec03_2014_2000_2, 2, F, G, I, I, I, I, I, I, I, I, F, F, G, F, F, F, F, G, F, G, F, G, F, F, F, G, F, F, G"
"2014, Dec03_2014_2000, Dec03_2014_2000_3, 3, F, G, I, I, I, I, I, I, I, I, F, F, F, G, F, F, F, G, F, G, F, G, F, G, F, F, G, F, F, G"
"2014, Dec03_2014_2000, Dec03_2014_2000_4, 4, F, G, I, I, I, I, I, I, F, F, G, F, G, F, F, G, F, F, G, F, G, F, F, G, F, G"
"2014, Dec03_2014_2000, Dec03_2014_2000_5, 5, F, G, I, I, I, I, I, I, I, I, G, I, F, G, F, G, F, G, F, G, F, F, F, F, G, F, G, F, F, F, G, F, G"
"2014, Dec03_2014_2000, Dec03_2014_2000_6, 6, F, G, I, I, I, I, I, I, I, I, F, G, F, G, F, G, F, F, F, G, F, G, F, F, F, F, G, F, F, G"
"2014, Dec03_2014_2000, Dec03_2014_2000_7, 7, F, G, I, I, I, I, I, I, I, I, F, I, F, I, F, G, F, F, F, F, F, F, F, F, F, F, F, F"
"2014, Dec03_2014_2000, Dec03_2014_2000_8, 8, F, I, I, I, I, I, I, I, F, G, F, G, F, G, F, G, F, F, F, G, F, G, F, F, G, F, G"
"2014, Dec03_2014_2000, Dec03_2014_2000_9, 9, F, G, I, I, I, I, I, I, I, I, F, F, F, G, F, I, F, I, I, F, G, F, G, F, F, G, F, F, G, F"
"2014, Dec03_2014_2000, Dec03_2014_2000_10, 10, F, G, I, F, G, I, F, I, F, I, F, I, I, F, G, I, F, I, F, F, F, F, F, G, F, F, F, F, F"
"2014, Dec03_2014_2000, Dec03_2014_2000_11, 11, F, G, G, I, I, I, I, F, F, G, F, G, F, G, F, G, F, G, F, F, F"
"2014, Dec03_2014_2000, Dec03_2014_2000_12, 12, F, G, I, I, I, I, I, I, I, I, F, F, G, F, F, F, G, F, G, F, G, F, F, G, F, G, F, F, G"
"2014, Dec06_2014_1400, Dec06_2014_1400_15, 15, F, I, I, I, I, I, I, H, I, I, I, I, I, H, I, I, I, I, H, I, I, I, F, G, F, G, F, G, F, G, F, G, F, G, F, G, F, F, G, F, G, F, G, F, G, F, G, F, G, F, G, F, F, F"
"2014, Dec06_2014_1400, Dec06_2014_1400_16, 16, F, I, I, I, I, I, H, I, I, I, F, G, F, F, G, F, G, F, F"
"2014, Dec06_2014_1400, Dec06_2014_1400_17, 17, F, F, I, F, I, I, I, I, H, I, I, I, I, H, I, I, I, I, I, I, I, H, I, I, I, F, G, F, F, G, F, G, F, G, F, G, F, G, F, G, F, F, G, F, G, F, G, F, G, F, F"
