2014,Dec06_2014_1600,32,32,F,I,H,I,I,I,I,H,I,I,I,I,H,I,I,I,I,H,I,I,I,I,H,I,I,I,F,G,F,F,G,F,G,F,G,F,G,F,F,G,F,G,F,G,F,G,F,F,G,F,G,F,F,F,G,F,,
2014,Dec06_2014_1600,33,33,F,I,H,I,I,I,I,H,I,I,I,H,I,I,I,I,H,I,I,I,H,I,I,I,I,H,I,I,I,F,G,F,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,F,G,F,G,F,G,F,F,F,F,
2014,Dec06_2014_1600,34,34,F,G,I,I,I,I,I,H,I,I,I,I,H,I,I,I,I,H,I,I,I,F,G,F,G,F,G,F,F,G,F,G,F,G,F,G,F,F,F,F,G,F,G,F,G,F,F,F,,,,,,,,,,
2014,Dec06_2014_1600,35,35,F,I,I,I,I,H,I,I,I,I,H,I,I,I,I,H,I,I,I,I,F,G,F,G,F,G,F,G,F,G,F,F,G,F,G,F,G,F,F,F,,,,,,,,,,,,,,,,,,
2014,Dec06_2014_1600,36,36,F,F,I,I,I,I,I,H,I,I,I,H,I,I,I,H,I,I,I,H,I,I,F,G,F,F,G,F,G,F,G,F,G,F,F,G,F,G,F,G,F,G,F,F,F,G,,,,,,,,,,,,
2014,Dec06_2014_1600,37,37,F,I,H,I,I,I,H,I,I,I,I,H,I,I,I,H,I,I,I,I,F,G,F,F,G,F,G,F,G,F,G,F,F,G,F,G,F,G,F,F,G,F,G,F,F,F,G,,,,,,,,,,,
2014,Dec16_2014_1700,41,41,F,G,I,I,I,I,I,I,I,I,I,I,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,42,42,F,G,I,I,I,I,I,I,I,I,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,43,43,F,G,I,I,I,I,I,I,I,I,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,44,44,F,F,I,I,I,I,I,I,F,F,F,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,45,45,F,G,I,I,I,I,I,I,I,I,I,I,F,F,G,F,F,F,G,F,G,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,46,46,F,G,I,I,I,I,I,I,I,I,I,I,F,F,G,F,F,F,F,G,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,47,47,F,G,G,I,I,I,I,I,I,I,I,I,I,I,F,F,G,F,F,F,F,G,F,G,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,48,48,F,G,I,I,I,I,I,I,I,F,F,F,F,F,G,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,49,49,F,G,I,I,I,I,I,I,I,I,I,I,F,F,F,F,F,F,G,F,G,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,50,50,F,G,I,I,I,I,I,I,I,I,I,F,F,F,F,F,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1700,51,51,F,G,I,I,I,I,I,I,I,I,F,F,F,F,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,54,54,F,G,I,I,I,I,I,I,I,I,F,F,F,F,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
