Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
34	Spectrogram 1	1	38.983853013	39.690834245	2963.465	1075.908	39.0468	0.0889	39.6250	0.9111	0.5781	0.7070	1088.000	2848.000	1696.000	1760.000	13.69	SS
35	Spectrogram 1	1	40.468021710	41.907160082	542.166	256.816	40.8437	0.2609	41.6093	0.7935	0.7656	1.4391	384.000	448.000	416.000	64.000	24.51	R
36	Spectrogram 1	1	40.633475889	41.554693859	2850.212	1000.406	40.8437	0.2241	41.5000	0.9483	0.6562	0.9212	1088.000	2752.000	1088.000	1664.000	15.67	S
37	Spectrogram 1	1	41.589034757	43.088768429	884.587	356.688	41.6406	0.0316	42.9531	0.9158	1.3125	1.4997	416.000	800.000	544.000	384.000	26.17	J
38	Spectrogram 1	1	42.882961629	43.632790209	3076.719	1038.157	42.9687	0.1064	43.5000	0.8298	0.5312	0.7498	1088.000	2976.000	1120.000	1888.000	14.75	SS
39	Spectrogram 1	1	44.328783351	45.592780101	524.611	201.773	44.6093	0.2152	45.4062	0.8608	0.7969	1.2640	320.000	448.000	416.000	128.000	20.16	R
40	Spectrogram 1	1	44.575431853	45.282413085	2944.590	1038.157	44.6406	0.0889	45.2500	0.9556	0.6094	0.7070	1088.000	2848.000	1120.000	1760.000	13.32	S
41	Spectrogram 1	1	45.357119690	46.921047871	887.803	322.837	45.4218	0.0404	46.6875	0.8586	1.2656	1.5639	384.000	672.000	416.000	288.000	22.42	J
42	Spectrogram 1	1	47.790845045	50.061754459	470.281	106.193	48.4687	0.2986	49.7343	0.8611	1.2656	2.2709	160.000	384.000	224.000	224.000	20.53	O
43	Spectrogram 1	1	72.229597424	72.714359823	6508.089	394.430	72.2500	0.0333	72.6875	0.9667	0.4375	0.4848	416.000	672.000	416.000	256.000	14.86	break
44	Spectrogram 1	1	192.235076192	193.691886005	3291.970	2669.985	192.5156	0.1848	193.4843	0.8587	0.9688	1.4568	2752.000	3232.000	3200.000	480.000	17.95	S
45	Spectrogram 1	1	194.248901522	196.241303177	3716.741	1926.637	194.4218	0.0866	196.0625	0.9134	1.6406	1.9924	2016.000	3424.000	2016.000	1408.000	14.05	SW
46	Spectrogram 1	1	196.884013389	198.940686066	3216.119	1396.793	197.2656	0.1832	198.6875	0.8779	1.4219	2.0567	1504.000	3104.000	2912.000	1600.000	15.77	S
47	Spectrogram 1	1	199.669090972	201.190171806	3686.400	1865.956	199.7500	0.0515	201.0156	0.8866	1.2656	1.5211	1984.000	3520.000	3168.000	1536.000	14.93	SW
48	Spectrogram 1	1	201.931442544	203.795302158	3491.982	1319.822	202.2500	0.1695	203.6250	0.9153	1.3750	1.8639	1504.000	3296.000	3104.000	1792.000	15.07	S
49	Spectrogram 1	1	202.102831934	204.523707064	424.770	182.044	202.2968	0.0779	204.4375	0.9675	2.1406	2.4209	192.000	416.000	320.000	224.000	12.40	R
50	Spectrogram 1	1	204.180928285	204.952180538	2906.839	1046.756	204.2500	0.0833	204.7968	0.8125	0.5469	0.7713	1152.000	2720.000	2304.000	1568.000	16.38	SW
51	Spectrogram 1	1	205.680585445	208.444239354	455.111	227.556	206.0000	0.1136	208.3125	0.9545	2.3125	2.7637	256.000	416.000	416.000	160.000	16.53	R
52	Spectrogram 1	1	206.023364224	207.856439635	3246.599	1350.163	206.1406	0.0603	207.7031	0.9224	1.5625	1.8331	1472.000	3136.000	3136.000	1664.000	15.70	S
53	Spectrogram 1	1	208.122884248	209.472575693	2850.212	1107.437	208.2031	0.0581	209.2031	0.8023	1.0000	1.3497	1184.000	2656.000	1536.000	1472.000	16.89	SW
54	Spectrogram 1	1	210.051014883	212.536161034	455.111	197.215	210.2656	0.0823	212.3906	0.9430	2.1250	2.4851	224.000	416.000	320.000	192.000	13.52	R
55	Spectrogram 1	1	210.479488357	212.107687560	3208.848	1395.674	210.6562	0.1068	211.9375	0.9029	1.2812	1.6282	1472.000	3136.000	1472.000	1664.000	16.17	S
56	Spectrogram 1	1	212.450466339	213.190934391	2812.461	1092.267	212.5937	0.1915	213.1093	0.8936	0.5156	0.7405	1152.000	2624.000	1184.000	1472.000	16.54	SS
57	Spectrogram 1	1	214.421444321	216.499540672	470.281	197.215	214.6562	0.1136	216.3281	0.9242	1.6719	2.0781	224.000	416.000	256.000	192.000	13.84	R
58	Spectrogram 1	1	214.491050148	216.054978329	3265.475	1395.674	214.6093	0.0707	215.9375	0.9293	1.3281	1.5639	1472.000	3200.000	1504.000	1728.000	16.58	S
59	Spectrogram 1	1	216.333486087	217.147585689	2755.834	1001.244	216.5000	0.1961	217.0625	0.9020	0.5625	0.8141	1088.000	2624.000	1216.000	1536.000	16.26	SS
60	Spectrogram 1	1	218.107917061	220.164589738	470.281	197.215	218.3125	0.0992	220.0156	0.9313	1.7031	2.0567	256.000	416.000	352.000	160.000	15.87	R
61	Spectrogram 1	1	218.283040396	220.189747357	3454.230	1395.674	218.4843	0.0992	219.8437	0.8182	1.3594	1.9067	1472.000	3168.000	2784.000	1696.000	17.82	S
62	Spectrogram 1	1	220.560678099	221.346625737	3038.968	1016.415	220.6562	0.1200	221.2656	0.9000	0.6094	0.7859	1120.000	2912.000	2944.000	1792.000	18.74	SW
63	Spectrogram 1	1	222.371228131	224.556442850	485.452	197.215	222.6406	0.1223	224.3281	0.8993	1.6875	2.1852	256.000	448.000	416.000	192.000	16.59	R
64	Spectrogram 1	1	222.567775139	224.388787405	3322.101	1365.333	222.7187	0.0783	224.0781	0.8348	1.3594	1.8210	1440.000	3200.000	2944.000	1760.000	16.18	S
65	Spectrogram 1	1	224.667295163	225.395700070	2963.465	1107.437	224.7656	0.1304	225.2500	0.8043	0.4844	0.7284	1120.000	2752.000	1216.000	1632.000	16.54	SS
66	Spectrogram 1	1	226.313184095	228.305585751	439.941	212.385	226.5312	0.1032	228.1406	0.9206	1.6094	1.9924	256.000	416.000	384.000	160.000	15.57	R
67	Spectrogram 1	1	226.509731103	228.073659284	3303.226	1350.163	226.6875	0.1111	227.8906	0.8889	1.2031	1.5639	1440.000	3168.000	2944.000	1728.000	16.02	S
68	Spectrogram 1	1	228.566403780	229.551892771	2850.212	1031.585	228.7500	0.1774	229.4218	0.8710	0.6719	0.9855	1120.000	2528.000	1216.000	1408.000	17.75	SS
69	Spectrogram 1	1	230.646100991	232.445689583	485.452	182.044	230.7812	0.0702	232.3125	0.9298	1.5312	1.7996	192.000	448.000	288.000	256.000	13.84	R
70	Spectrogram 1	1	231.117421813	232.359994889	3227.724	1395.674	231.2500	0.1013	232.2656	0.9241	1.0156	1.2426	1472.000	3136.000	2880.000	1664.000	17.36	S
71	Spectrogram 1	1	232.617078973	233.816804702	2661.456	1077.096	232.8750	0.2105	233.5781	0.8026	0.7031	1.1997	1120.000	2528.000	1248.000	1408.000	17.69	SS
72	Spectrogram 1	1	234.441856398	236.455681727	394.430	182.044	234.5625	0.0547	236.2968	0.9219	1.7344	2.0138	192.000	384.000	320.000	192.000	13.56	R
73	Spectrogram 1	1	234.952259408	236.301950852	3303.226	1350.163	235.0468	0.0698	236.1875	0.9186	1.1406	1.3497	1472.000	3072.000	1536.000	1600.000	16.87	S
74	Spectrogram 1	1	236.709000653	237.437405559	2887.963	1107.437	236.8593	0.2000	237.3750	0.9333	0.5156	0.7284	1184.000	2688.000	1248.000	1504.000	18.35	SS
75	Spectrogram 1	1	238.319541340	240.376214017	439.941	212.385	238.5156	0.0916	240.1875	0.9084	1.6719	2.0567	224.000	384.000	288.000	160.000	14.33	R
76	Spectrogram 1	1	238.808520677	240.286754164	3340.977	1289.481	238.9218	0.0745	240.0156	0.8191	1.0938	1.4782	1440.000	3104.000	1536.000	1664.000	18.27	S
77	Spectrogram 1	1	240.565261922	241.272243155	3057.843	1122.607	240.6875	0.1591	241.1562	0.8409	0.4688	0.7070	1216.000	2944.000	1248.000	1728.000	16.58	SS
78	Spectrogram 1	1	242.111531588	244.189627939	470.281	227.556	242.3281	0.0985	243.9531	0.8864	1.6250	2.0781	288.000	416.000	384.000	128.000	17.51	R
79	Spectrogram 1	1	242.450545209	243.971626043	3114.470	1289.481	242.6093	0.1031	243.8125	0.8969	1.2031	1.5211	1408.000	3072.000	2944.000	1664.000	17.91	S
80	Spectrogram 1	1	244.250133801	245.322918853	3095.594	1031.585	244.3437	0.0746	245.0468	0.7463	0.7031	1.0728	1088.000	2912.000	1280.000	1824.000	16.16	SS
81	Spectrogram 1	1	245.882098162	247.488873691	455.111	212.385	246.0468	0.0980	247.3906	0.9412	1.3438	1.6068	256.000	416.000	384.000	160.000	16.55	R
82	Spectrogram 1	1	246.022400477	247.522057638	3303.226	1304.652	246.1875	0.1053	247.3437	0.8842	1.1562	1.4997	1408.000	3104.000	2880.000	1696.000	17.87	S
83	Spectrogram 1	1	247.786641331	248.857825016	3227.724	1001.244	247.9218	0.1194	248.6718	0.8358	0.7500	1.0712	1152.000	2944.000	1280.000	1792.000	16.13	SS
84	Spectrogram 1	1	249.707272357	251.506860949	3171.097	1168.119	250.1875	0.2632	251.2812	0.8772	1.0938	1.7996	1280.000	3104.000	3008.000	1824.000	18.45	R
85	Spectrogram 1	1	249.903850579	251.489202434	530.963	288.237	250.3281	0.2673	251.3750	0.9307	1.0469	1.5854	320.000	448.000	416.000	128.000	19.11	R
86	Spectrogram 1	1	251.849639728	252.556620961	3001.217	1061.926	251.9062	0.0682	252.4375	0.8409	0.5312	0.7070	1120.000	2880.000	1408.000	1760.000	17.09	SS
87	Spectrogram 1	1	253.438756742	255.495429419	500.622	242.726	253.7500	0.1462	255.2968	0.9077	1.5469	2.0567	288.000	448.000	384.000	160.000	17.19	R
88	Spectrogram 1	1	254.056278121	255.513087934	3114.470	1198.459	254.1406	0.0543	255.2187	0.8043	1.0781	1.4568	1376.000	3040.000	2880.000	1664.000	19.03	S
89	Spectrogram 1	1	255.855866714	256.648542641	2793.585	1001.244	255.9843	0.1600	256.5156	0.8400	0.5312	0.7927	1152.000	2656.000	1408.000	1504.000	17.63	SS
90	Spectrogram 1	1	257.337865359	259.373114362	485.452	227.556	257.5781	0.1163	259.1718	0.9070	1.5938	2.0352	288.000	448.000	416.000	160.000	18.74	R
91	Spectrogram 1	1	257.698302653	259.305078182	3038.968	1259.141	257.9375	0.1471	259.0625	0.8529	1.1250	1.6068	1376.000	3008.000	3008.000	1632.000	17.74	S
92	Spectrogram 1	1	259.605009614	260.390738864	2963.465	1031.585	259.6562	0.0600	260.1718	0.7200	0.5156	0.7857	1120.000	2752.000	1152.000	1632.000	16.58	SS
93	Spectrogram 1	1	261.044160912	263.143680936	470.281	242.726	261.2812	0.1119	262.9218	0.8955	1.6406	2.0995	288.000	448.000	416.000	160.000	18.26	R
94	Spectrogram 1	1	261.404598206	262.947102714	3303.226	1365.333	261.5937	0.1224	262.7656	0.8878	1.1719	1.5425	1440.000	3168.000	3072.000	1728.000	18.52	S
95	Spectrogram 1	1	263.482694557	264.361065179	2755.834	1152.948	263.5468	0.0714	264.3125	0.9464	0.7656	0.8784	1248.000	2496.000	1408.000	1248.000	18.54	SS
96	Spectrogram 1	1	265.287649168	267.237203477	424.770	212.385	265.3906	0.0484	267.0937	0.9274	1.7031	1.9496	256.000	384.000	288.000	128.000	15.93	R
97	Spectrogram 1	1	265.694683362	266.958680111	3303.226	1350.163	265.8281	0.1000	266.8750	0.9375	1.0469	1.2640	1440.000	3232.000	3072.000	1792.000	16.31	S
98	Spectrogram 1	1	267.558542975	268.244100534	2699.207	1031.585	267.6406	0.1163	268.1250	0.8372	0.4844	0.6856	1088.000	2464.000	1312.000	1376.000	17.95	SS
99	Spectrogram 1	1	269.068394308	270.953677595	530.963	227.556	269.2656	0.1000	270.7656	0.9000	1.5000	1.8853	288.000	480.000	384.000	192.000	18.60	R
100	Spectrogram 1	1	269.336707894	270.922059749	3322.101	1289.481	269.5468	0.1287	270.7500	0.8911	1.2031	1.5854	1376.000	3200.000	3040.000	1824.000	17.70	S
101	Spectrogram 1	1	270.784963412	272.241773225	1061.926	333.748	270.8593	0.0435	272.0625	0.8804	1.2031	1.4568	384.000	800.000	608.000	416.000	21.00	J
102	Spectrogram 1	1	272.076813674	272.569558170	2699.207	1264.664	272.1250	0.0968	272.5312	0.9355	0.4062	0.4927	1312.000	2560.000	1568.000	1248.000	14.24	SS
103	Spectrogram 1	1	273.227262216	274.684072028	485.452	288.237	273.4531	0.1522	274.5781	0.9348	1.1250	1.4568	320.000	480.000	384.000	160.000	19.08	R
104	Spectrogram 1	1	273.666965191	274.716725203	3302.534	1183.289	273.7968	0.1212	274.5781	0.8788	0.7812	1.0498	1280.000	3200.000	1344.000	1920.000	16.10	S
105	Spectrogram 1	1	274.534106312	276.119458167	1107.437	364.089	274.6562	0.0700	275.9062	0.8700	1.2500	1.5854	448.000	896.000	448.000	448.000	23.17	J
106	Spectrogram 1	1	275.761685554	276.297277397	3057.843	1377.917	275.8437	0.1471	276.2812	0.9706	0.4375	0.5356	1440.000	3008.000	1632.000	1568.000	13.60	SS
107	Spectrogram 1	1	277.279011754	278.692974220	500.622	318.578	277.5781	0.2111	278.5937	0.9333	1.0156	1.4140	352.000	480.000	384.000	128.000	20.96	R
108	Spectrogram 1	1	277.737463197	278.701528514	3109.529	1046.756	277.7968	0.0500	278.5468	0.8500	0.7500	0.9641	1152.000	3072.000	1312.000	1920.000	15.47	S
109	Spectrogram 1	1	278.328771766	280.042665664	970.904	348.919	278.5468	0.1204	279.8125	0.8704	1.2656	1.7139	448.000	864.000	480.000	416.000	23.94	J
110	Spectrogram 1	1	279.725065191	280.239233360	2869.088	1170.286	279.7812	0.0938	280.1875	0.9062	0.4062	0.5142	1344.000	2784.000	1760.000	1440.000	13.52	SS
111	Spectrogram 1	1	281.156696697	282.463540794	500.622	273.067	281.3593	0.1463	282.3593	0.9268	1.0000	1.3068	352.000	480.000	384.000	128.000	19.75	R
112	Spectrogram 1	1	281.572300792	282.664908152	3023.749	1092.267	281.6562	0.0725	282.5468	0.8986	0.8906	1.0926	1152.000	2976.000	1376.000	1824.000	16.07	S
113	Spectrogram 1	1	282.227880383	283.856079585	1031.585	364.089	282.3125	0.0485	283.5625	0.8252	1.2500	1.6282	448.000	928.000	544.000	480.000	25.65	J
114	Spectrogram 1	1	283.602750134	284.052647282	2755.834	1208.037	283.6406	0.0714	284.0156	0.9286	0.3750	0.4499	1312.000	2592.000	1632.000	1280.000	13.99	SS
115	Spectrogram 1	1	284.929938478	286.343900943	591.644	257.896	285.1406	0.1444	286.1093	0.8333	0.9688	1.4140	320.000	480.000	384.000	160.000	21.23	R
116	Spectrogram 1	1	285.300020019	286.414051052	2873.634	1031.585	285.3906	0.0714	286.2968	0.9000	0.9062	1.1140	1088.000	2656.000	1120.000	1568.000	17.02	S
117	Spectrogram 1	1	286.043969511	287.586474018	986.074	318.578	286.2343	0.1224	287.2968	0.8163	1.0625	1.5425	416.000	768.000	544.000	352.000	24.51	J
118	Spectrogram 1	1	287.116232624	287.994603246	2585.954	1132.535	287.2343	0.1273	287.9062	0.9091	0.6719	0.8784	1152.000	2496.000	2208.000	1344.000	14.62	SS
119	Spectrogram 1	1	288.593386683	289.943078127	500.622	318.578	288.8906	0.2209	289.6875	0.8140	0.7969	1.3497	352.000	448.000	384.000	96.000	21.80	R
120	Spectrogram 1	1	288.922221029	289.864862672	2616.293	1001.244	288.9687	0.0339	289.7500	0.8814	0.7812	0.9426	1088.000	2496.000	1120.000	1408.000	15.04	S
121	Spectrogram 1	1	289.793112411	291.378464266	986.074	273.067	290.1406	0.2178	290.9843	0.7525	0.8438	1.5854	416.000	800.000	544.000	384.000	24.73	J
122	Spectrogram 1	1	290.779680829	291.272425325	2680.332	1283.539	290.8281	0.0968	291.2500	0.9677	0.4219	0.4927	1504.000	2624.000	1760.000	1120.000	13.12	SS
123	Spectrogram 1	1	301.321746952	303.197786834	7334.199	257.340	301.4687	0.0756	303.0781	0.9412	1.6094	1.8760	288.000	768.000	416.000	480.000	17.17	break
124	Spectrogram 1	1	304.573278722	306.865611809	3686.400	1805.274	304.9218	0.1507	306.3906	0.7945	1.4688	2.2923	1952.000	3424.000	1984.000	1472.000	16.25	WH
125	Spectrogram 1	1	309.436452655	311.643091048	3868.444	1881.126	309.5000	0.0284	311.5625	0.9645	2.0625	2.2066	1984.000	3424.000	3296.000	1440.000	16.07	SW
126	Spectrogram 1	1	311.943022480	313.185595556	3838.104	1956.978	312.0625	0.0897	312.9531	0.8205	0.8906	1.2426	2080.000	3456.000	2528.000	1376.000	16.27	SW
127	Spectrogram 1	1	314.273395335	316.158678622	485.452	242.726	314.4062	0.0667	316.0000	0.9167	1.5938	1.8853	256.000	448.000	352.000	192.000	14.36	R
128	Spectrogram 1	1	314.548136516	316.221358070	3473.106	1653.570	314.7812	0.1321	316.0937	0.9245	1.3125	1.6732	1824.000	3360.000	2976.000	1536.000	15.04	S
129	Spectrogram 1	1	316.883316951	317.933076963	2793.585	1031.585	316.9843	0.0909	317.7031	0.7879	0.7188	1.0498	1248.000	2624.000	1344.000	1376.000	17.75	SS
130	Spectrogram 1	1	318.686672120	321.064699903	439.941	212.385	318.8750	0.0789	320.8125	0.8947	1.9375	2.3780	224.000	384.000	352.000	160.000	14.39	R
131	Spectrogram 1	1	318.897142280	320.611036178	3359.853	1319.822	319.1875	0.1651	320.4843	0.9266	1.2969	1.7139	1472.000	3264.000	1600.000	1792.000	16.08	S
132	Spectrogram 1	1	320.996662305	321.896456601	3095.594	1031.585	321.2031	0.2281	321.8437	0.9474	0.6406	0.8998	1152.000	2848.000	1312.000	1696.000	18.61	SS
133	Spectrogram 1	1	322.821441148	324.878113825	394.430	197.215	322.9687	0.0687	324.7187	0.9237	1.7500	2.0567	224.000	352.000	352.000	128.000	13.79	R
134	Spectrogram 1	1	322.916219490	324.801502777	3189.972	1183.289	323.2187	0.1583	324.7343	0.9667	1.5156	1.8853	1344.000	3136.000	2976.000	1792.000	15.25	S
135	Spectrogram 1	1	325.165705231	325.829839116	2774.710	1061.926	325.2968	0.1905	325.7968	0.9524	0.5000	0.6641	1120.000	2656.000	1312.000	1536.000	18.30	SS
136	Spectrogram 1	1	326.699126091	328.927188157	470.281	166.874	326.9062	0.0915	328.7343	0.9155	1.8281	2.2281	192.000	384.000	288.000	192.000	14.94	R
137	Spectrogram 1	1	327.029564844	328.872000784	3208.848	1486.696	327.2968	0.1453	328.6406	0.8803	1.3438	1.8424	1568.000	3136.000	1760.000	1568.000	16.72	S
138	Spectrogram 1	1	329.064813847	329.986031817	2944.590	1031.585	329.2187	0.1552	329.8437	0.8448	0.6250	0.9212	1120.000	2816.000	1120.000	1696.000	17.70	SS
139	Spectrogram 1	1	330.613760848	332.798975567	424.770	227.556	330.8593	0.1079	332.6562	0.9353	1.7969	2.1852	256.000	384.000	352.000	128.000	14.22	R
140	Spectrogram 1	1	330.907249787	332.749685726	3095.594	1289.481	331.2187	0.1638	332.5625	0.9052	1.3438	1.8424	1376.000	3040.000	3008.000	1664.000	15.24	S
141	Spectrogram 1	1	333.135311853	333.992258802	2887.963	1046.756	333.3593	0.2593	333.9375	0.9444	0.5781	0.8569	1120.000	2656.000	1120.000	1536.000	18.13	SS
142	Spectrogram 1	1	335.341950246	337.120115165	3076.719	1365.333	335.5000	0.0885	336.8281	0.8407	1.3281	1.7782	1472.000	3072.000	3008.000	1600.000	15.48	S
143	Spectrogram 1	1	335.476934781	337.962080933	424.770	212.385	335.6562	0.0696	337.6562	0.8797	2.0000	2.4851	224.000	416.000	320.000	192.000	13.23	R
144	Spectrogram 1	1	337.334351902	337.912791092	2718.083	1016.415	337.4375	0.1667	337.8906	0.9722	0.4531	0.5784	1120.000	2592.000	1344.000	1472.000	15.90	SS
145	Spectrogram 1	1	338.840451555	340.897124232	394.430	227.556	339.0312	0.0916	340.7343	0.9237	1.7031	2.0567	256.000	352.000	320.000	96.000	14.84	R
146	Spectrogram 1	1	338.936303534	340.928705189	3076.719	1259.141	339.2187	0.1417	340.6875	0.8819	1.4688	1.9924	1344.000	3072.000	2976.000	1728.000	15.25	S
147	Spectrogram 1	1	341.185789274	341.914194180	2680.332	1001.244	341.2656	0.1087	341.8437	0.9130	0.5781	0.7284	1120.000	2560.000	1344.000	1440.000	17.56	SS
148	Spectrogram 1	1	342.945205015	344.573404218	3284.350	1228.800	343.2812	0.2039	344.4218	0.9126	1.1406	1.6282	1408.000	3168.000	3008.000	1760.000	15.73	S
149	Spectrogram 1	1	343.296575688	344.689114480	333.748	212.385	343.4062	0.0787	344.5781	0.9213	1.1719	1.3925	224.000	320.000	320.000	96.000	12.99	R
150	Spectrogram 1	1	345.151843408	346.115908726	2774.710	970.904	345.2968	0.1475	346.0312	0.9180	0.7344	0.9641	1120.000	2592.000	1312.000	1472.000	17.00	SS
151	Spectrogram 1	1	347.061231836	349.974851462	568.642	142.161	347.2031	0.0484	349.8437	0.9570	2.6406	2.9136	160.000	480.000	352.000	320.000	14.56	R
152	Spectrogram 1	1	347.146926531	348.710854712	3227.724	1208.364	347.3750	0.1414	348.5781	0.9192	1.2031	1.5639	1376.000	3136.000	2848.000	1760.000	14.76	S
153	Spectrogram 1	1	349.136646720	350.229254079	2850.212	1061.926	349.3593	0.2029	350.0937	0.8841	0.7344	1.0926	1120.000	2656.000	1120.000	1536.000	17.65	SS
