Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
46	Spectrogram 1	1	721.077642663	723.743835856	4383.927	1987.628	721.3978	0.1170	723.6612	0.9708	2.2634	2.6662	2048.000	3968.000	2016.000	1920.000	12.41	WH
47	Spectrogram 1	1	724.349788855	726.606963774	4606.839	2080.508	724.5759	0.0966	726.4362	0.9241	1.8604	2.2572	2144.000	4096.000	2624.000	1952.000	12.47	WH
48	Spectrogram 1	1	728.136995096	729.182264018	3120.762	1318.893	728.2346	0.0896	729.0872	0.9104	0.8527	1.0453	1376.000	2976.000	1472.000	1600.000	12.74	S
49	Spectrogram 1	1	730.136638958	731.333396130	4216.744	1021.678	730.2809	0.1184	731.2576	0.9474	0.9767	1.1968	1056.000	3744.000	1856.000	2688.000	13.97	SW
50	Spectrogram 1	1	731.878753828	733.257296900	3139.338	1411.773	731.9553	0.0460	733.2265	0.9885	1.2712	1.3785	1472.000	3072.000	1504.000	1600.000	12.20	S
51	Spectrogram 1	1	734.605542322	737.695902614	3492.281	965.950	734.7923	0.0603	737.5673	0.9598	2.7750	3.0904	992.000	3136.000	1024.000	2144.000	13.21	WH
52	Spectrogram 1	1	738.234790013	739.401249535	3046.458	1337.469	738.3580	0.0946	739.3347	0.9459	0.9767	1.1665	1408.000	2912.000	1504.000	1504.000	13.30	S
53	Spectrogram 1	1	739.931458409	744.036789974	3529.433	817.342	740.1408	0.0492	743.5980	0.8939	3.4572	4.1053	928.000	3104.000	1024.000	2176.000	13.48	WH
54	Spectrogram 1	1	744.568472030	745.825824502	2882.370	1168.119	744.6677	0.0750	745.7374	0.9375	1.0697	1.2574	1216.000	2752.000	2720.000	1536.000	13.15	S
55	Spectrogram 1	1	744.841150880	745.674336253	485.452	273.067	744.9312	0.0962	745.5978	0.9231	0.6666	0.8332	320.000	448.000	384.000	128.000	14.06	R
56	Spectrogram 1	1	746.300145023	749.299612366	3261.630	1001.244	746.4660	0.0521	749.1635	0.9583	2.6975	2.9995	1024.000	3104.000	1024.000	2080.000	13.49	WH
57	Spectrogram 1	1	750.207068681	752.011988109	3155.437	1456.356	750.3262	0.0609	751.9075	0.9478	1.5813	1.8049	1472.000	3072.000	1568.000	1600.000	13.62	S
58	Spectrogram 1	1	750.345617363	752.087732234	455.111	227.556	750.4968	0.0811	751.9695	0.9369	1.4728	1.7421	288.000	416.000	352.000	128.000	17.01	R
59	Spectrogram 1	1	752.390708733	753.329935881	3200.948	1016.415	752.4346	0.0339	753.2563	0.9322	0.8217	0.9392	1088.000	2912.000	1024.000	1824.000	13.41	SW
60	Spectrogram 1	1	754.172825318	756.331612481	3200.948	1410.844	754.3415	0.0725	756.2484	0.9638	1.9069	2.1588	1472.000	3072.000	1536.000	1600.000	12.68	S
61	Spectrogram 1	1	754.309164742	756.604291331	546.133	242.726	754.4655	0.0680	756.4809	0.9524	2.0154	2.2951	288.000	512.000	352.000	224.000	17.86	R
62	Spectrogram 1	1	756.952714305	759.028103325	3519.526	955.733	757.0855	0.0602	758.8528	0.9173	1.7673	2.0754	960.000	3040.000	992.000	2080.000	13.31	WH
63	Spectrogram 1	1	759.539638733	760.963628280	500.622	242.726	759.6435	0.0659	760.8062	0.8901	1.1627	1.4240	256.000	448.000	384.000	192.000	17.01	R
64	Spectrogram 1	1	759.751722283	760.675800606	3170.607	1350.163	759.8760	0.1356	760.6047	0.9322	0.7286	0.9241	1408.000	3040.000	1536.000	1632.000	14.58	S
65	Spectrogram 1	1	760.872735330	761.918004253	1046.756	394.430	761.0388	0.1515	761.8604	0.9545	0.8217	1.0453	448.000	960.000	512.000	512.000	21.43	J
66	Spectrogram 1	1	762.306719490	762.670291289	2487.941	2169.363	762.3875	0.2174	762.6511	0.9565	0.2635	0.3636	2272.000	2464.000	2336.000	192.000	17.27	SS
67	Spectrogram 1	1	763.508630874	764.690239221	591.644	257.896	763.7518	0.2000	764.6199	0.9467	0.8682	1.1816	320.000	512.000	384.000	192.000	22.90	R
68	Spectrogram 1	1	763.705565598	764.463006846	2958.222	1168.119	763.7673	0.0638	764.3719	0.8936	0.6046	0.7574	1280.000	2848.000	1376.000	1568.000	15.26	S
69	Spectrogram 1	1	764.599346271	765.947591693	1077.096	333.748	764.7285	0.0930	765.7827	0.8837	1.0542	1.3482	416.000	960.000	480.000	544.000	22.43	J
70	Spectrogram 1	1	766.011711306	766.329836630	2457.600	1835.615	766.0927	0.2500	766.3098	0.9500	0.2170	0.3181	1856.000	2432.000	1984.000	576.000	13.85	SS
71	Spectrogram 1	1	767.174646515	768.568338411	455.111	197.215	767.4570	0.2022	768.3561	0.8539	0.8992	1.3937	288.000	416.000	384.000	128.000	24.59	R
72	Spectrogram 1	1	767.401877856	767.992682030	2791.348	1198.459	767.5035	0.1622	767.9531	0.9459	0.4496	0.5908	1248.000	2720.000	1504.000	1472.000	13.50	S
73	Spectrogram 1	1	768.280509704	769.674201601	986.074	364.089	768.3096	0.0112	769.5189	0.8876	1.2092	1.3937	384.000	896.000	384.000	512.000	20.00	J
74	Spectrogram 1	1	769.780243375	770.265005774	2730.667	2245.215	769.8289	0.0968	770.2320	0.9355	0.4031	0.4848	2304.000	2720.000	2432.000	416.000	13.07	SS
75	Spectrogram 1	1	770.780065823	772.052567120	546.133	227.556	770.9761	0.1481	771.9838	0.9506	1.0077	1.2725	320.000	448.000	384.000	128.000	22.03	R
76	Spectrogram 1	1	771.052744672	771.870781220	2791.348	1046.756	771.1157	0.0769	771.7978	0.9231	0.6821	0.8180	1088.000	2720.000	1408.000	1632.000	14.13	S
77	Spectrogram 1	1	772.022269470	772.961496618	1001.244	348.919	772.1544	0.1333	772.8365	0.8667	0.6821	0.9392	416.000	992.000	448.000	576.000	20.98	J
78	Spectrogram 1	1	773.022091917	773.400812541	2396.919	1683.911	773.0690	0.1250	773.3791	0.9583	0.3101	0.3787	1792.000	2336.000	2368.000	544.000	15.29	SS
79	Spectrogram 1	1	774.264295564	775.264118012	546.133	227.556	774.4178	0.1429	775.1464	0.8889	0.7286	0.9998	320.000	448.000	384.000	128.000	20.01	R
80	Spectrogram 1	1	774.370337339	775.006587988	2943.052	1137.778	774.4178	0.0750	774.9604	0.9500	0.5426	0.6363	1248.000	2848.000	1376.000	1600.000	12.06	S
81	Spectrogram 1	1	775.294415662	776.324535759	1077.096	364.089	775.4565	0.1538	776.2161	0.9077	0.7596	1.0301	384.000	960.000	448.000	576.000	22.50	J
82	Spectrogram 1	1	776.309386934	776.733554033	2533.452	1790.104	776.4177	0.2308	776.6812	0.8846	0.2635	0.4242	1856.000	2432.000	2048.000	576.000	16.60	SS
83	Spectrogram 1	1	777.417070521	778.563237065	485.452	242.726	777.5029	0.0685	778.4175	0.8767	0.9147	1.1462	320.000	448.000	416.000	128.000	21.33	R
84	Spectrogram 1	1	777.599171748	778.316864817	2912.711	1334.993	777.6734	0.0889	778.2780	0.9556	0.6046	0.7177	1376.000	2880.000	2752.000	1504.000	13.81	S
85	Spectrogram 1	1	778.391847675	779.548726056	1213.630	348.919	778.4330	0.0274	779.4097	0.8904	0.9767	1.1569	352.000	1024.000	384.000	672.000	20.09	J
87	Spectrogram 1	1	779.672426076	780.066295525	2518.281	1850.785	779.7508	0.2000	780.0298	0.9200	0.2791	0.3939	1888.000	2496.000	2048.000	608.000	14.08	SS
88	Spectrogram 1	1	780.352593728	781.837178575	530.963	288.237	780.5880	0.1579	781.6266	0.8632	1.0387	1.4846	320.000	480.000	384.000	160.000	18.23	R
89	Spectrogram 1	1	781.034290851	781.670541500	2836.859	1350.163	781.0840	0.0750	781.6266	0.9500	0.5426	0.6363	1408.000	2784.000	2752.000	1376.000	11.44	S
90	Spectrogram 1	1	782.003815649	782.837001022	1198.459	364.089	782.1382	0.1509	782.6964	0.8302	0.5581	0.8332	416.000	992.000	544.000	576.000	21.05	J
91	Spectrogram 1	1	782.943042797	783.200572821	2594.133	2139.022	782.9754	0.1250	783.1769	0.9375	0.2015	0.2575	2240.000	2496.000	2400.000	256.000	14.87	SS
92	Spectrogram 1	1	784.038465141	785.053436414	530.963	227.556	784.1536	0.1077	784.9443	0.8923	0.7906	1.0150	288.000	480.000	384.000	192.000	21.39	R
93	Spectrogram 1	1	784.901948164	786.022961211	1228.800	379.259	784.9598	0.0423	785.8589	0.8592	0.8992	1.1210	416.000	1056.000	512.000	640.000	18.61	J
94	Spectrogram 1	1	785.977514736	786.477425960	2396.919	1941.807	786.0915	0.2258	786.3705	0.8065	0.2791	0.4999	1952.000	2368.000	1984.000	416.000	16.68	SS
95	Spectrogram 1	1	787.007634834	788.280136131	576.474	273.067	787.1767	0.1235	788.0449	0.8148	0.8682	1.2725	320.000	480.000	384.000	160.000	21.92	R
96	Spectrogram 1	1	787.265164858	788.007457281	2806.519	1198.459	787.3627	0.1277	787.9673	0.9574	0.6046	0.7423	1248.000	2752.000	1280.000	1504.000	12.02	S
97	Spectrogram 1	1	788.204392006	789.719274502	1243.970	348.919	788.3549	0.0928	789.4711	0.8351	1.1162	1.5149	352.000	1056.000	480.000	704.000	19.46	J
98	Spectrogram 1	1	789.173916803	789.537488603	2487.941	2032.830	789.2076	0.0870	789.5176	0.9565	0.3101	0.3636	2080.000	2432.000	2208.000	352.000	12.75	SS
99	Spectrogram 1	1	799.613769304	799.613769304	4148.998	242.277	799.6100	NaN	799.6100	NaN	0.0000	0.0000	384.000	2720.000	1088.000	2336.000	14.74	break
100	Spectrogram 1	1	811.934413242	815.751917132	3176.490	928.798	812.2294	0.0772	815.5471	0.9472	3.3176	3.8175	1024.000	3008.000	1248.000	1984.000	13.36	WH
101	Spectrogram 1	1	816.660846630	818.115133827	464.399	222.912	816.8183	0.1075	817.9500	0.8925	1.1317	1.4543	288.000	416.000	384.000	128.000	21.18	R
102	Spectrogram 1	1	816.711735723	818.090278795	3027.882	1263.166	816.8648	0.1023	817.9345	0.8864	1.0697	1.3785	1376.000	2912.000	1376.000	1536.000	14.45	S
103	Spectrogram 1	1	818.559892369	823.074242208	4105.288	910.222	818.7717	0.0448	822.6939	0.9172	3.9222	4.5143	960.000	3264.000	960.000	2304.000	14.62	WH
104	Spectrogram 1	1	823.725641681	825.422310077	501.551	222.912	823.9341	0.1204	825.3294	0.9537	1.3953	1.6967	256.000	416.000	320.000	160.000	22.29	R
105	Spectrogram 1	1	823.968022881	825.225375353	3083.610	1151.710	824.0737	0.0750	825.1279	0.9250	1.0542	1.2574	1216.000	3008.000	2944.000	1792.000	13.98	S
106	Spectrogram 1	1	826.255494614	827.558293561	3250.794	854.494	826.3371	0.0602	827.3913	0.8795	1.0542	1.3028	960.000	2976.000	960.000	2016.000	14.75	SW
107	Spectrogram 1	1	827.921865360	829.148920182	445.823	204.336	827.9804	0.0385	829.1276	0.9872	1.1472	1.2271	256.000	416.000	288.000	160.000	18.23	R
108	Spectrogram 1	1	828.118800085	829.103473707	2897.850	1188.862	828.1819	0.0635	829.0501	0.9524	0.8682	0.9847	1280.000	2784.000	1376.000	1504.000	13.20	S
109	Spectrogram 1	1	829.391301382	833.083644507	3213.642	1188.862	829.6702	0.0717	832.7708	0.9156	3.1006	3.6923	1248.000	3040.000	1344.000	1792.000	14.40	WH
110	Spectrogram 1	1	833.819466630	834.895033203	538.703	222.912	833.8870	0.0580	834.7552	0.8696	0.8682	1.0756	288.000	480.000	384.000	192.000	18.74	R
111	Spectrogram 1	1	833.970954880	835.016223802	3102.186	1337.469	834.0266	0.0455	834.9257	0.9242	0.8992	1.0453	1344.000	3008.000	1344.000	1664.000	14.56	S
112	Spectrogram 1	1	836.273576274	838.197477045	3232.218	1114.558	836.4450	0.0887	837.9798	0.8871	1.5348	1.9239	1152.000	3008.000	1216.000	1856.000	13.80	SW
113	Spectrogram 1	1	838.732392865	840.323019486	594.431	241.488	839.0030	0.1667	840.1812	0.9118	1.1782	1.5906	320.000	544.000	384.000	224.000	23.80	R
114	Spectrogram 1	1	838.944476414	840.277573011	3083.610	1281.741	839.0960	0.1059	840.1502	0.9059	1.0542	1.3331	1376.000	3008.000	2944.000	1632.000	14.23	S
115	Spectrogram 1	1	840.716888935	842.610492056	3473.705	1114.558	840.7393	0.0083	842.4136	0.9008	1.6743	1.8936	1120.000	2976.000	1184.000	1856.000	13.20	WH
116	Spectrogram 1	1	843.595165678	845.049452875	3102.186	1188.862	843.7159	0.0753	844.9096	0.9032	1.1937	1.4543	1280.000	2944.000	1344.000	1664.000	14.57	S
117	Spectrogram 1	1	845.488768799	846.821865395	3548.009	1114.558	845.6072	0.0824	846.6924	0.9059	1.0852	1.3331	1152.000	3040.000	1920.000	1888.000	13.95	SW
118	Spectrogram 1	1	847.659757715	848.962556662	2823.546	1244.590	847.7776	0.0843	848.8939	0.9518	1.1162	1.3028	1280.000	2752.000	1376.000	1472.000	12.82	S
119	Spectrogram 1	1	847.735501840	848.871663712	408.671	204.336	847.8087	0.0556	848.8008	0.9444	0.9922	1.1362	256.000	384.000	352.000	128.000	20.77	R
120	Spectrogram 1	1	849.538212011	850.628927408	3417.977	984.526	849.5760	0.0290	850.4752	0.8696	0.8992	1.0907	992.000	2976.000	992.000	1984.000	14.22	SW
121	Spectrogram 1	1	851.356071006	852.658869953	445.823	222.912	851.5604	0.1566	852.5681	0.9398	1.0077	1.3028	288.000	416.000	320.000	128.000	23.03	R
122	Spectrogram 1	1	851.386368656	852.446786403	3232.218	1244.590	851.4984	0.1029	852.3665	0.9265	0.8682	1.0604	1312.000	3008.000	1440.000	1696.000	14.05	S
123	Spectrogram 1	1	853.098185877	854.946342522	3585.161	835.918	853.3587	0.1356	854.6144	0.8220	1.2557	1.8482	864.000	2848.000	928.000	1984.000	14.45	SW
124	Spectrogram 1	1	855.458167068	856.700370715	594.431	278.639	855.5446	0.0633	856.5368	0.8734	0.9922	1.2422	320.000	480.000	384.000	160.000	21.47	R
125	Spectrogram 1	1	855.685399442	856.488287165	2879.274	1226.014	855.7462	0.0600	856.4128	0.9200	0.6666	0.8029	1280.000	2784.000	2496.000	1504.000	12.33	S
126	Spectrogram 1	1	856.745817190	857.700193163	1040.254	315.791	856.8624	0.1148	857.5600	0.8525	0.6976	0.9544	352.000	960.000	448.000	608.000	21.43	J
127	Spectrogram 1	1	857.760788462	858.094062612	2284.844	1764.717	857.7770	0.0476	858.0716	0.9524	0.2946	0.3333	1824.000	2272.000	1824.000	448.000	16.06	SS
128	Spectrogram 1	1	858.810764332	860.386242128	482.975	204.336	858.8312	0.0099	860.2730	0.9307	1.4418	1.5755	288.000	480.000	448.000	192.000	21.59	R
129	Spectrogram 1	1	859.083443181	860.007521504	2972.154	1281.741	859.1723	0.0862	859.9009	0.8966	0.7286	0.9241	1344.000	2848.000	2656.000	1504.000	16.00	S
130	Spectrogram 1	1	860.234753878	861.401213400	1040.254	297.215	860.3195	0.0676	861.2342	0.8649	0.9147	1.1665	384.000	960.000	448.000	576.000	22.03	J
131	Spectrogram 1	1	861.386064575	861.825380499	2544.907	2043.356	861.4667	0.1786	861.7768	0.8929	0.3101	0.4393	2112.000	2528.000	2272.000	416.000	16.33	SS
132	Spectrogram 1	1	862.537375273	863.764430095	501.551	241.488	862.6450	0.0769	863.6216	0.8846	0.9767	1.2271	288.000	480.000	352.000	192.000	21.23	R
133	Spectrogram 1	1	862.855500597	863.688685970	2990.730	1226.014	862.9240	0.0755	863.6371	0.9434	0.7131	0.8332	1248.000	2880.000	2816.000	1632.000	13.47	S
134	Spectrogram 1	1	863.809876569	864.794550192	1244.590	297.215	863.9162	0.0968	864.7068	0.9194	0.7906	0.9847	384.000	1088.000	416.000	704.000	21.89	J
135	Spectrogram 1	1	864.976336092	865.264163766	2284.844	1727.565	864.9859	0.0000	865.2339	0.9412	0.2480	0.2878	1760.000	2272.000	2272.000	512.000	13.10	SS
136	Spectrogram 1	1	892.957915186	893.814862134	3952.148	469.412	892.9997	0.0370	893.7748	0.9630	0.7751	0.8569	512.000	3008.000	1472.000	2496.000	14.64	break
137	Spectrogram 1	1	919.941649077	921.334187869	2823.546	1207.438	920.0368	0.0674	921.2460	0.9438	1.2092	1.3925	1280.000	2752.000	1312.000	1472.000	13.27	S
138	Spectrogram 1	1	921.826932365	925.876006697	3938.104	910.222	922.0677	0.0577	925.4318	0.8923	3.3641	4.0491	992.000	3200.000	1856.000	2208.000	15.41	WH
139	Spectrogram 1	1	926.904343035	927.996950395	2990.730	1263.166	926.9821	0.0714	927.8658	0.8857	0.8837	1.0926	1376.000	2880.000	1440.000	1504.000	15.67	S
140	Spectrogram 1	1	928.168339785	931.853211664	4216.744	910.222	928.3774	0.0549	931.6640	0.9494	3.2866	3.6849	992.000	3136.000	1728.000	2144.000	16.59	WH
141	Spectrogram 1	1	932.915821901	934.115547629	3009.306	1226.014	933.0748	0.1299	934.0670	0.9610	0.9922	1.1997	1376.000	2912.000	2784.000	1536.000	17.32	S
142	Spectrogram 1	1	934.415479061	935.957983569	2990.730	891.646	934.6561	0.1531	935.7878	0.8980	1.1317	1.5425	928.000	2752.000	2112.000	1824.000	15.31	SW
143	Spectrogram 1	1	936.729235823	938.100350941	501.551	260.063	936.8730	0.1023	938.0822	0.9886	1.2092	1.3711	288.000	416.000	288.000	128.000	15.36	R
144	Spectrogram 1	1	936.900625213	938.271740331	2990.730	1318.893	937.0280	0.0909	938.1907	0.9432	1.1627	1.3711	1408.000	2912.000	2848.000	1504.000	15.11	S
145	Spectrogram 1	1	938.485977068	939.557160754	2972.154	891.646	938.6403	0.1324	939.4155	0.8676	0.7751	1.0712	960.000	2624.000	1088.000	1664.000	14.66	SW
146	Spectrogram 1	1	940.414107702	942.170848947	520.127	222.912	940.5627	0.0804	942.0200	0.9196	1.4573	1.7567	256.000	448.000	288.000	192.000	18.80	R
147	Spectrogram 1	1	940.585497092	941.806646494	2990.730	1226.014	940.7487	0.1282	941.7099	0.9231	0.9612	1.2211	1344.000	2880.000	1472.000	1536.000	14.71	S
148	Spectrogram 1	1	942.427933032	943.413422023	3120.762	817.342	942.4540	0.0161	943.2602	0.8548	0.8062	0.9855	928.000	2848.000	2112.000	1920.000	13.91	SW
149	Spectrogram 1	1	944.163250603	945.598636742	538.703	204.336	944.4074	0.1648	945.4771	0.9231	1.0697	1.4354	288.000	384.000	320.000	96.000	24.78	R
150	Spectrogram 1	1	944.291792645	945.598636742	2842.122	1133.134	944.4694	0.1325	945.4151	0.8675	0.9457	1.3068	1280.000	2752.000	2560.000	1472.000	13.91	S
151	Spectrogram 1	1	945.898568174	946.905480838	2935.002	780.190	946.0352	0.1250	946.7794	0.8750	0.7441	1.0069	896.000	2720.000	1696.000	1824.000	14.98	SW
152	Spectrogram 1	1	947.333954313	949.069271884	390.095	204.336	947.6165	0.1622	948.9808	0.9550	1.3643	1.7353	288.000	384.000	352.000	96.000	22.03	R
153	Spectrogram 1	1	947.655309419	949.026424536	3120.762	1263.166	947.8491	0.1379	948.8568	0.8851	1.0077	1.3711	1408.000	2912.000	2752.000	1504.000	16.10	S
154	Spectrogram 1	1	949.446324562	950.474660900	2990.730	965.950	949.5854	0.1231	950.3760	0.9077	0.7906	1.0283	1056.000	2752.000	2144.000	1696.000	14.24	SW
155	Spectrogram 1	1	951.074523765	952.488486230	557.279	241.488	951.2287	0.1000	952.3449	0.9000	1.1162	1.4140	320.000	448.000	416.000	128.000	24.28	R
156	Spectrogram 1	1	951.181642133	952.531333577	3065.034	1003.102	951.3062	0.0920	952.3914	0.8966	1.0852	1.3497	1088.000	2816.000	1440.000	1728.000	14.30	S
