Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
16	Spectrogram 1	1	16.027456811	17.542339307	515.793	257.896	16.1718	0.0938	17.4062	0.9167	1.2344	1.5149	352.000	512.000	416.000	160.000	19.02	R
17	Spectrogram 1	1	16.178945061	17.087874558	3030.673	1289.481	16.2968	0.1228	17.0156	0.9298	0.7188	0.9089	1408.000	2944.000	1472.000	1536.000	13.77	S
18	Spectrogram 1	1	17.178767508	18.814840604	1031.585	364.089	17.3906	0.1250	18.7031	0.9327	1.3125	1.6361	416.000	864.000	576.000	448.000	24.07	J
19	Spectrogram 1	1	18.708217567	19.479469821	3030.673	1469.417	18.7812	0.0833	19.4531	0.9792	0.6719	0.7713	1600.000	2816.000	2208.000	1216.000	12.66	SS
20	Spectrogram 1	1	19.936138504	21.650032401	439.941	91.022	20.0781	0.0826	21.5937	0.9725	1.5156	1.7139	192.000	416.000	288.000	224.000	24.56	R
21	Spectrogram 1	1	27.873837932	27.995028532	5140.729	265.328	27.8750	0.0000	27.9843	1.0000	0.1094	0.1212	320.000	1984.000	384.000	1664.000	16.97	break
22	Spectrogram 1	1	35.673618460	36.959038883	3067.408	1175.534	35.7187	0.0247	36.8750	0.9383	1.1562	1.2854	1184.000	2976.000	1184.000	1792.000	11.72	S
23	Spectrogram 1	1	37.678808862	39.920834957	3728.646	1359.211	37.8281	0.0634	39.6875	0.9014	1.8594	2.2420	1440.000	3424.000	2944.000	1984.000	12.48	SW
24	Spectrogram 1	1	40.579639741	42.293533639	2902.099	1304.652	40.7968	0.1204	42.2500	0.9815	1.4531	1.7139	1408.000	2880.000	2848.000	1472.000	12.73	S
25	Spectrogram 1	1	43.405064698	44.821527137	3125.096	1028.592	43.5312	0.0889	44.7343	0.9444	1.2031	1.4165	1120.000	2912.000	2080.000	1792.000	12.61	SW
26	Spectrogram 1	1	45.678474086	47.863688805	3104.143	1380.504	45.9062	0.1007	47.6562	0.9065	1.7500	2.1852	1472.000	3008.000	2976.000	1536.000	12.88	S
27	Spectrogram 1	1	48.252688687	51.161263080	3747.013	1046.960	48.4218	0.0541	51.0000	0.9459	2.5781	2.9086	1152.000	3360.000	2880.000	2208.000	12.92	WH
28	Spectrogram 1	1	51.439384787	53.075457883	409.600	182.044	51.6093	0.0971	53.0156	0.9709	1.4062	1.6361	224.000	384.000	384.000	160.000	14.08	R
29	Spectrogram 1	1	51.621170687	53.348149226	3104.143	1395.674	51.8281	0.1182	53.2343	0.9364	1.4062	1.7270	1504.000	3072.000	2976.000	1568.000	14.30	S
30	Spectrogram 1	1	53.669504332	54.529745080	2663.318	970.904	53.7031	0.0370	54.4843	0.9630	0.7812	0.8602	1024.000	2592.000	2016.000	1568.000	12.52	SW
31	Spectrogram 1	1	54.863019229	57.650403022	470.281	227.556	55.2656	0.1412	57.5312	0.9605	2.2656	2.7874	256.000	448.000	384.000	192.000	14.54	R
32	Spectrogram 1	1	55.378079278	57.397223559	3342.924	1334.993	55.5781	0.0938	57.0781	0.8438	1.5000	2.0191	1408.000	3168.000	2944.000	1760.000	14.46	S
33	Spectrogram 1	1	57.529212423	58.768338677	2589.848	910.222	57.5781	0.0380	58.6718	0.9241	1.0938	1.2391	992.000	2496.000	2496.000	1504.000	13.95	SS
34	Spectrogram 1	1	58.983499619	61.740585762	470.281	197.215	59.0937	0.0398	61.5781	0.9432	2.4844	2.7571	288.000	448.000	384.000	160.000	15.97	R
35	Spectrogram 1	1	59.134987869	61.164930414	3232.717	1334.993	59.3593	0.1085	60.9375	0.8915	1.5781	2.0299	1440.000	3072.000	2944.000	1632.000	15.21	SS
36	Spectrogram 1	1	61.255823364	62.285943461	2553.112	955.733	61.3281	0.0615	62.1562	0.8769	0.8281	1.0301	1024.000	2368.000	1088.000	1344.000	13.06	SW
37	Spectrogram 1	1	62.739381804	65.738849147	515.793	212.385	62.8593	0.0366	65.5781	0.9476	2.7188	2.9995	288.000	480.000	384.000	192.000	17.64	R
38	Spectrogram 1	1	63.267310157	64.831238339	3140.879	1319.822	63.4843	0.1313	64.7343	0.9394	1.2500	1.5639	1408.000	3040.000	2976.000	1632.000	14.91	SS
39	Spectrogram 1	1	65.024051402	66.526588045	2975.570	834.370	65.1250	0.0632	66.3125	0.8632	1.1875	1.5025	928.000	2912.000	1824.000	1984.000	15.11	SW
40	Spectrogram 1	1	66.920457494	69.647245988	500.622	197.215	67.1875	0.0977	69.3593	0.8966	2.1719	2.7268	288.000	448.000	384.000	160.000	18.38	R
41	Spectrogram 1	1	66.995029384	69.132185939	3195.982	1304.652	67.2031	0.0956	69.0000	0.9412	1.7969	2.1372	1408.000	3072.000	2976.000	1664.000	14.82	S
42	Spectrogram 1	1	69.223078889	70.253198986	2534.744	986.074	69.2968	0.0615	70.1562	0.9077	0.8594	1.0301	992.000	2368.000	1056.000	1376.000	15.08	SS
43	Spectrogram 1	1	70.804016165	72.667875779	3177.614	1289.481	70.9843	0.0932	72.4531	0.8898	1.4688	1.8639	1408.000	3072.000	2976.000	1664.000	14.59	SS
44	Spectrogram 1	1	70.889449635	73.495047528	530.963	242.726	71.0312	0.0542	73.2656	0.9157	2.2344	2.6056	288.000	480.000	384.000	192.000	17.99	R
45	Spectrogram 1	1	73.053501906	73.974719875	2571.480	1212.269	73.0937	0.0345	73.8593	0.8793	0.7656	0.9212	1216.000	2528.000	1440.000	1312.000	12.89	SS
46	Spectrogram 1	1	74.494869976	76.676300771	500.622	227.556	74.7343	0.1079	76.5000	0.9209	1.7656	2.1814	288.000	448.000	416.000	160.000	19.12	R
47	Spectrogram 1	1	74.762571374	76.585407821	3195.982	1350.163	75.0156	0.1379	76.3593	0.8793	1.3438	1.8228	1472.000	3072.000	2976.000	1600.000	13.27	S
48	Spectrogram 1	1	76.918681970	78.191183267	2479.641	1016.415	77.0937	0.1358	77.9843	0.8395	0.8906	1.2725	1056.000	2304.000	1088.000	1248.000	15.33	SS
49	Spectrogram 1	1	78.655062280	81.260660174	515.793	227.556	78.9531	0.1145	81.0312	0.9157	2.0781	2.6056	288.000	480.000	384.000	192.000	17.88	R
50	Spectrogram 1	1	78.961611422	80.745600125	3232.717	1319.822	79.1250	0.0885	80.5625	0.9027	1.4375	1.7840	1408.000	3104.000	1536.000	1696.000	14.00	S
51	Spectrogram 1	1	81.318215531	82.411970871	2626.583	970.904	81.3750	0.0435	82.2968	0.8986	0.9219	1.0938	1056.000	2432.000	2208.000	1376.000	13.83	SS
52	Spectrogram 1	1	82.624054420	84.866080515	515.793	288.237	82.9687	0.1538	84.7031	0.9301	1.7344	2.2420	320.000	448.000	384.000	128.000	19.28	R
53	Spectrogram 1	1	83.048221519	84.502508716	3140.879	1304.652	83.2968	0.1630	84.4218	0.9457	1.1250	1.4543	1408.000	3008.000	1568.000	1600.000	15.10	S
54	Spectrogram 1	1	85.259949964	86.683939510	2406.170	910.222	85.4531	0.1333	86.4375	0.8333	0.9844	1.4240	960.000	2208.000	1056.000	1248.000	15.12	SS
55	Spectrogram 1	1	86.986916010	89.471323304	591.644	288.237	87.4218	0.1709	89.2187	0.8987	1.7969	2.4844	352.000	544.000	384.000	192.000	20.80	R
56	Spectrogram 1	1	87.441380759	89.168346804	3324.556	1365.333	87.6718	0.1284	88.9062	0.8532	1.2344	1.7270	1440.000	3040.000	1568.000	1600.000	14.16	S
57	Spectrogram 1	1	89.168346804	91.107396400	1001.244	394.430	89.5156	0.1789	90.6406	0.7642	1.1250	1.9390	480.000	800.000	544.000	320.000	23.47	J
58	Spectrogram 1	1	90.894597632	91.344494780	2479.641	918.386	90.9375	0.0714	91.2968	0.8929	0.3594	0.4499	960.000	2304.000	2208.000	1344.000	12.96	SS
59	Spectrogram 1	1	91.442142716	93.744764110	546.133	318.578	91.7812	0.1438	93.4531	0.8767	1.6719	2.3026	352.000	480.000	384.000	128.000	20.18	R
60	Spectrogram 1	1	91.987500414	93.290299361	2963.940	1274.311	92.1718	0.1341	93.1875	0.9268	1.0156	1.3028	1344.000	2880.000	1440.000	1536.000	13.13	S
61	Spectrogram 1	1	93.260001711	95.259646606	955.733	379.259	93.5156	0.1260	94.6718	0.7087	1.1562	1.9996	480.000	800.000	544.000	320.000	25.05	J
62	Spectrogram 1	1	95.050790333	95.757771566	2718.422	1230.637	95.0781	0.0227	95.7187	0.9545	0.6406	0.7070	1344.000	2592.000	1440.000	1248.000	12.93	SS
63	Spectrogram 1	1	95.653516055	97.653160951	546.133	318.578	96.0000	0.1732	97.4218	0.8898	1.4219	1.9996	352.000	480.000	416.000	128.000	19.45	R
64	Spectrogram 1	1	96.320064354	97.259291502	2902.191	1259.141	96.4062	0.0847	97.1718	0.9153	0.7656	0.9392	1376.000	2720.000	1440.000	1344.000	13.66	S
65	Spectrogram 1	1	97.319886801	99.107448147	925.393	379.259	97.5781	0.1416	98.7031	0.7788	1.1250	1.7876	448.000	832.000	544.000	384.000	24.65	J
66	Spectrogram 1	1	98.842780581	99.249830382	2534.744	1102.063	98.8593	0.0400	99.2187	0.9600	0.3594	0.4070	1152.000	2432.000	1248.000	1280.000	11.82	SS
67	Spectrogram 1	1	108.465586736	109.313920934	5837.215	431.158	108.5000	0.0370	109.1875	0.8519	0.6875	0.8483	448.000	1856.000	480.000	1408.000	15.94	break
68	Spectrogram 1	1	116.648759716	118.466618712	3214.350	1289.481	116.9218	0.1478	118.3125	0.9217	1.3906	1.8179	1344.000	3136.000	2784.000	1792.000	12.96	S
69	Spectrogram 1	1	119.557334109	121.556979004	4126.341	1322.475	119.7031	0.0709	121.4062	0.9291	1.7031	1.9996	1472.000	3712.000	1856.000	2240.000	13.61	SW
70	Spectrogram 1	1	122.044619166	124.132279248	3287.821	1380.504	122.1718	0.0602	124.0000	0.9398	1.8281	2.0877	1440.000	3168.000	2912.000	1728.000	14.20	S
71	Spectrogram 1	1	124.617041647	127.495318390	4217.363	1517.037	125.0000	0.1311	127.4218	0.9781	2.4219	2.8783	1568.000	3648.000	2912.000	2080.000	13.96	WH
72	Spectrogram 1	1	127.443384943	129.737344485	3104.143	1350.163	127.5000	0.0205	129.6718	0.9726	2.1719	2.2940	1440.000	3040.000	2944.000	1600.000	13.57	S
73	Spectrogram 1	1	129.888832734	133.190754125	3985.794	1414.314	129.9531	0.0190	132.9687	0.9336	3.0156	3.3019	1472.000	3360.000	2944.000	1888.000	14.08	WH
74	Spectrogram 1	1	133.564262639	135.957776984	470.281	242.726	133.6562	0.0329	135.7968	0.9342	2.1406	2.3935	288.000	448.000	416.000	160.000	12.81	R
75	Spectrogram 1	1	133.857824875	135.827172120	3140.879	1350.163	133.9843	0.0640	135.6406	0.9120	1.6562	1.9693	1408.000	3072.000	2976.000	1664.000	13.66	S
76	Spectrogram 1	1	136.018372283	136.738510206	2958.222	1359.211	136.0937	0.0889	136.7187	0.9778	0.6250	0.7201	1504.000	2912.000	1536.000	1408.000	12.79	SW
77	Spectrogram 1	1	137.106589870	139.772783064	3195.982	1380.504	137.2343	0.0471	139.6093	0.9412	2.3750	2.6662	1440.000	3104.000	2944.000	1664.000	14.92	S
78	Spectrogram 1	1	137.381766530	139.623792625	485.452	212.385	137.5468	0.0704	139.4375	0.9225	1.8906	2.2420	288.000	480.000	352.000	192.000	15.23	R
79	Spectrogram 1	1	140.290340923	141.138675121	2571.480	1016.415	140.3281	0.0377	141.0468	0.9057	0.7188	0.8483	1056.000	2496.000	1120.000	1440.000	12.95	SW
80	Spectrogram 1	1	141.430294750	143.862965804	3195.982	1334.993	141.6562	0.0903	143.6875	0.9290	2.0312	2.4327	1408.000	3072.000	2976.000	1664.000	14.70	S
81	Spectrogram 1	1	143.894017227	145.226360050	2663.318	1083.695	143.9531	0.0357	145.0468	0.8690	1.0938	1.3323	1120.000	2560.000	2240.000	1440.000	13.61	SS
82	Spectrogram 1	1	145.468741250	147.680469694	439.941	212.385	145.6250	0.0643	147.5781	0.9571	1.9531	2.2117	256.000	416.000	384.000	160.000	16.80	R
83	Spectrogram 1	1	145.620229499	147.831957944	3177.614	1228.800	145.9531	0.1489	147.6250	0.9078	1.6719	2.2117	1408.000	3072.000	2944.000	1664.000	14.12	S
84	Spectrogram 1	1	148.134934443	150.134579338	3185.778	2214.874	148.2343	0.0472	149.9531	0.9134	1.7188	1.9996	2304.000	3136.000	2720.000	832.000	13.55	SW
85	Spectrogram 1	1	150.286067588	152.618986632	455.111	303.407	150.4062	0.0473	152.4843	0.9459	2.0781	2.3329	320.000	448.000	416.000	128.000	13.14	R
86	Spectrogram 1	1	150.384316018	152.440988695	3140.879	1365.333	150.7031	0.1527	152.2031	0.8855	1.5000	2.0567	1472.000	3072.000	2976.000	1600.000	13.87	S
87	Spectrogram 1	1	152.740177232	153.861190279	3109.926	1926.637	152.8281	0.0704	153.7812	0.9296	0.9531	1.1210	2016.000	3040.000	2944.000	1024.000	12.65	SW
88	Spectrogram 1	1	154.709524477	156.830359972	470.281	257.896	154.7656	0.0222	156.5625	0.8741	1.7969	2.1208	320.000	448.000	448.000	128.000	15.91	R
89	Spectrogram 1	1	154.797592804	156.855659859	3122.511	1334.993	154.9531	0.0692	156.4531	0.8077	1.5000	2.0581	1472.000	3072.000	2944.000	1600.000	14.76	S
90	Spectrogram 1	1	156.916255158	157.673696407	2608.215	940.563	156.9531	0.0417	157.6093	0.9167	0.6562	0.7574	1056.000	2528.000	1120.000	1472.000	13.34	SS
91	Spectrogram 1	1	158.279649405	160.703461399	470.281	273.067	158.4218	0.0581	160.6562	0.9806	2.2344	2.4238	288.000	448.000	384.000	160.000	16.22	R
92	Spectrogram 1	1	158.552328254	160.474866339	3232.717	1350.163	158.7812	0.1148	160.3125	0.9180	1.5312	1.9225	1472.000	3072.000	2976.000	1600.000	14.62	S
93	Spectrogram 1	1	160.824651999	162.521320395	3200.948	1850.785	160.9218	0.0556	162.2343	0.8333	1.3125	1.6967	1920.000	3104.000	2112.000	1184.000	14.07	SW
94	Spectrogram 1	1	162.945487494	165.611680687	530.963	273.067	163.2500	0.1118	165.3593	0.9059	2.1094	2.6662	320.000	512.000	384.000	192.000	17.07	R
95	Spectrogram 1	1	163.278761643	165.036025339	3232.717	1380.504	163.5312	0.1429	164.8281	0.8839	1.2969	1.7573	1472.000	3168.000	2976.000	1696.000	15.66	S
96	Spectrogram 1	1	165.248108888	167.035670234	1001.244	424.770	165.3593	0.0614	166.7656	0.8509	1.4062	1.7876	480.000	960.000	544.000	480.000	21.79	J
97	Spectrogram 1	1	166.806577589	167.513558822	3251.085	1744.933	166.8593	0.0682	167.4531	0.9318	0.5938	0.7070	1856.000	3136.000	1984.000	1280.000	12.70	SW
98	Spectrogram 1	1	168.036965562	170.248694007	561.304	303.407	168.3593	0.1429	169.9062	0.8500	1.5469	2.2117	352.000	480.000	384.000	128.000	23.11	R
99	Spectrogram 1	1	168.309644412	169.976015157	3085.776	1380.504	168.5468	0.1415	169.6250	0.7925	1.0781	1.6664	1440.000	3040.000	1536.000	1600.000	14.78	S
100	Spectrogram 1	1	169.733633958	171.612088253	1016.415	318.578	170.2031	0.2500	171.2343	0.8000	1.0312	1.8785	480.000	800.000	512.000	320.000	21.42	J
101	Spectrogram 1	1	171.348396417	171.905411934	3159.247	1946.978	171.3750	0.0294	171.8437	0.9118	0.4688	0.5570	1984.000	3072.000	2016.000	1088.000	12.73	SS
102	Spectrogram 1	1	172.430124801	174.066197898	561.304	318.578	172.6875	0.1538	173.9218	0.9135	1.2344	1.6361	352.000	512.000	512.000	160.000	21.58	R
103	Spectrogram 1	1	172.702803651	173.793519048	3012.305	1304.652	172.8281	0.1159	173.5781	0.8116	0.7500	1.0907	1376.000	2848.000	1408.000	1472.000	14.06	S
104	Spectrogram 1	1	173.702626098	175.520485094	955.733	348.919	173.8437	0.0776	175.2031	0.8276	1.3594	1.8179	448.000	864.000	512.000	416.000	23.09	J
105	Spectrogram 1	1	175.418894423	175.761673203	3104.143	1836.771	175.4375	0.0476	175.7343	0.9524	0.2969	0.3428	1888.000	3072.000	2176.000	1184.000	12.47	SS
106	Spectrogram 1	1	189.784479139	191.161421786	6268.372	762.818	189.8437	0.0345	191.0937	0.9540	1.2500	1.3769	832.000	4288.000	3040.000	3456.000	15.73	break
107	Spectrogram 1	1	202.959409282	204.844692569	4757.238	716.341	203.0468	0.0417	204.6875	0.9167	1.6406	1.8853	736.000	3168.000	736.000	2432.000	15.61	WH
108	Spectrogram 1	1	205.594521149	207.115601983	3030.673	1334.993	205.6875	0.0521	207.0312	0.9479	1.3438	1.5211	1408.000	2976.000	2944.000	1568.000	13.37	S
109	Spectrogram 1	1	207.908277911	210.607660799	4371.516	753.076	208.2656	0.1287	210.2968	0.8889	2.0312	2.6994	768.000	3040.000	800.000	2272.000	14.91	WH
110	Spectrogram 1	1	211.845409978	213.237948769	3140.879	1441.185	211.9375	0.0568	213.0937	0.8977	1.1562	1.3925	1472.000	3072.000	2944.000	1600.000	13.60	S
111	Spectrogram 1	1	213.401838505	216.015526698	3701.570	1668.741	213.6562	0.0964	215.7343	0.8976	2.0781	2.6137	1760.000	3488.000	2176.000	1728.000	13.19	WH
112	Spectrogram 1	1	216.636813236	218.886298976	3361.291	1334.993	216.8906	0.1119	218.7031	0.9231	1.8125	2.2495	1440.000	3104.000	1536.000	1664.000	14.27	S
113	Spectrogram 1	1	216.979592016	218.543520197	455.111	257.896	217.2500	0.1717	218.4218	0.9293	1.1719	1.5639	288.000	448.000	384.000	160.000	16.42	R
114	Spectrogram 1	1	219.164806735	220.000330010	2516.377	1046.756	219.2343	0.0755	219.9218	0.9057	0.6875	0.8355	1088.000	2336.000	1120.000	1248.000	14.88	SS
115	Spectrogram 1	1	221.007242674	222.892525961	3140.879	1380.504	221.1562	0.0750	222.7031	0.9000	1.5469	1.8853	1440.000	3008.000	1472.000	1568.000	14.99	S
116	Spectrogram 1	1	221.499987170	222.871102288	530.963	273.067	221.6250	0.0814	222.6718	0.8605	1.0469	1.3711	320.000	448.000	384.000	128.000	19.87	R
117	Spectrogram 1	1	223.192457393	224.242217406	2975.570	986.074	223.3125	0.1061	224.0781	0.8485	0.7656	1.0498	1024.000	2944.000	1120.000	1920.000	15.32	SS
118	Spectrogram 1	1	224.949198638	227.262955400	3306.188	1380.504	225.1406	0.0816	227.0156	0.8980	1.8750	2.3138	1440.000	3136.000	1568.000	1696.000	13.62	S
119	Spectrogram 1	1	225.441943134	227.370073768	500.622	257.896	225.6250	0.0902	227.0781	0.8525	1.4531	1.9281	320.000	480.000	384.000	160.000	18.09	R
120	Spectrogram 1	1	227.305802747	228.312715412	2902.099	986.074	227.3750	0.0625	228.2031	0.8906	0.8281	1.0069	1056.000	2848.000	1120.000	1792.000	15.00	SS
121	Spectrogram 1	1	229.169662361	231.419148101	3324.556	1395.674	229.3437	0.0769	231.0781	0.8531	1.7344	2.2495	1440.000	3040.000	1536.000	1600.000	14.27	S
122	Spectrogram 1	1	229.405322771	231.633384838	470.281	273.067	229.5468	0.0634	231.3437	0.8732	1.7969	2.2281	320.000	448.000	384.000	128.000	18.87	R
123	Spectrogram 1	1	231.783350554	232.554602808	2369.435	1031.585	231.8281	0.0417	232.4218	0.8333	0.5938	0.7713	1088.000	2272.000	1120.000	1184.000	15.11	SS
124	Spectrogram 1	1	233.241762488	235.426977207	3232.717	1304.652	233.3906	0.0647	235.2656	0.9281	1.8750	2.1852	1408.000	3136.000	1536.000	1728.000	13.99	S
125	Spectrogram 1	1	233.370304530	235.812603334	394.430	212.385	233.4687	0.0385	235.4062	0.8333	1.9375	2.4423	256.000	384.000	384.000	128.000	18.97	R
126	Spectrogram 1	1	235.748332313	236.755244977	2277.596	1031.585	235.8437	0.0938	236.5937	0.8438	0.7500	1.0069	1088.000	2272.000	1120.000	1184.000	13.58	SS
127	Spectrogram 1	1	237.397955189	239.604593582	485.452	257.896	237.4687	0.0286	239.4843	0.9500	2.0156	2.2066	320.000	480.000	352.000	160.000	18.06	R
128	Spectrogram 1	1	237.462226210	239.561746234	3269.453	1304.652	237.7187	0.1203	239.2656	0.8647	1.5469	2.0995	1440.000	3072.000	1536.000	1632.000	13.57	S
129	Spectrogram 1	1	240.100713447	240.825742984	2406.170	1031.585	240.1406	0.0444	240.7812	0.9556	0.6406	0.7250	1120.000	2336.000	1152.000	1216.000	14.24	SS
130	Spectrogram 1	1	241.639842585	244.103565062	561.304	288.237	241.8906	0.1019	243.9687	0.9490	2.0781	2.4637	352.000	512.000	512.000	160.000	21.50	R
131	Spectrogram 1	1	242.025468712	243.675091588	3214.350	1334.993	242.1250	0.0571	243.4843	0.8857	1.3594	1.6496	1408.000	3040.000	1504.000	1632.000	14.48	S
132	Spectrogram 1	1	243.803633630	245.560374875	1061.926	424.770	243.8906	0.0450	245.2500	0.8288	1.3594	1.7567	480.000	960.000	512.000	480.000	26.16	J
133	Spectrogram 1	1	245.272756141	245.808347984	2810.260	1928.610	245.3281	0.0909	245.7656	0.9394	0.4375	0.5356	2016.000	2720.000	2208.000	704.000	13.48	SW
134	Spectrogram 1	1	246.076143905	248.389900666	561.304	333.748	246.4218	0.1497	248.1093	0.8844	1.6875	2.3138	352.000	512.000	416.000	160.000	19.94	R
135	Spectrogram 1	1	246.654583095	247.875732497	3067.408	1365.333	246.8593	0.1667	247.7968	0.9359	0.9375	1.2211	1408.000	3008.000	1504.000	1600.000	14.29	S
136	Spectrogram 1	1	247.897156171	249.718168437	1061.926	424.770	248.3281	0.2348	249.4375	0.8522	1.1094	1.8210	480.000	800.000	512.000	320.000	23.36	J
137	Spectrogram 1	1	249.621761905	250.264472117	3269.453	1855.139	249.6406	0.0250	250.1718	0.8750	0.5312	0.6427	1952.000	3232.000	1984.000	1280.000	14.28	SW
138	Spectrogram 1	1	250.617962733	252.824601126	515.793	364.089	251.0156	0.1786	252.5156	0.8643	1.5000	2.2066	384.000	512.000	384.000	128.000	18.77	R
139	Spectrogram 1	1	250.939317839	252.289009283	3140.879	1319.822	251.2031	0.1882	252.1562	0.9059	0.9531	1.3497	1408.000	3040.000	1504.000	1632.000	13.69	S
140	Spectrogram 1	1	252.481822346	254.131445223	970.904	424.770	252.7343	0.1524	253.6718	0.7238	0.9375	1.6496	480.000	800.000	512.000	320.000	24.86	J
141	Spectrogram 1	1	253.735107259	254.356393797	2883.731	1855.139	253.7656	0.0263	254.2656	0.8684	0.5000	0.6213	1952.000	2752.000	2208.000	800.000	12.83	SS
142	Spectrogram 1	1	255.009815845	256.937946480	530.963	273.067	255.2031	0.0976	256.7812	0.9187	1.5781	1.9281	352.000	512.000	480.000	160.000	18.60	R
143	Spectrogram 1	1	255.288323603	256.166694226	3067.408	1350.163	255.4531	0.1818	256.1093	0.9455	0.6562	0.8784	1408.000	2976.000	1472.000	1568.000	14.48	S
144	Spectrogram 1	1	256.338083615	258.223366903	1001.244	333.748	256.4687	0.0667	257.8750	0.8167	1.4062	1.8853	448.000	832.000	512.000	384.000	22.44	J
145	Spectrogram 1	1	258.191231392	258.898212625	2718.422	1928.610	258.2500	0.0682	258.8593	0.9545	0.6094	0.7070	2016.000	2624.000	2272.000	608.000	13.19	SS
146	Spectrogram 1	1	272.116742560	272.480314359	5671.385	563.822	272.1406	0.0455	272.4687	1.0000	0.3281	0.3636	608.000	3424.000	640.000	2816.000	16.30	break
147	Spectrogram 1	1	287.042199418	288.906059032	3067.408	1334.993	287.0781	0.0169	288.7500	0.9237	1.6719	1.8639	1440.000	3040.000	2816.000	1600.000	13.35	S
148	Spectrogram 1	1	292.274138701	294.395082399	3159.247	1410.844	292.4375	0.0741	294.2031	0.9111	1.7656	2.1209	1504.000	3072.000	2976.000	1568.000	14.11	S
149	Spectrogram 1	1	292.488375438	294.737861178	500.622	273.067	292.6406	0.0629	294.6718	0.9720	2.0312	2.2495	320.000	480.000	352.000	160.000	14.03	R
150	Spectrogram 1	1	294.673590157	296.001857928	3125.096	1896.296	294.7968	0.0833	295.8906	0.9167	1.0938	1.3283	1984.000	3008.000	2016.000	1024.000	13.07	SW
151	Spectrogram 1	1	296.468354852	298.910653656	455.111	288.237	296.6250	0.0641	298.6718	0.9038	2.0469	2.4423	320.000	448.000	320.000	128.000	13.70	R
152	Spectrogram 1	1	297.046794043	298.867806309	3104.143	1395.674	297.2187	0.0948	298.5156	0.8103	1.2969	1.8210	1472.000	3040.000	2976.000	1568.000	15.00	S
153	Spectrogram 1	1	299.103466720	300.088955711	3398.163	2108.681	299.1250	0.0161	299.9375	0.8548	0.8125	0.9855	2208.000	3360.000	3264.000	1152.000	13.64	SW
