Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
22	Spectrogram 1	1	724.427460931	726.355591566	1006.728	236.877	724.7968	0.1885	726.1562	0.9016	1.3594	1.9281	320.000	832.000	352.000	512.000	18.15	J
23	Spectrogram 1	1	725.932733533	727.196730282	3625.719	1026.467	726.1875	0.2000	726.9843	0.8375	0.7969	1.2640	1120.000	3360.000	1888.000	2240.000	15.97	SW
24	Spectrogram 1	1	727.603780083	729.681876433	394.430	182.044	727.7500	0.0682	729.5468	0.9394	1.7969	2.0781	224.000	352.000	320.000	128.000	13.80	R
25	Spectrogram 1	1	727.839440494	729.446216022	4401.966	1228.800	728.0937	0.1569	729.4062	0.9804	1.3125	1.6068	1408.000	4224.000	2624.000	2816.000	14.39	S
467	Spectrogram 1	1	728.721788576	731.142663706	5523.749	5079.040	728.8437	0.0455	731.0625	0.9675	2.2188	2.4209	5088.000	5472.000	5376.000	384.000	13.22	P
26	Spectrogram 1	1	729.012127107	730.297547530	908.029	315.836	729.1250	0.0854	730.2031	0.9268	1.0781	1.2854	320.000	832.000	352.000	512.000	18.20	J
27	Spectrogram 1	1	730.290839261	731.576259684	3504.356	1577.719	730.4687	0.1358	731.4218	0.8889	0.9531	1.2854	1728.000	3264.000	2016.000	1536.000	15.83	SW
28	Spectrogram 1	1	731.961885811	733.954287467	485.452	197.215	732.1875	0.1102	733.8437	0.9449	1.6562	1.9924	256.000	448.000	352.000	192.000	16.93	R
29	Spectrogram 1	1	732.433206633	733.954287467	3318.810	1243.970	732.5312	0.0619	733.7343	0.8557	1.2031	1.5211	1344.000	3136.000	2880.000	1792.000	15.98	S
468	Spectrogram 1	1	733.349302099	735.513093144	5032.229	4821.577	733.3906	0.0146	735.4218	0.9635	2.0312	2.1638	4832.000	5024.000	4832.000	192.000	14.77	P
30	Spectrogram 1	1	733.825745425	734.489879310	955.733	652.326	733.8593	0.0476	734.4218	0.9048	0.5625	0.6641	672.000	896.000	864.000	224.000	20.59	J
31	Spectrogram 1	1	734.746963394	736.139502186	3807.763	1699.081	735.0625	0.2273	735.9062	0.8409	0.8438	1.3925	1792.000	3360.000	2016.000	1568.000	15.37	SW
32	Spectrogram 1	1	736.546551987	738.239022210	379.259	212.385	736.6093	0.0370	738.0625	0.8981	1.4531	1.6925	224.000	352.000	352.000	128.000	13.58	R
33	Spectrogram 1	1	736.889330766	738.239022210	2898.708	1274.311	737.0312	0.1047	738.0156	0.8372	0.9844	1.3497	1312.000	2752.000	2720.000	1440.000	16.34	S
469	Spectrogram 1	1	737.634036842	739.883522583	5289.691	4844.983	737.6875	0.0210	739.7031	0.9231	2.0156	2.2495	4864.000	5280.000	4896.000	416.000	13.46	P
35	Spectrogram 1	1	739.138816506	740.659897340	3913.956	1532.207	739.3125	0.1134	740.5000	0.8969	1.1875	1.5211	1760.000	3552.000	2720.000	1792.000	15.57	SW
36	Spectrogram 1	1	741.154242697	742.096884340	424.770	166.874	741.2031	0.0500	742.0625	0.9667	0.8594	0.9426	224.000	416.000	352.000	192.000	12.83	R
37	Spectrogram 1	1	741.454174129	742.782441899	3056.451	1228.800	741.5468	0.0595	742.6406	0.8929	1.0938	1.3283	1376.000	2976.000	1536.000	1600.000	14.07	S
470	Spectrogram 1	1	741.961618933	744.211104673	4915.200	4727.954	742.0000	0.0140	744.0625	0.9371	2.0625	2.2495	4736.000	4896.000	4736.000	160.000	14.28	P
38	Spectrogram 1	1	742.653899857	743.746507216	895.052	257.896	742.8125	0.1449	743.5312	0.8116	0.7188	1.0926	352.000	832.000	384.000	480.000	21.25	J
39	Spectrogram 1	1	743.853625585	744.517759470	2522.219	940.563	743.9687	0.1667	744.3593	0.7619	0.3906	0.6641	1024.000	2240.000	1120.000	1216.000	13.40	SS
40	Spectrogram 1	1	744.774843555	746.424466431	333.748	166.874	744.8593	0.0476	746.1093	0.8095	1.2500	1.6496	192.000	320.000	224.000	128.000	15.26	R
41	Spectrogram 1	1	744.967656618	746.103111325	3127.531	1259.141	745.2187	0.2222	746.0312	0.9444	0.8125	1.1355	1344.000	2976.000	2560.000	1632.000	14.59	S
471	Spectrogram 1	1	745.346559380	748.067365943	4376.869	4142.811	745.4218	0.0231	747.8593	0.9249	2.4375	2.7208	4160.000	4352.000	4192.000	192.000	14.32	P
42	Spectrogram 1	1	746.124534999	747.688463180	910.222	303.407	746.3593	0.1500	747.4687	0.8600	1.1094	1.5639	320.000	800.000	384.000	480.000	22.01	J
43	Spectrogram 1	1	747.002905621	748.545410129	3382.993	1744.593	747.1718	0.1031	748.3750	0.8969	1.2031	1.5425	1888.000	2976.000	2080.000	1088.000	16.43	SW
44	Spectrogram 1	1	748.968815854	750.544293650	439.941	212.385	749.0000	0.0101	750.5156	0.9899	1.5156	1.5755	224.000	384.000	256.000	160.000	13.80	R
45	Spectrogram 1	1	749.201303079	750.271614801	3003.141	1198.459	749.2343	0.0294	750.0000	0.7500	0.7656	1.0703	1248.000	2784.000	1280.000	1536.000	14.93	S
472	Spectrogram 1	1	749.545598669	751.859355431	4259.840	3978.971	749.5625	0.0068	751.7812	0.9662	2.2188	2.3138	4000.000	4224.000	4000.000	224.000	16.27	P
46	Spectrogram 1	1	749.908043001	751.786497297	986.074	303.407	750.4218	0.2689	751.4531	0.8235	1.0312	1.8785	352.000	768.000	384.000	416.000	21.10	J
47	Spectrogram 1	1	751.446175932	752.345970228	2973.393	1714.252	751.5781	0.1404	752.2343	0.8772	0.6562	0.8998	1856.000	2816.000	2144.000	960.000	17.48	SW
48	Spectrogram 1	1	752.803897302	754.453520178	394.430	182.044	752.9687	0.0952	754.2031	0.8476	1.2344	1.6496	224.000	352.000	320.000	128.000	16.11	R
49	Spectrogram 1	1	753.232370776	754.260707114	2878.751	1092.267	753.2812	0.0462	754.1406	0.8923	0.8594	1.0283	1216.000	2784.000	2560.000	1568.000	16.21	S
473	Spectrogram 1	1	753.594673002	755.844158742	4447.086	4236.434	753.6406	0.0140	755.7187	0.9441	2.0781	2.2495	4256.000	4416.000	4288.000	160.000	14.13	P
50	Spectrogram 1	1	754.560638546	755.503280190	925.393	227.556	754.6562	0.1000	755.2968	0.7833	0.6406	0.9426	352.000	736.000	352.000	384.000	20.89	J
51	Spectrogram 1	1	755.109624138	756.416468234	3079.585	1744.593	755.2968	0.1341	756.3125	0.9268	1.0156	1.3068	1952.000	2944.000	2272.000	992.000	16.62	SW
52	Spectrogram 1	1	756.874395308	758.524018184	409.600	182.044	756.9843	0.0667	758.3281	0.8857	1.3438	1.6496	224.000	352.000	256.000	128.000	15.50	R
53	Spectrogram 1	1	757.152903066	758.074121036	2985.371	1183.289	757.2968	0.1552	758.0468	0.9828	0.7500	0.9212	1312.000	2912.000	2592.000	1600.000	16.46	S
474	Spectrogram 1	1	757.515205292	759.657572664	4376.869	4119.406	757.5937	0.0365	759.4843	0.9197	1.8906	2.1424	4128.000	4352.000	4160.000	224.000	18.80	P
54	Spectrogram 1	1	758.266934099	759.595201870	758.519	273.067	758.4843	0.1548	759.3593	0.8214	0.8750	1.3283	384.000	672.000	384.000	288.000	22.95	J
55	Spectrogram 1	1	759.372935207	760.486966241	2806.519	1926.637	759.4375	0.0563	760.2187	0.7606	0.7812	1.1140	2048.000	2720.000	2240.000	672.000	18.93	SW
56	Spectrogram 1	1	760.859198619	762.765905580	439.941	121.363	761.2812	0.2213	762.3281	0.7705	1.0469	1.9067	160.000	352.000	256.000	192.000	21.84	O
57	Spectrogram 1	1	765.396956933	765.396956933	5259.939	1243.905	765.3906	NaN	765.3906	NaN	0.0000	0.0000	1312.000	4288.000	1632.000	2976.000	14.44	break
58	Spectrogram 1	1	769.579697865	770.286679097	2789.900	1168.119	769.6718	0.1136	770.2656	0.9773	0.5938	0.7070	1248.000	2720.000	2496.000	1472.000	14.72	SS
59	Spectrogram 1	1	770.982948493	772.246945242	3003.733	781.883	771.1250	0.1125	772.0781	0.8750	0.9531	1.2640	960.000	2816.000	2720.000	1856.000	14.31	SW
60	Spectrogram 1	1	773.318128928	774.882057110	3198.612	1168.119	773.5625	0.1515	774.6406	0.8485	1.0781	1.5639	1280.000	2912.000	1536.000	1632.000	15.58	S
61	Spectrogram 1	1	775.567614669	778.309844904	3792.593	870.733	775.7343	0.0575	777.9062	0.8563	2.1719	2.7422	1088.000	3424.000	1888.000	2336.000	15.00	WH
62	Spectrogram 1	1	778.984153808	780.462387295	2878.751	1092.267	779.2031	0.1489	780.2812	0.8830	1.0781	1.4782	1280.000	2752.000	2496.000	1472.000	15.54	S
63	Spectrogram 1	1	779.252486548	780.602177992	364.089	166.874	779.2968	0.0235	780.4375	0.8824	1.1406	1.3497	192.000	352.000	256.000	160.000	12.68	R
475	Spectrogram 1	1	779.838673255	782.259548385	4751.360	4517.303	779.9062	0.0260	782.0468	0.9156	2.1406	2.4209	4544.000	4736.000	4672.000	192.000	13.16	P
64	Spectrogram 1	1	781.218640633	782.932534530	3671.230	870.733	781.3437	0.0734	782.5937	0.8073	1.2500	1.7139	1024.000	3328.000	1888.000	2304.000	15.57	SW
65	Spectrogram 1	1	783.618092089	785.460528029	2967.601	1319.822	783.7500	0.0684	785.2812	0.9060	1.5312	1.8424	1376.000	2848.000	2720.000	1472.000	14.69	S
66	Spectrogram 1	1	784.089412911	785.589070071	348.919	227.556	784.2500	0.1053	785.4531	0.9158	1.2031	1.4997	256.000	320.000	320.000	64.000	13.38	R
476	Spectrogram 1	1	784.594728770	786.372893688	4915.200	4774.766	784.6250	0.0089	786.1250	0.8661	1.5000	1.7782	4800.000	4896.000	4800.000	96.000	12.62	P
67	Spectrogram 1	1	785.610493745	787.110150905	3701.570	977.354	785.9375	0.2105	786.9375	0.8842	1.0000	1.4997	992.000	3200.000	992.000	2208.000	15.83	SW
68	Spectrogram 1	1	787.703589011	789.546024951	379.259	166.874	787.8437	0.0690	789.4218	0.9397	1.5781	1.8424	224.000	352.000	320.000	128.000	15.80	R
69	Spectrogram 1	1	788.024944117	789.460330256	3323.002	1198.459	788.2812	0.1758	789.3906	0.9560	1.1094	1.4354	1408.000	3040.000	2592.000	1632.000	16.48	S
477	Spectrogram 1	1	788.665226776	791.214643948	5196.069	4891.794	788.7031	0.0123	790.9375	0.8951	2.2344	2.5494	4896.000	5184.000	5056.000	288.000	14.78	P
70	Spectrogram 1	1	789.929502387	792.136140780	4050.489	657.492	790.2812	0.1571	791.9531	0.9214	1.6719	2.2066	928.000	2944.000	2112.000	2016.000	17.06	WH
71	Spectrogram 1	1	792.671732623	795.156878774	439.941	166.874	792.8593	0.0755	795.1250	0.9874	2.2656	2.4851	224.000	384.000	352.000	160.000	15.23	R
72	Spectrogram 1	1	793.228748139	794.856947342	3003.141	1168.119	793.4531	0.1359	794.5937	0.8447	1.1406	1.6282	1312.000	2816.000	2656.000	1504.000	16.29	S
478	Spectrogram 1	1	793.828332142	796.077817882	5149.257	4985.417	793.8906	0.0211	795.3750	0.6901	1.4844	2.2495	4992.000	5120.000	5120.000	128.000	16.70	P
73	Spectrogram 1	1	795.199726121	797.213551451	3913.956	924.043	795.4531	0.1250	797.0468	0.9219	1.5938	2.0138	992.000	3296.000	992.000	2304.000	16.13	WH
74	Spectrogram 1	1	797.556330230	799.141682085	333.748	136.533	797.7968	0.1485	798.9375	0.8713	1.1406	1.5854	192.000	320.000	224.000	128.000	12.53	R
75	Spectrogram 1	1	798.027651052	799.527308212	2932.061	1259.141	798.2031	0.1158	799.4375	0.9474	1.2344	1.4997	1376.000	2848.000	2784.000	1472.000	13.05	S
479	Spectrogram 1	1	798.541540359	801.198075900	4727.954	4727.954	798.7187	0.0651	801.1250	0.9763	2.4062	2.6565	4736.000	4736.000	4736.000	0.000	14.06	P
76	Spectrogram 1	1	799.998629034	801.605404563	3079.585	773.689	800.2500	0.1569	801.3437	0.8431	1.0938	1.6068	928.000	2848.000	2080.000	1920.000	15.32	SW
77	Spectrogram 1	1	802.420578459	803.256101734	2896.521	1350.163	802.5000	0.0943	803.2031	0.9434	0.7031	0.8355	1408.000	2848.000	2592.000	1440.000	13.64	SS
78	Spectrogram 1	1	802.720509891	803.598880513	364.089	212.385	802.8593	0.1455	803.5625	0.9636	0.7031	0.8784	224.000	352.000	224.000	128.000	15.35	R
480	Spectrogram 1	1	802.762004031	805.632776309	4400.274	4306.651	802.7812	0.0055	805.3125	0.8907	2.5312	2.8708	4320.000	4384.000	4320.000	64.000	15.29	P
79	Spectrogram 1	1	803.191830713	805.077114000	1137.778	273.067	803.9062	0.3782	804.9062	0.9160	1.0000	1.8853	384.000	800.000	544.000	416.000	22.24	J
80	Spectrogram 1	1	805.141385021	806.019755643	2789.900	1061.926	805.2500	0.1091	805.9687	0.9455	0.7188	0.8784	1184.000	2688.000	2336.000	1504.000	17.10	SS
81	Spectrogram 1	1	806.341110749	807.647954846	364.089	151.704	806.5000	0.1205	807.4843	0.8795	0.9844	1.3068	160.000	352.000	224.000	192.000	11.95	R
82	Spectrogram 1	1	807.026668308	807.669378520	3234.152	1152.948	807.1406	0.1750	807.5937	0.9000	0.4531	0.6427	1216.000	3136.000	1280.000	1920.000	15.62	SS
481	Spectrogram 1	1	807.218128164	809.981782074	4447.086	4142.811	807.2968	0.0284	809.7812	0.9318	2.4844	2.7637	4160.000	4416.000	4160.000	256.000	12.99	P
83	Spectrogram 1	1	807.905038930	809.447543438	895.052	257.896	808.1875	0.1837	809.0937	0.7755	0.9062	1.5425	352.000	704.000	480.000	352.000	23.67	J
84	Spectrogram 1	1	809.354365838	810.211312787	2541.119	895.052	809.4375	0.0926	810.1718	0.9630	0.7344	0.8569	1056.000	2464.000	2368.000	1408.000	16.74	SS
85	Spectrogram 1	1	810.454456103	811.504216115	288.237	151.704	810.6718	0.1970	811.2968	0.8030	0.6250	1.0498	192.000	288.000	224.000	96.000	14.32	R
482	Spectrogram 1	1	810.690116514	814.137974775	4470.491	4213.029	811.1875	0.1416	813.8281	0.9132	2.6406	3.4479	4224.000	4448.000	4256.000	224.000	13.17	P
86	Spectrogram 1	1	811.439945094	812.039807958	3003.141	955.733	811.4687	0.0270	811.9218	0.8108	0.4531	0.5999	1088.000	2624.000	1120.000	1536.000	17.25	SS
87	Spectrogram 1	1	812.018384284	813.539465118	955.733	288.237	812.5156	0.3229	813.3281	0.8646	0.8125	1.5211	352.000	800.000	384.000	448.000	23.49	J
88	Spectrogram 1	1	813.617676908	814.367505488	2949.831	1137.778	813.7031	0.1064	814.2187	0.8085	0.5156	0.7498	1216.000	2912.000	1280.000	1696.000	15.71	SS
89	Spectrogram 1	1	814.576901420	816.205100623	364.089	197.215	814.8125	0.1442	815.7812	0.7404	0.9688	1.6282	256.000	352.000	320.000	96.000	13.86	R
90	Spectrogram 1	1	815.101244609	816.386665032	3020.911	1198.459	815.2968	0.1481	816.2500	0.9012	0.9531	1.2854	1312.000	2816.000	2656.000	1504.000	15.83	S
483	Spectrogram 1	1	815.423395198	818.229896455	4564.114	4400.274	815.5000	0.0225	818.1718	0.9831	2.6719	2.8065	4416.000	4544.000	4416.000	128.000	12.69	P
91	Spectrogram 1	1	816.172428294	817.907745865	864.711	288.237	816.5156	0.1909	817.5468	0.7909	1.0312	1.7353	384.000	704.000	384.000	320.000	25.24	J
92	Spectrogram 1	1	817.880987977	818.480850841	2647.740	864.711	817.9687	0.1351	818.4375	0.9459	0.4688	0.5999	1088.000	2560.000	2304.000	1472.000	16.05	SS
93	Spectrogram 1	1	818.840212490	820.211327608	409.600	182.044	819.0000	0.1149	820.0625	0.8966	1.0625	1.3711	224.000	384.000	384.000	160.000	13.87	R
94	Spectrogram 1	1	819.332956986	820.147056587	3127.531	1046.756	819.5937	0.3137	820.0625	0.9020	0.4688	0.8141	1056.000	2912.000	1376.000	1856.000	14.55	SS
484	Spectrogram 1	1	819.729553615	822.086157724	4400.274	4096.000	819.7656	0.0133	821.9218	0.9333	2.1562	2.3566	4096.000	4384.000	4352.000	288.000	13.16	P
95	Spectrogram 1	1	820.135807932	821.485499376	955.733	273.067	820.3593	0.1628	821.4375	0.9651	1.0781	1.3497	352.000	896.000	480.000	544.000	26.08	J
96	Spectrogram 1	1	821.501588785	822.294264713	2647.740	849.541	821.5937	0.1020	822.2031	0.8980	0.6094	0.7927	992.000	2560.000	1056.000	1568.000	17.93	SS
97	Spectrogram 1	1	823.472566817	824.436632134	337.631	195.471	823.5000	0.0167	824.4062	0.9833	0.9062	0.9641	224.000	320.000	288.000	96.000	11.76	R
98	Spectrogram 1	1	823.596268055	824.453215004	2985.371	834.370	823.7031	0.1111	824.2500	0.7593	0.5469	0.8569	992.000	2656.000	1056.000	1664.000	16.92	SS
485	Spectrogram 1	1	823.692933202	826.370892417	4938.606	4751.360	823.7031	0.0000	826.2500	0.9588	2.5469	2.6780	4768.000	4928.000	4768.000	160.000	14.46	P
99	Spectrogram 1	1	824.656203086	825.427455340	804.030	288.237	824.7968	0.1837	825.4062	0.9796	0.6094	0.7713	352.000	768.000	384.000	416.000	23.31	J
100	Spectrogram 1	1	825.469227633	827.076003161	3458.844	1592.889	825.5781	0.0594	826.7656	0.8119	1.1875	1.6068	1664.000	3232.000	2400.000	1568.000	16.18	SW
101	Spectrogram 1	1	830.736095568	831.036027000	5348.790	1172.824	830.7500	0.0000	831.0312	1.0000	0.2812	0.2999	1248.000	4448.000	1472.000	3200.000	12.82	break
102	Spectrogram 1	1	837.662496316	838.605137959	3249.878	888.503	837.7343	0.0678	838.5000	0.8983	0.7656	0.9426	960.000	2976.000	1824.000	2016.000	15.17	SW
103	Spectrogram 1	1	839.719168992	840.876047373	3249.878	1030.664	839.8437	0.0959	840.7343	0.8767	0.8906	1.1569	1088.000	3040.000	2944.000	1952.000	14.09	S
104	Spectrogram 1	1	841.342021166	843.912862012	3686.400	817.423	841.5000	0.0610	843.6718	0.9085	2.1719	2.5708	992.000	3168.000	1792.000	2176.000	14.39	WH
105	Spectrogram 1	1	845.114753503	846.162347752	2914.291	1168.119	845.3593	0.2273	846.1093	0.9545	0.7500	1.0476	1280.000	2752.000	2592.000	1472.000	17.67	S
106	Spectrogram 1	1	847.019294701	849.183085747	4020.148	941.813	847.2031	0.0803	848.8750	0.8613	1.6719	2.1638	1056.000	3488.000	2752.000	2432.000	15.15	WH
107	Spectrogram 1	1	849.804372284	850.961250665	3358.542	1259.141	850.0312	0.1918	850.9375	0.9863	0.9062	1.1569	1376.000	3232.000	1408.000	1856.000	14.75	S
108	Spectrogram 1	1	851.496842508	853.617786206	3398.163	888.503	851.8593	0.1704	853.2968	0.8519	1.4375	2.1209	992.000	2912.000	2176.000	1920.000	15.71	WH
109	Spectrogram 1	1	853.858797029	857.072348087	515.793	136.533	854.0781	0.0683	856.8750	0.9415	2.7969	3.2136	192.000	480.000	352.000	288.000	15.90	R
110	Spectrogram 1	1	854.346191112	856.531405831	3376.312	1304.652	854.5625	0.0935	856.2656	0.8777	1.7031	2.1852	1440.000	3136.000	2784.000	1696.000	15.35	S
486	Spectrogram 1	1	855.035767800	857.735150688	4751.360	4517.303	855.0937	0.0174	857.6718	0.9767	2.5781	2.6994	4544.000	4736.000	4544.000	192.000	12.85	P
111	Spectrogram 1	1	856.772416655	858.379192183	3898.785	870.733	856.9375	0.0980	858.1875	0.8824	1.2500	1.6068	960.000	3520.000	992.000	2560.000	16.37	SW
112	Spectrogram 1	1	859.168683411	860.692948945	424.770	197.215	859.5156	0.2268	860.5781	0.9278	1.0625	1.5243	256.000	384.000	320.000	128.000	15.16	R
113	Spectrogram 1	1	859.300410153	861.442777525	3340.772	1208.364	859.3750	0.0294	861.1093	0.8456	1.7344	2.1424	1344.000	3200.000	1696.000	1856.000	14.70	S
487	Spectrogram 1	1	860.177449442	862.469782529	5055.634	4868.389	860.2500	0.0274	862.1406	0.8562	1.8906	2.2923	4896.000	5024.000	4928.000	128.000	13.17	P
114	Spectrogram 1	1	861.678437936	863.820805308	3474.015	852.963	861.8593	0.0809	863.4218	0.8162	1.5625	2.1424	896.000	2976.000	928.000	2080.000	16.54	SW
115	Spectrogram 1	1	864.613481235	866.434493501	3411.852	1183.289	864.7343	0.0609	866.2656	0.9130	1.5312	1.8210	1280.000	3072.000	1568.000	1792.000	16.83	S
116	Spectrogram 1	1	864.827717972	865.963172679	409.600	166.874	864.9218	0.0833	865.9062	0.9583	0.9844	1.1355	192.000	384.000	320.000	192.000	12.20	R
488	Spectrogram 1	1	865.383402155	868.275598107	4564.114	4376.869	865.4531	0.0217	868.2343	0.9891	2.7812	2.8922	4384.000	4544.000	4448.000	160.000	18.16	P
117	Spectrogram 1	1	866.220256764	867.655642903	925.393	288.237	866.5468	0.2222	867.4218	0.8444	0.8750	1.4354	352.000	832.000	704.000	480.000	25.14	J
118	Spectrogram 1	1	867.741337598	868.491166178	2754.360	1061.926	867.8281	0.1064	868.4375	0.9362	0.6094	0.7498	1152.000	2592.000	2208.000	1440.000	15.96	SW
119	Spectrogram 1	1	869.411309802	870.953814310	3163.072	1122.607	869.5468	0.0816	870.8281	0.9184	1.2812	1.5425	1248.000	3072.000	1248.000	1824.000	16.27	S
489	Spectrogram 1	1	870.032339351	872.581756524	4517.303	3978.971	870.0625	0.0062	872.4843	0.9630	2.4219	2.5494	4032.000	4512.000	4416.000	480.000	16.42	P
120	Spectrogram 1	1	870.161138382	870.889543289	439.941	197.215	870.2812	0.1556	870.8125	0.9111	0.5312	0.7284	320.000	416.000	352.000	96.000	21.19	R
121	Spectrogram 1	1	871.168051047	872.303505754	1046.756	424.770	871.3281	0.1389	872.1093	0.8333	0.7812	1.1355	480.000	928.000	480.000	448.000	26.01	J
122	Spectrogram 1	1	872.260658407	873.139029029	2807.670	1107.437	872.3906	0.1455	873.0156	0.8727	0.6250	0.8784	1248.000	2656.000	2208.000	1408.000	16.16	SS
123	Spectrogram 1	1	873.647865062	874.311998947	257.896	166.874	873.7343	0.1220	874.0468	0.6098	0.3125	0.6641	192.000	256.000	256.000	64.000	21.08	R
490	Spectrogram 1	1	873.851389962	876.909338614	4166.217	3885.349	874.2187	0.1179	876.7968	0.9641	2.5781	3.0579	3904.000	4160.000	3968.000	256.000	13.74	P
124	Spectrogram 1	1	874.033491189	874.719048747	2718.820	1274.311	874.1406	0.1395	874.6875	0.9535	0.5469	0.6856	1376.000	2592.000	1504.000	1216.000	15.73	SS
