Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
19	Spectrogram 1	1	54.896814623	57.018524933	623.636	197.884	55.1249	0.1045	56.8437	0.9254	1.7188	2.1217	224.000	592.000	224.000	368.000	12.97	F
20	Spectrogram 1	1	57.824445904	58.646814241	827.517	611.643	57.9374	0.1200	58.5312	0.8800	0.5938	0.8224	640.000	752.000	736.000	112.000	18.86	LS
21	Spectrogram 1	1	59.469182578	61.541550789	653.618	287.832	59.8124	0.1538	61.4374	0.9538	1.6250	2.0724	304.000	624.000	336.000	320.000	15.56	F
22	Spectrogram 1	1	62.269176485	62.779044854	827.517	677.604	62.3749	0.2000	62.6874	0.8667	0.3125	0.5099	704.000	784.000	736.000	80.000	17.51	LS
23	Spectrogram 1	1	64.045492093	65.994047183	641.625	233.863	64.2187	0.0820	65.6562	0.8361	1.4375	1.9486	256.000	608.000	288.000	352.000	14.48	F
24	Spectrogram 1	1	66.282333971	67.400754910	809.527	653.618	66.5312	0.2059	67.1874	0.8235	0.6562	1.1184	704.000	752.000	736.000	48.000	21.11	LS
25	Spectrogram 1	1	68.239570614	70.238951623	659.615	221.870	68.5624	0.1587	70.0937	0.9365	1.5312	1.9994	256.000	608.000	288.000	352.000	14.77	F
26	Spectrogram 1	1	70.668895508	73.549976903	683.601	179.895	71.1874	0.1758	73.2812	0.9121	2.0938	2.8811	208.000	656.000	224.000	448.000	15.27	F
27	Spectrogram 1	1	78.366263146	80.370122991	657.800	209.877	78.5937	0.1111	80.2499	0.9524	1.6562	2.0039	240.000	592.000	288.000	352.000	13.73	F
28	Spectrogram 1	1	81.299160857	81.940608161	848.700	647.200	81.3437	0.0500	81.8437	0.8500	0.5000	0.6414	704.000	800.000	736.000	96.000	22.66	LS
29	Spectrogram 1	1	83.284957211	85.295870977	641.625	251.853	83.7499	0.2222	85.1562	0.9365	1.4062	2.0109	272.000	608.000	288.000	336.000	15.88	F
30	Spectrogram 1	1	90.525542304	92.347613958	627.798	229.682	90.6249	0.0517	92.2187	0.9310	1.5938	1.8221	256.000	608.000	288.000	352.000	13.95	F
31	Spectrogram 1	1	93.080651415	94.067493420	815.524	695.594	93.2499	0.1613	93.9687	0.9032	0.7188	0.9868	736.000	784.000	752.000	48.000	21.56	LS
32	Spectrogram 1	1	95.571054177	95.571054177	3440.640	120.149	95.5624	NaN	95.5624	NaN	0.0000	0.0000	224.000	1216.000	576.000	992.000	18.29	break
33	Spectrogram 1	1	97.028019434	99.160898600	653.618	287.832	97.3437	0.1471	98.9374	0.8971	1.5938	2.1329	304.000	624.000	320.000	320.000	13.55	F
34	Spectrogram 1	1	99.694995895	100.895653667	863.496	695.594	99.9999	0.2432	100.8124	0.9459	0.8125	1.2007	736.000	816.000	784.000	80.000	20.57	LS
35	Spectrogram 1	1	103.971311249	105.550258457	2203.598	791.538	104.1562	0.1020	105.4687	0.9592	1.3125	1.5789	816.000	1648.000	832.000	832.000	13.41	L
36	Spectrogram 1	1	107.244337232	109.645652777	2472.739	887.482	107.5312	0.1184	109.4999	0.9474	1.9688	2.4013	912.000	1792.000	928.000	880.000	14.42	L
37	Spectrogram 1	1	111.060126317	112.408810391	2296.115	797.534	111.2499	0.1395	112.2187	0.8605	0.9688	1.3487	848.000	1712.000	896.000	864.000	13.88	L
38	Spectrogram 1	1	114.920969557	116.755234152	2329.758	875.489	115.4062	0.2586	116.4062	0.8103	1.0000	1.8343	912.000	1008.000	944.000	96.000	14.61	L
39	Spectrogram 1	1	118.350628727	120.526916665	2380.222	929.457	118.8437	0.2206	120.1249	0.8235	1.2812	2.1763	976.000	1408.000	1008.000	432.000	16.93	L
40	Spectrogram 1	1	122.034838878	124.064336835	2489.561	763.900	122.4062	0.1719	123.6874	0.8125	1.2812	2.0295	848.000	1408.000	960.000	560.000	16.55	L
41	Spectrogram 1	1	126.401580692	128.473948903	2287.704	769.603	126.7499	0.1667	128.1874	0.8636	1.4375	2.0724	800.000	1312.000	816.000	512.000	15.37	L
42	Spectrogram 1	1	129.679923757	131.829211719	2354.990	632.785	130.3437	0.3088	131.5624	0.8824	1.2188	2.1493	688.000	896.000	736.000	208.000	15.67	L
43	Spectrogram 1	1	132.780540370	135.525578422	624.234	256.534	133.0937	0.1149	135.2499	0.9080	2.1562	2.7450	304.000	592.000	336.000	288.000	19.74	F
44	Spectrogram 1	1	136.561903206	139.094797685	658.438	247.983	137.1249	0.2222	138.8124	0.8889	1.6875	2.5329	304.000	592.000	336.000	288.000	19.71	F
45	Spectrogram 1	1	140.217368761	142.260826427	649.887	222.330	140.4062	0.0923	141.9687	0.8615	1.5625	2.0435	256.000	624.000	624.000	368.000	18.70	F
46	Spectrogram 1	1	142.750263240	143.647495133	838.013	615.300	142.9687	0.2222	143.4687	0.8148	0.5000	0.8972	656.000	704.000	688.000	48.000	23.55	LS
47	Spectrogram 1	1	144.526578849	146.730525993	641.336	188.125	144.8437	0.1429	146.4374	0.8714	1.5938	2.2039	224.000	624.000	240.000	400.000	18.31	F
48	Spectrogram 1	1	150.519775536	153.125706604	624.234	196.676	151.0312	0.1928	152.9687	0.9398	1.9375	2.6059	240.000	592.000	576.000	352.000	16.87	F
49	Spectrogram 1	1	155.921758952	158.158600829	632.785	256.534	156.3437	0.1831	157.9687	0.9155	1.6250	2.2368	304.000	608.000	336.000	304.000	18.52	F
50	Spectrogram 1	1	159.006616778	159.863029430	786.706	641.336	159.1874	0.1923	159.6562	0.7692	0.4688	0.8564	672.000	752.000	688.000	80.000	26.28	LS
51	Spectrogram 1	1	160.684248186	162.796758252	649.887	256.534	161.1249	0.2090	162.4999	0.8657	1.3750	2.1125	304.000	624.000	624.000	320.000	18.91	F
52	Spectrogram 1	1	163.414511066	164.673920861	880.768	632.785	163.6249	0.1538	164.2187	0.6410	0.5938	1.2594	672.000	752.000	736.000	80.000	23.01	LS
53	Spectrogram 1	1	165.155010005	167.131615951	647.200	247.983	165.3749	0.1111	166.9062	0.8889	1.5312	1.9766	304.000	608.000	336.000	304.000	21.25	F
54	Spectrogram 1	1	167.768798715	168.805627620	795.700	615.683	167.9687	0.1875	168.5312	0.7500	0.5625	1.0368	656.000	704.000	688.000	48.000	24.43	LS
55	Spectrogram 1	1	169.545114324	171.748761202	657.800	247.983	169.7812	0.1014	171.3124	0.8116	1.5312	2.2036	272.000	592.000	320.000	320.000	20.72	F
56	Spectrogram 1	1	172.116652900	173.107130547	863.666	615.683	172.1874	0.0645	172.7499	0.6452	0.5625	0.9905	688.000	752.000	736.000	64.000	22.02	LS
57	Spectrogram 1	1	173.854324412	176.191761171	607.132	230.881	174.2499	0.1622	175.8749	0.8649	1.6250	2.3374	272.000	592.000	288.000	320.000	20.50	F
58	Spectrogram 1	1	177.242481962	179.163194114	658.438	196.676	177.4374	0.0984	178.8124	0.8197	1.3750	1.9207	224.000	624.000	336.000	400.000	19.19	F
59	Spectrogram 1	1	179.841165908	180.769986802	846.564	590.029	179.9999	0.1724	180.5937	0.8276	0.5938	0.9288	672.000	752.000	688.000	80.000	23.29	LS
60	Spectrogram 1	1	185.035052204	187.511505717	614.316	203.861	185.5312	0.1923	187.3124	0.9231	1.7812	2.4765	256.000	592.000	336.000	336.000	17.53	F
61	Spectrogram 1	1	190.528472697	193.114779266	624.234	230.881	190.8749	0.1341	192.8124	0.8902	1.9375	2.5863	256.000	608.000	288.000	352.000	15.12	F
62	Spectrogram 1	1	193.752156580	194.771893318	880.600	692.643	193.9999	0.2258	194.6249	0.8710	0.6250	1.0197	736.000	800.000	752.000	64.000	22.25	LS
63	Spectrogram 1	1	196.180151477	196.180151477	3014.656	152.917	196.1874	NaN	196.1874	NaN	0.0000	0.0000	224.000	1504.000	976.000	1280.000	18.43	break
64	Spectrogram 1	1	197.557779236	200.076422397	684.092	239.432	197.9374	0.1500	199.5937	0.8125	1.6562	2.5186	272.000	640.000	624.000	368.000	15.28	F
65	Spectrogram 1	1	200.500912817	201.859282163	863.666	701.194	200.7812	0.1905	201.6562	0.8571	0.8750	1.3584	736.000	800.000	768.000	64.000	21.63	LS
66	Spectrogram 1	1	204.410050233	206.302281897	1308.326	752.501	204.7812	0.1864	206.0624	0.8814	1.2812	1.8922	784.000	1072.000	880.000	288.000	16.29	L
67	Spectrogram 1	1	207.913295073	209.868001429	1942.867	880.768	208.3124	0.1967	209.7187	0.9344	1.4062	1.9547	944.000	1504.000	976.000	560.000	14.38	L
68	Spectrogram 1	1	211.465926290	213.405421599	2102.669	773.782	211.6874	0.1148	213.1562	0.8852	1.4688	1.9395	832.000	1632.000	944.000	800.000	14.59	L
69	Spectrogram 1	1	215.544873244	217.321188852	2136.312	889.319	215.9687	0.2321	217.1874	0.9286	1.2188	1.7763	928.000	1056.000	944.000	128.000	14.50	L
70	Spectrogram 1	1	218.900136060	220.544872735	2237.240	820.910	219.3124	0.2500	220.4062	0.9231	1.0938	1.6447	880.000	1472.000	960.000	592.000	14.35	L
71	Spectrogram 1	1	221.794872608	223.834346085	2363.400	598.580	222.1249	0.1562	223.5937	0.8906	1.4688	2.0395	624.000	1456.000	864.000	832.000	16.26	L
72	Spectrogram 1	1	224.514889180	227.508309928	752.501	282.188	225.0937	0.1895	227.1562	0.8842	2.0625	2.9934	336.000	624.000	368.000	288.000	16.87	F
73	Spectrogram 1	1	228.416354021	231.089037232	624.234	233.400	228.9374	0.1905	230.8124	0.9048	1.8750	2.6727	288.000	576.000	336.000	288.000	18.81	F
74	Spectrogram 1	1	231.245301102	232.560604023	769.603	632.785	231.4687	0.1707	232.3124	0.8293	0.8438	1.3153	656.000	736.000	704.000	80.000	19.53	LS
75	Spectrogram 1	1	233.264888290	235.403045967	632.785	201.600	233.5937	0.1493	235.1562	0.8955	1.5625	2.1382	272.000	592.000	336.000	320.000	17.78	F
76	Spectrogram 1	1	235.962256436	236.804511062	786.706	624.234	236.1562	0.2308	236.7187	0.9231	0.5625	0.8423	720.000	752.000	736.000	32.000	23.72	LS
77	Spectrogram 1	1	238.034624646	240.258030549	658.438	188.125	238.3749	0.1429	239.9687	0.8714	1.5938	2.2234	240.000	608.000	288.000	368.000	18.30	F
78	Spectrogram 1	1	241.245300084	243.153194627	615.683	239.432	241.5624	0.1667	242.8749	0.8667	1.3125	1.9079	272.000	592.000	336.000	320.000	17.50	F
79	Spectrogram 1	1	243.778194563	244.633457634	803.808	632.785	243.9374	0.1852	244.4999	0.8519	0.5625	0.8553	688.000	752.000	752.000	64.000	26.89	LS
80	Spectrogram 1	1	245.488720705	247.785660672	641.336	222.330	245.8124	0.1370	247.4999	0.8767	1.6875	2.2969	256.000	592.000	288.000	336.000	17.82	F
81	Spectrogram 1	1	251.560062082	253.813424642	624.234	191.000	251.8437	0.1250	253.4999	0.8611	1.6562	2.2534	224.000	608.000	240.000	384.000	15.40	F
82	Spectrogram 1	1	254.290324962	255.228392710	838.013	607.132	254.4687	0.1724	255.0312	0.7931	0.5625	0.9381	640.000	768.000	672.000	128.000	16.77	LS
83	Spectrogram 1	1	255.935061637	257.967362730	581.478	196.676	256.2499	0.1562	257.7499	0.9062	1.5000	2.0323	224.000	544.000	256.000	320.000	15.23	F
84	Spectrogram 1	1	258.632429783	259.726737510	827.500	615.683	258.8437	0.1765	259.4999	0.7941	0.6562	1.0943	656.000	752.000	720.000	96.000	18.41	LS
85	Spectrogram 1	1	260.372808446	262.693356078	607.132	196.676	260.7499	0.1622	262.3749	0.8649	1.6250	2.3205	256.000	592.000	576.000	336.000	15.07	F
86	Spectrogram 1	1	266.683566265	269.173910065	675.541	179.574	266.7187	0.0127	268.9999	0.9367	2.2812	2.4903	224.000	624.000	320.000	400.000	13.46	F
87	Spectrogram 1	1	269.945258730	271.126565999	829.461	649.887	270.1562	0.1622	270.9374	0.8378	0.7812	1.1813	672.000	800.000	704.000	128.000	16.58	LS
88	Spectrogram 1	1	273.664531728	275.243478936	675.541	205.228	273.8437	0.1020	275.0937	0.9184	1.2500	1.5789	224.000	624.000	256.000	400.000	12.29	F
89	Spectrogram 1	1	276.164531474	277.182629331	816.900	666.990	276.3749	0.1935	276.9687	0.8065	0.5938	1.0181	688.000	784.000	736.000	96.000	16.53	LS
90	Spectrogram 1	1	277.614792037	277.614792037	2774.357	109.227	277.6249	NaN	277.6249	NaN	0.0000	0.0000	192.000	1472.000	256.000	1280.000	18.21	break
91	Spectrogram 1	1	278.039531283	280.243478427	684.092	256.534	278.4687	0.1884	280.0937	0.9420	1.6250	2.2039	288.000	640.000	288.000	352.000	13.87	F
92	Spectrogram 1	1	281.065846765	281.787362788	827.500	666.990	281.2187	0.1818	281.6874	0.8636	0.4688	0.7215	704.000	768.000	736.000	64.000	16.18	LS
93	Spectrogram 1	1	281.753909841	283.612965777	2043.041	952.097	281.8749	0.0517	283.4374	0.9138	1.5625	1.8591	976.000	1824.000	1024.000	848.000	12.56	L
94	Spectrogram 1	1	284.195689667	286.526585225	1963.700	833.085	284.4374	0.0959	286.4374	0.9726	2.0000	2.3309	848.000	1712.000	848.000	864.000	11.94	L
95	Spectrogram 1	1	287.212142742	289.028870162	1884.358	823.167	287.3437	0.0702	288.8437	0.9123	1.5000	1.8167	864.000	1728.000	976.000	864.000	11.54	L
96	Spectrogram 1	1	290.634732615	292.275734961	2310.818	1017.587	290.8437	0.1176	292.0937	0.9020	1.2500	1.6410	1056.000	1824.000	1088.000	768.000	13.19	L
97	Spectrogram 1	1	293.656383403	295.610222327	2360.407	991.768	293.8437	0.0820	295.4999	0.9508	1.6562	1.9538	1008.000	2112.000	1024.000	1104.000	13.15	L
98	Spectrogram 1	1	296.904319600	298.450372074	2241.395	825.550	297.0937	0.1224	298.2812	0.8980	1.1875	1.5461	912.000	1664.000	1088.000	752.000	13.69	L
99	Spectrogram 1	1	298.866620533	300.683347953	1884.358	843.002	298.9374	0.0351	300.5312	0.9298	1.5938	1.8167	864.000	1728.000	1024.000	864.000	12.10	L
100	Spectrogram 1	1	301.924533695	303.535593860	1924.029	783.496	301.9999	0.0392	303.3749	0.9020	1.3750	1.6111	800.000	1760.000	848.000	960.000	12.35	L
101	Spectrogram 1	1	305.428335781	307.225402375	1894.276	721.400	305.6874	0.1404	307.0312	0.8947	1.3438	1.7971	784.000	1568.000	800.000	784.000	13.07	LS
102	Spectrogram 1	1	308.892899220	311.566573537	1953.782	763.661	309.1874	0.1059	311.4062	0.9412	2.2188	2.6737	784.000	1600.000	816.000	816.000	13.17	L
103	Spectrogram 1	1	311.965488255	314.813405685	726.848	239.432	312.6562	0.2418	314.6249	0.9341	1.9688	2.8479	272.000	592.000	336.000	320.000	16.82	F
104	Spectrogram 1	1	315.672704594	316.804679049	846.564	701.194	315.8749	0.1714	316.5624	0.8000	0.6875	1.1320	736.000	800.000	784.000	64.000	17.53	LS
105	Spectrogram 1	1	317.576563299	319.606315823	615.683	222.330	317.8749	0.1406	319.3437	0.8750	1.4688	2.0298	288.000	576.000	320.000	288.000	16.38	F
106	Spectrogram 1	1	320.043668311	321.162089250	974.831	692.643	320.2499	0.1714	321.0937	0.9429	0.8438	1.1184	704.000	928.000	768.000	224.000	14.37	LS
107	Spectrogram 1	1	321.991592726	324.171705392	684.092	205.228	322.3124	0.1449	323.9687	0.9130	1.6562	2.1801	256.000	656.000	288.000	400.000	14.94	F
108	Spectrogram 1	1	324.335550504	325.256603042	795.257	649.887	324.4999	0.1724	325.1562	0.8966	0.6562	0.9211	672.000	752.000	704.000	80.000	17.56	LS
109	Spectrogram 1	1	326.209259411	328.331711513	649.887	171.023	326.3437	0.0597	328.0937	0.8955	1.7500	2.1225	208.000	560.000	336.000	352.000	15.28	F
110	Spectrogram 1	1	328.812800656	329.944775110	752.501	641.336	329.0624	0.2000	329.6874	0.7714	0.6250	1.1320	688.000	736.000	704.000	48.000	15.57	LS
111	Spectrogram 1	1	330.567361060	332.972806776	658.438	196.676	331.0624	0.1974	332.6874	0.8816	1.6250	2.4054	256.000	544.000	320.000	288.000	15.35	F
112	Spectrogram 1	1	333.680290810	337.161112258	641.336	205.228	334.3124	0.1802	336.8124	0.9009	2.5000	3.4808	240.000	592.000	336.000	352.000	14.80	F
113	Spectrogram 1	1	337.973843687	340.195212191	649.887	213.779	338.4062	0.1857	339.9687	0.9000	1.5625	2.2214	256.000	576.000	320.000	320.000	15.65	F
114	Spectrogram 1	1	343.534536832	345.713587657	658.438	213.779	343.9062	0.1618	345.6249	0.9706	1.7188	2.1791	240.000	592.000	288.000	352.000	15.18	F
115	Spectrogram 1	1	346.855421731	347.644895335	786.706	632.785	347.0312	0.2083	347.5312	0.8750	0.5000	0.7895	672.000	752.000	736.000	80.000	18.19	LS
116	Spectrogram 1	1	348.763316274	350.561970840	590.029	213.779	348.9999	0.1250	350.3749	0.9107	1.3750	1.7987	256.000	560.000	288.000	304.000	14.76	F
117	Spectrogram 1	1	351.043059983	352.203333799	820.910	641.336	351.2812	0.1944	352.0312	0.8611	0.7500	1.1603	672.000	752.000	704.000	80.000	16.97	LS
118	Spectrogram 1	1	353.062431314	355.316263549	598.580	205.228	353.5312	0.2083	354.9687	0.8472	1.4375	2.2538	240.000	544.000	288.000	304.000	15.81	F
119	Spectrogram 1	1	356.055852062	358.687430742	675.541	179.574	356.4374	0.1446	358.3437	0.8795	1.9062	2.6316	208.000	576.000	224.000	368.000	14.19	F
120	Spectrogram 1	1	364.972240118	367.075939719	598.580	213.779	365.1874	0.0909	366.9374	0.9394	1.7500	2.1037	240.000	576.000	256.000	336.000	13.20	F
121	Spectrogram 1	1	367.801187199	369.028595653	829.461	641.336	367.9687	0.1316	368.7812	0.8158	0.8125	1.2274	688.000	752.000	720.000	64.000	17.89	LS
122	Spectrogram 1	1	370.893292148	372.866976157	675.541	196.676	371.0937	0.0968	372.7499	0.9516	1.6562	1.9737	240.000	640.000	256.000	400.000	13.75	F
123	Spectrogram 1	1	373.689344495	374.773366010	870.000	641.336	373.9374	0.2121	374.5624	0.8182	0.6250	1.0840	688.000	768.000	736.000	80.000	19.59	LS
124	Spectrogram 1	1	375.087167317	375.087167317	2872.661	120.149	375.0937	NaN	375.0937	NaN	0.0000	0.0000	192.000	1632.000	592.000	1440.000	17.87	break
125	Spectrogram 1	1	375.827502172	377.866975649	806.300	188.125	376.1249	0.1406	377.6249	0.8906	1.5000	2.0395	224.000	736.000	240.000	512.000	14.54	F
126	Spectrogram 1	1	378.491975585	379.754053610	846.564	607.132	378.7499	0.2000	379.4999	0.8000	0.7500	1.2621	656.000	768.000	720.000	112.000	18.29	LS
127	Spectrogram 1	1	381.649870001	383.517868671	1791.474	769.603	381.9374	0.1525	383.2812	0.8814	1.3438	1.8680	816.000	1456.000	848.000	640.000	13.32	L
128	Spectrogram 1	1	384.972238084	386.715658959	1833.528	820.910	385.3124	0.1852	386.5624	0.9259	1.2500	1.7434	864.000	1200.000	928.000	336.000	15.72	L
129	Spectrogram 1	1	388.384239271	390.226344346	2035.384	855.115	388.9687	0.3103	390.0937	0.9310	1.1250	1.8421	912.000	1328.000	992.000	416.000	16.67	L
130	Spectrogram 1	1	393.121080894	395.423712239	2052.205	838.013	393.6874	0.2466	395.0624	0.8493	1.3750	2.3026	880.000	1280.000	944.000	400.000	16.23	L
131	Spectrogram 1	1	396.640817378	398.844764522	2380.222	906.422	397.2187	0.2571	398.6249	0.9000	1.4062	2.2039	944.000	1424.000	976.000	480.000	16.84	L
132	Spectrogram 1	1	400.271421013	402.146420822	2884.862	632.785	400.7187	0.2373	401.9999	0.9322	1.2812	1.8750	736.000	1280.000	784.000	544.000	16.79	L
133	Spectrogram 1	1	404.394896148	406.722803915	2817.577	752.501	404.9062	0.2162	406.2187	0.7838	1.3125	2.3279	800.000	1008.000	800.000	208.000	15.90	L
134	Spectrogram 1	1	407.618580031	409.723842975	2657.774	709.745	408.2812	0.3134	409.5312	0.9104	1.2500	2.1053	752.000	1008.000	768.000	256.000	16.56	L
135	Spectrogram 1	1	410.826599366	413.656147449	615.683	230.881	411.2187	0.1348	413.3749	0.9101	2.1562	2.8295	288.000	576.000	320.000	288.000	21.54	F
136	Spectrogram 1	1	412.223272466	413.320164493	872.755	704.155	412.4374	0.1765	413.1562	0.8529	0.7188	1.0969	720.000	832.000	768.000	112.000	16.95	LS
137	Spectrogram 1	1	414.346335850	417.504230266	684.092	247.983	415.1249	0.2400	416.9062	0.8100	1.7812	3.1579	304.000	608.000	320.000	304.000	19.56	F
138	Spectrogram 1	1	417.759554847	418.721335405	752.501	607.132	418.0312	0.2667	418.5312	0.8000	0.5000	0.9618	640.000	720.000	688.000	80.000	22.50	LS
139	Spectrogram 1	1	419.412124809	421.947860564	598.580	205.228	419.9374	0.2000	421.5937	0.8625	1.6562	2.5357	272.000	576.000	288.000	304.000	19.48	F
140	Spectrogram 1	1	422.339756090	423.306229909	861.100	658.438	422.4999	0.1667	422.9687	0.6667	0.4688	0.9665	720.000	784.000	752.000	64.000	21.08	LS
141	Spectrogram 1	1	423.918703297	426.056860975	615.683	146.800	424.3437	0.1940	425.8749	0.9254	1.5312	2.1382	240.000	576.000	320.000	336.000	18.56	F
142	Spectrogram 1	1	429.956579830	431.651336438	622.933	204.800	430.2187	0.1509	431.4687	0.9057	1.2500	1.6948	256.000	608.000	592.000	352.000	16.91	F
143	Spectrogram 1	1	434.250020385	436.421072795	614.400	196.267	434.5937	0.1471	435.9374	0.7794	1.3438	2.1711	256.000	592.000	576.000	336.000	18.08	F
144	Spectrogram 1	1	436.947388531	437.965299095	827.733	529.067	437.1874	0.2258	437.7187	0.7742	0.5312	1.0179	576.000	720.000	688.000	144.000	21.35	LS
145	Spectrogram 1	1	438.418088877	440.960546018	640.000	170.667	438.7499	0.1250	440.4062	0.7875	1.6562	2.5425	240.000	592.000	320.000	352.000	18.37	F
146	Spectrogram 1	1	441.134827803	442.210203535	890.400	580.267	441.3749	0.2121	441.9062	0.7273	0.5312	1.0754	672.000	784.000	688.000	112.000	20.55	LS
147	Spectrogram 1	1	442.776190762	445.153337117	648.533	187.733	443.1562	0.1600	444.8124	0.8667	1.6562	2.3771	224.000	608.000	256.000	384.000	17.60	F
148	Spectrogram 1	1	445.396030417	446.246799350	802.133	595.061	445.6249	0.2692	446.1874	0.9615	0.5625	0.8508	640.000	720.000	688.000	80.000	23.08	F
149	Spectrogram 1	1	447.421592361	449.329486903	631.467	166.300	447.5937	0.0833	448.9999	0.8333	1.4062	1.9079	208.000	592.000	224.000	384.000	16.38	F
150	Spectrogram 1	1	451.336065647	453.408433857	682.667	213.333	451.6562	0.1515	453.3437	0.9697	1.6875	2.0724	240.000	640.000	304.000	400.000	14.21	F
151	Spectrogram 1	1	454.295998848	455.392890876	813.249	604.978	454.4062	0.0882	455.1874	0.8235	0.7812	1.0969	640.000	768.000	752.000	128.000	16.79	LS
152	Spectrogram 1	1	456.270275671	458.770275417	753.400	153.600	456.7187	0.1772	458.5937	0.9367	1.8750	2.5000	192.000	688.000	224.000	496.000	15.53	F
153	Spectrogram 1	1	460.151854224	462.684748703	645.800	146.800	460.4374	0.1125	462.3437	0.8750	1.9062	2.5329	224.000	608.000	320.000	384.000	13.89	F
154	Spectrogram 1	1	463.243959172	464.263695911	841.500	577.300	463.4999	0.2500	464.1562	0.9062	0.6562	1.0197	640.000	784.000	704.000	144.000	24.09	LS
155	Spectrogram 1	1	466.784876012	466.896524440	3134.805	163.840	466.8124	0.0000	466.8749	1.0000	0.0625	0.1116	224.000	1872.000	352.000	1648.000	14.78	break
156	Spectrogram 1	1	468.302214947	470.820858108	691.200	162.133	468.6249	0.1250	470.5312	0.8875	1.9062	2.5186	240.000	656.000	640.000	416.000	13.70	F
157	Spectrogram 1	1	471.354860589	472.603717874	870.400	682.667	471.6562	0.2308	472.2812	0.7436	0.6250	1.2489	768.000	800.000	784.000	32.000	23.40	LS
158	Spectrogram 1	1	474.386577640	476.622227188	1640.082	870.400	475.0312	0.2857	476.2187	0.8286	1.1875	2.2356	896.000	1072.000	928.000	176.000	14.39	L
159	Spectrogram 1	1	478.098280956	480.170649166	2094.259	921.600	478.4374	0.1538	479.9374	0.8923	1.5000	2.0724	960.000	1232.000	976.000	272.000	14.98	L
