Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
24	Spectrogram 1	1	104.097758756	108.866077026	2783.689	814.265	104.4687	0.0728	108.4687	0.9205	4.0000	4.7683	896.000	2480.000	992.000	1584.000	12.13	W2
25	Spectrogram 1	1	109.709808191	112.206334392	2613.144	954.088	110.5937	0.3544	111.4687	0.7089	0.8750	2.4965	976.000	1664.000	1024.000	688.000	11.85	V
26	Spectrogram 1	1	113.727435652	115.518462514	1751.904	781.365	114.0624	0.1786	115.4062	0.9464	1.3438	1.7910	832.000	1408.000	1120.000	576.000	12.84	L
27	Spectrogram 1	1	118.081186241	119.686132390	1924.627	1085.687	118.4999	0.2600	119.4062	0.8400	0.9062	1.6049	1184.000	1520.000	1280.000	336.000	14.55	L
28	Spectrogram 1	1	121.593459698	123.826428253	2138.474	896.514	121.9999	0.1831	123.4374	0.8310	1.4375	2.2330	928.000	1856.000	992.000	928.000	13.05	V
29	Spectrogram 1	1	125.175513422	126.826979750	1809.478	756.691	125.7499	0.3462	126.7499	0.9615	1.0000	1.6515	784.000	1424.000	1056.000	640.000	13.72	L
30	Spectrogram 1	1	129.659330473	131.636438048	1439.357	764.916	129.9374	0.1290	131.4687	0.9194	1.5312	1.9771	816.000	1376.000	976.000	560.000	14.35	L
31	Spectrogram 1	1	133.404204821	135.916294446	2179.598	945.863	133.7187	0.1250	135.2499	0.7375	1.5312	2.5121	976.000	1616.000	992.000	640.000	13.63	V
32	Spectrogram 1	1	136.730397566	137.916662111	2130.249	954.088	137.2187	0.4054	137.6874	0.8108	0.4688	1.1863	1008.000	1344.000	1056.000	336.000	13.23	L
33	Spectrogram 1	1	140.609750948	142.101722211	1764.717	880.064	140.8124	0.1277	141.9374	0.8936	1.1250	1.4920	928.000	1504.000	1136.000	576.000	14.11	L
34	Spectrogram 1	1	143.802048375	146.270055437	1819.340	745.631	144.5312	0.2949	145.7187	0.7821	1.1875	2.4680	784.000	1200.000	1056.000	416.000	14.24	V
35	Spectrogram 1	1	147.983949229	149.149397008	1441.553	745.631	148.2499	0.2222	148.9062	0.8056	0.6562	1.1654	832.000	1280.000	1040.000	448.000	15.49	L
36	Spectrogram 1	1	150.632794769	154.005507691	822.490	222.072	151.0937	0.1308	153.8749	0.9626	2.7812	3.3727	272.000	656.000	432.000	384.000	20.72	F
37	Spectrogram 1	1	155.703494197	158.773825961	789.590	197.398	156.1249	0.1340	158.4999	0.9175	2.3750	3.0703	272.000	672.000	416.000	400.000	20.08	F
38	Spectrogram 1	1	161.913937992	164.519067973	830.715	222.072	162.1562	0.0854	164.3437	0.9390	2.1875	2.6051	272.000	736.000	352.000	464.000	20.87	F
39	Spectrogram 1	1	165.984453588	168.612843659	838.940	189.173	166.2812	0.1084	168.3124	0.8916	2.0312	2.6284	240.000	768.000	272.000	528.000	22.38	F
40	Spectrogram 1	1	169.949111853	172.437941389	781.365	172.723	170.2187	0.1013	172.2499	0.9241	2.0312	2.4888	224.000	688.000	272.000	464.000	20.25	F
41	Spectrogram 1	1	176.485196896	178.880986075	797.815	172.723	176.9374	0.1842	178.7499	0.9474	1.8125	2.3958	224.000	672.000	400.000	448.000	18.35	F
42	Spectrogram 1	1	190.764476758	193.285241078	657.752	159.455	190.9374	0.0625	193.0312	0.9000	2.0938	2.5208	192.000	640.000	576.000	448.000	16.34	F
43	Spectrogram 1	1	193.891194039	194.836480659	896.934	707.582	194.0937	0.2069	194.7187	0.8966	0.6250	0.9453	752.000	832.000	752.000	80.000	24.56	LS
44	Spectrogram 1	1	198.132864770	199.853771181	1614.482	976.662	198.5312	0.2222	199.3749	0.7222	0.8438	1.7209	1008.000	1280.000	1168.000	272.000	14.25	V
45	Spectrogram 1	1	201.186867696	203.925775083	1843.698	807.241	201.5937	0.1494	203.1249	0.7126	1.5312	2.7389	928.000	1440.000	1184.000	512.000	12.22	V
46	Spectrogram 1	1	204.925069960	206.549023897	1524.788	916.866	205.1562	0.1373	206.2499	0.8235	1.0938	1.6240	976.000	1440.000	1184.000	464.000	14.17	L
47	Spectrogram 1	1	210.305932258	213.868935672	2172.574	886.968	210.8124	0.1416	212.9374	0.7434	2.1250	3.5630	960.000	1760.000	1152.000	800.000	12.92	V
48	Spectrogram 1	1	214.741507937	217.116843546	1754.005	966.696	215.1249	0.1600	216.3437	0.6800	1.2188	2.3753	992.000	1392.000	1008.000	400.000	13.71	V
49	Spectrogram 1	1	221.430406975	223.478527985	1754.005	1036.457	221.9062	0.2308	223.1249	0.8308	1.2188	2.0481	1072.000	1392.000	1120.000	320.000	14.47	V
50	Spectrogram 1	1	224.652077339	226.615364935	2262.268	966.696	224.9999	0.1774	226.3437	0.8710	1.3438	1.9633	1024.000	1824.000	1152.000	800.000	13.42	V
51	Spectrogram 1	1	227.584889673	228.675605004	1644.380	777.343	227.9999	0.3824	228.6249	0.9706	0.6250	1.0907	832.000	1296.000	1008.000	464.000	13.11	L
52	Spectrogram 1	1	230.213471454	233.469883931	707.341	197.398	230.6874	0.1442	233.1249	0.8942	2.4375	3.2564	288.000	624.000	416.000	336.000	21.30	F
53	Spectrogram 1	1	234.935269545	237.796260507	773.141	246.747	235.3437	0.1429	237.5937	0.9341	2.2500	2.8610	288.000	688.000	400.000	400.000	21.64	F
54	Spectrogram 1	1	239.284906211	242.122637083	723.791	213.847	239.6874	0.1348	241.8124	0.8989	2.1250	2.8377	304.000	656.000	416.000	352.000	20.80	F
55	Spectrogram 1	1	243.634542876	246.193152679	732.016	164.498	243.9062	0.0988	246.0312	0.9383	2.1250	2.5586	224.000	640.000	400.000	416.000	18.55	F
56	Spectrogram 1	1	249.994990320	252.390779500	666.217	189.173	250.3124	0.1316	252.1562	0.9079	1.8438	2.3958	256.000	624.000	304.000	368.000	21.79	F
57	Spectrogram 1	1	253.879425204	256.065873581	682.667	172.723	254.2187	0.1449	255.7499	0.8551	1.5312	2.1864	256.000	656.000	416.000	400.000	22.03	F
58	Spectrogram 1	1	257.484739017	259.322286058	781.365	180.948	257.8124	0.1724	259.1874	0.9310	1.3750	1.8375	224.000	720.000	400.000	496.000	20.83	F
59	Spectrogram 1	1	262.768893171	265.187942439	690.892	172.723	263.0624	0.1169	264.9999	0.9221	1.9375	2.4190	224.000	640.000	432.000	416.000	21.21	F
60	Spectrogram 1	1	266.723108321	269.258458035	806.040	205.622	266.9687	0.0875	268.9374	0.8750	1.9688	2.5353	272.000	640.000	304.000	368.000	20.70	F
61	Spectrogram 1	1	270.584283115	273.235933275	789.590	180.948	270.9999	0.1548	273.0312	0.9286	2.0312	2.6517	224.000	640.000	432.000	416.000	19.21	F
62	Spectrogram 1	1	287.921811230	290.394099313	777.343	139.523	288.5312	0.2436	290.2187	0.9359	1.6875	2.4723	208.000	640.000	288.000	432.000	16.22	F
63	Spectrogram 1	1	291.412100288	292.042291368	906.900	777.343	291.6562	0.3684	292.0312	1.0000	0.3750	0.6302	832.000	880.000	864.000	48.000	22.44	LS
64	Spectrogram 1	1	295.556818545	296.817200705	1315.504	1076.321	295.7499	0.1500	296.5312	0.7750	0.7812	1.2604	1104.000	1264.000	1168.000	160.000	16.53	V
65	Spectrogram 1	1	298.538107116	300.792252133	1953.324	1146.083	298.9374	0.1690	300.4062	0.8310	1.4688	2.2541	1184.000	1744.000	1248.000	560.000	13.58	V
66	Spectrogram 1	1	301.761776871	304.112874362	2112.779	936.798	302.2187	0.1892	303.9062	0.9189	1.6875	2.3511	976.000	1936.000	1184.000	960.000	12.43	V
67	Spectrogram 1	1	309.014506882	310.274889042	1345.401	1136.117	309.2187	0.1538	309.8749	0.6923	0.6562	1.2604	1168.000	1296.000	1232.000	128.000	16.42	V
68	Spectrogram 1	1	311.947319216	313.377368205	1435.095	1016.526	312.1874	0.1556	313.1249	0.8222	0.9375	1.4300	1040.000	1376.000	1168.000	336.000	14.98	V
69	Spectrogram 1	1	314.758940958	316.431371132	2112.779	807.241	314.9374	0.0962	316.3437	0.9615	1.4062	1.6724	848.000	1904.000	992.000	1056.000	11.94	L
70	Spectrogram 1	1	319.315707229	320.915423047	1724.107	936.798	319.7499	0.2600	320.7812	0.9200	1.0312	1.5997	976.000	1520.000	1040.000	544.000	14.07	L
71	Spectrogram 1	1	322.805996287	324.793522001	1754.005	996.594	323.2187	0.2063	324.3124	0.7619	1.0938	1.9875	1024.000	1408.000	1040.000	384.000	14.54	V
72	Spectrogram 1	1	326.223570990	327.532429387	1445.061	737.479	326.4062	0.1220	327.3124	0.8293	0.9062	1.3089	800.000	1376.000	1056.000	576.000	13.50	L
73	Spectrogram 1	1	330.121909281	332.327578061	1604.516	886.968	330.6562	0.2429	331.7812	0.7571	1.1250	2.2057	960.000	1296.000	1040.000	336.000	13.90	V
74	Spectrogram 1	1	333.878817642	335.430057224	1534.754	737.479	334.1874	0.1875	335.1562	0.8333	0.9688	1.5512	768.000	992.000	784.000	224.000	15.77	V
75	Spectrogram 1	1	336.924747534	340.390500812	830.715	213.847	337.1874	0.0727	340.2499	0.9636	3.0625	3.4658	272.000	672.000	416.000	400.000	19.22	F
76	Spectrogram 1	1	342.111747407	345.158819082	707.341	230.297	342.6562	0.1753	344.9374	0.9278	2.2812	3.0471	288.000	672.000	416.000	384.000	22.27	F
77	Spectrogram 1	1	346.810285410	349.531715837	806.040	205.622	346.9999	0.0690	349.4062	0.9540	2.4062	2.7214	224.000	704.000	272.000	480.000	19.81	F
78	Spectrogram 1	1	353.858092413	356.509742573	822.490	180.948	354.1562	0.1071	356.0312	0.8214	1.8750	2.6517	256.000	608.000	288.000	352.000	18.85	F
79	Spectrogram 1	1	357.902025018	360.600195356	723.791	180.948	358.3749	0.1744	360.4062	0.9302	2.0312	2.6982	272.000	624.000	400.000	352.000	20.65	F
80	Spectrogram 1	1	362.181881416	364.763751308	699.116	180.948	362.6562	0.1829	364.5937	0.9390	1.9375	2.5819	240.000	656.000	400.000	416.000	21.51	F
81	Spectrogram 1	1	385.850200381	386.780603946	912.964	756.691	385.9999	0.1429	386.6249	0.8571	0.6250	0.9304	832.000	864.000	832.000	32.000	23.80	LS
82	Spectrogram 1	1	391.590548341	392.755996120	1550.913	1073.709	391.7812	0.1622	392.5624	0.8378	0.7812	1.1654	1120.000	1440.000	1168.000	320.000	14.55	L
83	Spectrogram 1	1	394.332778410	396.389450961	1590.680	1143.301	394.5624	0.1077	395.4687	0.5538	0.9062	2.0567	1168.000	1440.000	1328.000	272.000	17.14	L
84	Spectrogram 1	1	397.006452726	398.994569526	1938.641	984.233	397.6562	0.3226	398.6874	0.8548	1.0312	1.9881	1024.000	1520.000	1120.000	496.000	14.51	V
85	Spectrogram 1	1	400.879852698	401.565410215	1560.854	934.524	400.9999	0.1429	401.4687	0.8571	0.4688	0.6856	1008.000	1456.000	1168.000	448.000	14.18	L
86	Spectrogram 1	1	405.301698683	407.118426104	1451.495	974.291	405.6562	0.1930	406.6562	0.7544	1.0000	1.8167	1008.000	1408.000	1360.000	400.000	15.32	V
87	Spectrogram 1	1	408.626652641	410.546213689	1560.854	914.641	408.8437	0.1000	409.9999	0.7167	1.1562	1.9196	960.000	1376.000	992.000	416.000	17.62	V
88	Spectrogram 1	1	412.485774840	413.685500495	1700.039	775.456	412.7187	0.1892	413.6562	1.0000	0.9375	1.1997	800.000	1472.000	800.000	672.000	17.03	L
89	Spectrogram 1	1	417.044732329	418.552958867	1719.922	904.699	417.1249	0.0426	418.4374	0.9362	1.3125	1.5082	944.000	1472.000	1136.000	528.000	15.82	V
90	Spectrogram 1	1	420.541075666	421.877912825	1729.864	984.233	420.6249	0.0476	421.6874	0.8571	1.0625	1.3368	1024.000	1392.000	1120.000	368.000	17.50	V
91	Spectrogram 1	1	423.591806617	425.202866783	1421.670	765.515	424.0312	0.2745	424.9687	0.8627	0.9375	1.6111	784.000	1296.000	1136.000	512.000	16.81	L
92	Spectrogram 1	1	426.515648979	429.748801367	690.892	213.847	427.2499	0.2255	429.1874	0.8333	1.9375	3.2332	336.000	656.000	368.000	320.000	21.49	F
93	Spectrogram 1	1	431.167666803	434.237998567	674.442	213.847	431.6874	0.1649	434.0312	0.9381	2.3438	3.0703	288.000	656.000	656.000	368.000	20.73	F
94	Spectrogram 1	1	435.773164449	438.099173361	682.667	246.747	436.3437	0.2432	437.8437	0.8919	1.5000	2.3260	368.000	656.000	400.000	288.000	24.18	F
95	Spectrogram 1	1	442.340895448	445.108846053	699.116	189.173	442.6562	0.1136	444.8124	0.8977	2.1562	2.7680	272.000	656.000	400.000	384.000	18.95	F
96	Spectrogram 1	1	446.504451400	448.853720402	674.442	197.398	446.9687	0.1892	448.6874	0.9324	1.7188	2.3493	288.000	656.000	656.000	368.000	22.33	F
97	Spectrogram 1	1	450.574966996	453.087056621	682.667	197.398	451.0624	0.1899	452.6562	0.8354	1.5938	2.5121	256.000	672.000	400.000	416.000	21.63	F
98	Spectrogram 1	1	457.513752359	459.839761271	682.667	156.273	458.0624	0.2329	459.5624	0.8904	1.5000	2.3260	240.000	656.000	400.000	416.000	19.96	F
99	Spectrogram 1	1	460.863205192	461.305146885	682.667	600.418	460.9999	0.3077	461.1562	0.6923	0.1562	0.4419	640.000	672.000	656.000	32.000	29.94	LS
100	Spectrogram 1	1	462.817052678	464.794160253	682.667	164.498	462.9999	0.0806	464.6562	0.9355	1.6562	1.9771	224.000	656.000	416.000	432.000	21.15	F
101	Spectrogram 1	1	466.282805957	468.748375404	715.566	189.173	466.5937	0.1169	468.4999	0.9091	1.9062	2.4656	224.000	688.000	656.000	464.000	21.14	F
102	Spectrogram 1	1	481.597280079	483.969809169	682.667	180.948	482.5312	0.3867	483.8124	0.9333	1.2812	2.3725	240.000	656.000	400.000	416.000	20.79	F
103	Spectrogram 1	1	485.202593892	485.807356209	814.265	682.667	485.3437	0.2222	485.6562	0.7778	0.3125	0.6048	736.000	768.000	752.000	32.000	33.06	LS
104	Spectrogram 1	1	490.620651694	493.877049900	1998.291	874.874	491.2187	0.1827	493.3437	0.8365	2.1250	3.2564	912.000	1632.000	1088.000	720.000	12.84	V
105	Spectrogram 1	1	494.939664051	495.933722451	1550.913	1063.767	495.2187	0.2667	495.7499	0.8333	0.5312	0.9941	1136.000	1344.000	1184.000	208.000	16.43	L
106	Spectrogram 1	1	498.127506506	500.184179057	1908.816	835.107	498.4999	0.1719	499.9374	0.8906	1.4375	2.0567	928.000	1584.000	1152.000	656.000	14.10	V
107	Spectrogram 1	1	501.212515333	501.966628602	1630.447	1024.000	501.3749	0.2174	501.7187	0.6957	0.3438	0.7541	1088.000	1440.000	1152.000	352.000	13.69	L
108	Spectrogram 1	1	504.851800620	506.936920600	1620.505	1073.709	505.5312	0.3231	506.5624	0.8308	1.0312	2.0851	1120.000	1344.000	1136.000	224.000	15.78	V
109	Spectrogram 1	1	508.479425014	510.261874558	1411.728	854.990	508.7187	0.1250	509.8437	0.7679	1.1250	1.7824	912.000	1392.000	992.000	480.000	14.18	L
110	Spectrogram 1	1	512.010046227	513.346883385	1381.903	705.864	512.1874	0.1190	513.1249	0.8333	0.9375	1.3368	784.000	1344.000	1136.000	560.000	14.61	L
111	Spectrogram 1	1	516.193770688	517.873386605	1719.922	984.233	516.2812	0.0385	517.7187	0.9231	1.4375	1.6796	1120.000	1664.000	1584.000	544.000	14.83	V
112	Spectrogram 1	1	519.415891018	521.952453832	1729.864	835.107	519.9062	0.1875	521.3437	0.7625	1.4375	2.5366	880.000	1536.000	880.000	656.000	14.09	V
113	Spectrogram 1	1	522.775122852	524.249071514	1769.631	775.456	523.1249	0.2391	523.7812	0.6957	0.6562	1.4739	784.000	1328.000	1136.000	544.000	14.62	L
114	Spectrogram 1	1	525.282575715	528.492468013	666.217	230.297	525.6562	0.1089	527.9062	0.8218	2.2500	3.2099	336.000	624.000	400.000	288.000	24.02	F
115	Spectrogram 1	1	529.771772915	532.609503788	707.341	222.072	530.1249	0.1222	532.4999	0.9667	2.3750	2.8377	272.000	672.000	640.000	400.000	25.45	F
116	Spectrogram 1	1	536.075257067	538.750167316	666.217	213.847	536.4687	0.1412	538.4999	0.9059	2.0312	2.6749	272.000	624.000	400.000	352.000	22.56	F
117	Spectrogram 1	1	540.238813019	542.471781575	674.442	189.173	540.6249	0.1690	542.0624	0.8169	1.4375	2.2330	288.000	656.000	400.000	368.000	25.35	F
118	Spectrogram 1	1	543.820866744	546.263176101	806.040	213.847	544.1562	0.1299	545.8437	0.8312	1.6875	2.4423	240.000	672.000	400.000	432.000	22.76	F
119	Spectrogram 1	1	549.672757109	551.882465575	732.016	197.398	550.0937	0.1857	551.7812	0.9571	1.6875	2.2097	224.000	640.000	272.000	416.000	22.55	F
120	Spectrogram 1	1	553.371111279	555.859940815	822.490	164.498	553.8437	0.1899	555.6249	0.9114	1.7812	2.4888	256.000	656.000	400.000	400.000	20.95	F
121	Spectrogram 1	1	558.883752400	560.884120065	789.590	148.048	559.4687	0.2857	560.5937	0.8571	1.1250	2.0004	208.000	688.000	400.000	480.000	20.24	F
122	Spectrogram 1	1	563.768371116	566.280460741	781.365	189.173	564.1874	0.1646	565.9999	0.8987	1.8125	2.5121	256.000	640.000	400.000	384.000	21.27	F
123	Spectrogram 1	1	567.699326138	570.211415763	674.442	180.948	568.0937	0.1519	569.7499	0.8228	1.6562	2.5121	256.000	640.000	400.000	384.000	24.35	F
124	Spectrogram 1	1	585.222934065	587.108217237	735.689	159.068	585.4687	0.1186	586.8749	0.8814	1.4062	1.8853	208.000	672.000	400.000	464.000	18.98	F
125	Spectrogram 1	1	592.594900301	595.176770194	863.614	172.723	593.1249	0.1975	594.9062	0.9012	1.7812	2.5819	208.000	672.000	256.000	464.000	19.09	F
126	Spectrogram 1	1	596.223474204	596.991057145	814.265	641.542	596.2812	0.0435	596.8749	0.8696	0.5938	0.7676	688.000	784.000	752.000	96.000	21.29	LS
127	Spectrogram 1	1	600.399856624	603.176364568	1540.971	874.874	600.8124	0.1477	602.9999	0.9432	2.1875	2.7765	928.000	1536.000	1152.000	608.000	12.59	V
128	Spectrogram 1	1	604.341812347	607.598210553	2147.417	974.291	604.7812	0.1346	607.2187	0.8846	2.4375	3.2564	1088.000	1984.000	1136.000	896.000	12.79	V
129	Spectrogram 1	1	608.729380457	611.471610525	2057.942	775.456	609.1562	0.1494	610.9687	0.8161	1.8125	2.7422	784.000	1744.000	784.000	960.000	13.72	V
130	Spectrogram 1	1	615.482122000	616.681847655	1371.961	904.699	615.8437	0.2973	616.5624	0.9189	0.7188	1.1997	944.000	1264.000	1168.000	320.000	15.69	L
131	Spectrogram 1	1	618.738520206	621.720695406	2127.534	924.583	618.9062	0.0526	621.2187	0.8316	2.3125	2.9822	944.000	1936.000	944.000	992.000	12.70	V
132	Spectrogram 1	1	623.057532564	625.045649364	1998.291	765.515	623.5937	0.2698	624.9374	0.9524	1.3438	1.9881	800.000	1536.000	816.000	736.000	13.24	L
133	Spectrogram 1	1	627.575985094	630.318215162	2048.000	894.757	628.2187	0.2299	629.8124	0.8161	1.5938	2.7422	912.000	1696.000	928.000	784.000	12.44	V
134	Spectrogram 1	1	630.969494804	633.300390362	2048.000	874.874	631.4374	0.1918	632.9999	0.8767	1.5625	2.3309	896.000	1696.000	928.000	800.000	12.71	V
135	Spectrogram 1	1	634.980006279	636.076898306	1401.786	715.806	635.3124	0.2941	635.9374	0.8824	0.6250	1.0969	768.000	1152.000	816.000	384.000	16.90	L
136	Spectrogram 1	1	637.699061374	640.792653227	773.141	213.847	638.0624	0.1122	640.5312	0.9184	2.4688	3.0936	272.000	688.000	400.000	416.000	21.43	F
137	Spectrogram 1	1	642.188258574	644.956209179	666.217	205.622	642.7187	0.1839	644.6874	0.9080	1.9688	2.7680	272.000	640.000	400.000	368.000	23.83	F
138	Spectrogram 1	1	646.607675507	649.189545399	748.466	189.173	646.9687	0.1341	648.9374	0.9024	1.9688	2.5819	256.000	672.000	400.000	416.000	20.15	F
139	Spectrogram 1	1	652.678558767	655.260428660	690.892	197.398	653.0937	0.1585	654.9374	0.8780	1.8438	2.5819	256.000	624.000	400.000	368.000	23.30	F
140	Spectrogram 1	1	656.762682359	659.274771984	699.116	189.173	657.0937	0.1266	658.9062	0.8608	1.8125	2.5121	240.000	624.000	256.000	384.000	19.19	F
141	Spectrogram 1	1	661.833381787	664.136130610	657.992	205.622	662.2812	0.1918	663.9062	0.9041	1.6250	2.3027	256.000	608.000	352.000	352.000	22.83	F
142	Spectrogram 1	1	665.554996046	668.113605850	838.940	180.948	665.9062	0.1358	667.9062	0.9259	2.0000	2.5586	256.000	656.000	352.000	400.000	21.68	F
143	Spectrogram 1	1	669.439430930	672.346942070	715.566	222.072	670.0624	0.2065	672.0312	0.8913	1.9688	2.9075	320.000	624.000	400.000	304.000	22.68	F
144	Spectrogram 1	1	676.744047955	678.628115174	797.815	115.149	677.1249	0.2000	678.3749	0.8667	1.2500	1.8841	208.000	736.000	720.000	528.000	19.61	F
145	Spectrogram 1	1	681.558886403	684.070976028	690.892	189.173	682.0312	0.1875	683.8437	0.9125	1.8125	2.5121	256.000	656.000	352.000	400.000	22.01	F
146	Spectrogram 1	1	685.722442356	687.629769664	740.241	189.173	685.8437	0.0500	687.4687	0.9167	1.6250	1.9073	240.000	704.000	416.000	464.000	22.78	F
147	Spectrogram 1	1	704.708752858	706.456924526	735.689	188.893	705.1562	0.2545	706.2499	0.8909	1.0938	1.7482	240.000	640.000	384.000	400.000	17.98	F
148	Spectrogram 1	1	707.450982926	708.170818319	795.340	685.981	707.6562	0.2727	708.0624	0.8636	0.4062	0.7198	720.000	768.000	736.000	48.000	19.21	LS
149	Spectrogram 1	1	711.485645893	712.788205176	1461.437	944.466	711.8124	0.2439	712.4062	0.7073	0.5938	1.3026	1040.000	1296.000	1200.000	256.000	16.86	L
150	Spectrogram 1	1	714.536376845	715.941769755	1729.864	1043.883	715.0624	0.3636	715.7187	0.8409	0.6562	1.4054	1088.000	1408.000	1216.000	320.000	14.68	L
151	Spectrogram 1	1	717.964164430	722.667730307	2306.485	815.223	718.2499	0.0600	722.3124	0.9267	4.0625	4.7036	944.000	1888.000	1056.000	944.000	12.51	W
152	Spectrogram 1	1	725.924128513	727.226687796	1779.573	994.175	726.1562	0.1707	727.0937	0.9024	0.9375	1.3026	1040.000	1696.000	1184.000	656.000	11.61	L
153	Spectrogram 1	1	727.877967437	729.214804595	1779.573	1202.951	728.1249	0.1707	728.9687	0.8293	0.8438	1.3368	1248.000	1648.000	1344.000	400.000	15.60	L
154	Spectrogram 1	1	730.277418747	735.384822249	2177.243	715.806	730.7499	0.0920	735.1249	0.9509	4.3750	5.1074	784.000	2032.000	1200.000	1248.000	12.63	W
155	Spectrogram 1	1	738.314416349	741.159480045	1680.155	864.932	738.7499	0.1444	741.0312	0.9556	2.2812	2.8451	912.000	1600.000	976.000	688.000	13.58	V
156	Spectrogram 1	1	742.324927824	744.690101258	1690.097	765.515	742.6562	0.1333	744.4999	0.9200	1.8438	2.3652	816.000	1552.000	832.000	736.000	14.32	L
157	Spectrogram 1	1	746.134748930	749.228340783	674.442	222.072	746.5937	0.1429	748.9687	0.9184	2.3750	3.0936	288.000	608.000	400.000	320.000	21.67	F
