Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
21	Spectrogram 1	1	93.720731575	94.595104027	875.420	682.667	93.8749	0.1481	94.3749	0.7407	0.5000	0.8744	720.000	816.000	784.000	96.000	18.73	LS
22	Spectrogram 1	1	98.667005876	100.830194164	658.573	192.753	98.9999	0.1471	100.6874	0.9412	1.6875	2.1632	224.000	624.000	288.000	400.000	20.69	F
23	Spectrogram 1	1	101.574517016	102.760781561	819.200	626.447	101.7187	0.1081	102.5312	0.8108	0.8125	1.1863	656.000	800.000	768.000	144.000	21.66	LS
24	Spectrogram 1	1	105.567814948	106.312137800	1068.173	979.827	105.6874	0.1364	106.1562	0.8182	0.4688	0.7443	1008.000	1056.000	1040.000	48.000	22.08	L
25	Spectrogram 1	1	106.661039137	108.777707247	1135.621	931.639	107.1562	0.2273	108.5937	0.9242	1.4375	2.1167	992.000	1072.000	1024.000	80.000	21.55	L
26	Spectrogram 1	1	109.777891079	111.638698209	1710.682	827.231	110.4062	0.3390	111.5312	0.9492	1.1250	1.8608	880.000	1056.000	960.000	176.000	19.31	L
27	Spectrogram 1	1	111.080604901	112.685402219	1776.227	955.733	111.3437	0.1600	112.5312	0.9200	1.1875	1.6048	976.000	1056.000	1024.000	80.000	18.16	L
28	Spectrogram 1	1	114.740560788	116.988518707	1834.464	803.137	115.0937	0.1549	116.7812	0.9155	1.6875	2.2480	848.000	1376.000	960.000	528.000	16.79	L
29	Spectrogram 1	1	119.337787708	121.477715907	1268.957	987.859	119.6874	0.1618	121.3437	0.9412	1.6562	2.1399	1024.000	1136.000	1104.000	112.000	23.72	L
30	Spectrogram 1	1	123.442045316	125.176070077	1882.995	963.765	123.9062	0.2593	124.9062	0.8519	1.0000	1.7340	992.000	1072.000	1024.000	80.000	17.61	L
31	Spectrogram 1	1	126.950574836	128.827746048	1155.033	811.169	127.1874	0.1186	128.6562	0.9153	1.4688	1.8772	864.000	1040.000	992.000	176.000	20.52	L
32	Spectrogram 1	1	131.618956742	133.735624852	1180.612	963.765	131.9687	0.1642	133.5624	0.9254	1.5938	2.1167	1008.000	1120.000	1024.000	112.000	23.06	L
33	Spectrogram 1	1	135.506630653	138.736544013	1863.583	771.012	135.9999	0.1471	138.3749	0.8922	2.3750	3.2299	848.000	1088.000	1024.000	240.000	17.50	L
34	Spectrogram 1	1	139.037817538	142.619871262	666.604	265.035	139.6874	0.1770	142.4374	0.9558	2.7500	3.5821	304.000	640.000	352.000	336.000	23.80	F
35	Spectrogram 1	1	143.782875718	147.806871136	658.573	257.004	144.5937	0.1969	147.4687	0.9213	2.8750	4.0240	304.000	624.000	368.000	320.000	23.46	F
36	Spectrogram 1	1	149.062915948	152.063467445	642.510	240.941	149.2499	0.0526	151.9687	0.9684	2.7188	3.0006	272.000	592.000	352.000	320.000	21.41	F
37	Spectrogram 1	1	154.945502657	157.946054153	787.075	192.753	155.4062	0.1474	157.6562	0.9053	2.2500	3.0006	288.000	608.000	368.000	320.000	20.13	F
38	Spectrogram 1	1	160.969865739	163.644775988	746.918	248.973	161.5312	0.2024	163.3749	0.9048	1.8438	2.6749	320.000	688.000	336.000	368.000	23.10	F
39	Spectrogram 1	1	169.390967042	172.577599252	626.447	192.753	169.8437	0.1386	172.1249	0.8614	2.2812	3.1866	224.000	592.000	592.000	368.000	20.05	F
40	Spectrogram 1	1	176.948280738	179.576670809	690.698	176.690	177.3124	0.1325	179.1562	0.8434	1.8438	2.6284	240.000	640.000	288.000	400.000	20.25	F
41	Spectrogram 1	1	180.227953304	182.112020523	875.420	594.322	180.6874	0.2373	182.0624	0.9831	1.3750	1.8841	624.000	832.000	672.000	208.000	15.73	LS
42	Spectrogram 1	1	185.502245926	187.504088684	1021.394	819.200	185.8124	0.1429	187.3124	0.9048	1.5000	2.0018	896.000	992.000	912.000	96.000	17.65	L
43	Spectrogram 1	1	189.186439932	190.993102052	1761.384	891.482	189.4687	0.1579	190.8124	0.9123	1.3438	1.8067	912.000	1552.000	960.000	640.000	13.94	L
44	Spectrogram 1	1	193.040300768	195.086877737	969.282	787.075	193.1562	0.0469	194.6249	0.7812	1.4688	2.0466	832.000	928.000	912.000	96.000	19.22	L
45	Spectrogram 1	1	197.668747629	200.111056987	1293.051	963.765	197.8437	0.0649	199.8437	0.8961	2.0000	2.4423	992.000	1168.000	1024.000	176.000	19.12	L
46	Spectrogram 1	1	201.763938490	203.507979040	1766.902	931.639	202.1249	0.2000	203.3437	0.9091	1.2188	1.7440	976.000	1392.000	992.000	416.000	16.80	L
47	Spectrogram 1	1	205.136651413	207.973916152	1766.902	762.980	205.5937	0.1556	207.6562	0.8889	2.0625	2.8373	800.000	1376.000	992.000	576.000	15.74	L
48	Spectrogram 1	1	210.276664974	213.812198521	1260.925	875.420	210.8124	0.1518	213.2499	0.8482	2.4375	3.5355	960.000	1120.000	1024.000	160.000	22.09	L
49	Spectrogram 1	1	215.207803868	216.998830730	1710.682	754.949	215.3437	0.0714	216.8124	0.9107	1.4688	1.7910	832.000	1520.000	864.000	688.000	17.51	L
50	Spectrogram 1	1	217.727171960	220.913804169	714.792	248.973	218.0937	0.1089	220.5624	0.8911	2.4688	3.1866	304.000	640.000	368.000	336.000	21.86	F
51	Spectrogram 1	1	222.053548536	225.147140389	698.729	232.910	222.4687	0.1327	224.8124	0.8980	2.3438	3.0936	288.000	640.000	368.000	352.000	22.26	F
52	Spectrogram 1	1	264.839031309	266.632652075	604.499	187.603	264.9374	0.0526	266.2812	0.8070	1.3438	1.7936	224.000	576.000	576.000	352.000	20.71	F
53	Spectrogram 1	1	267.262843155	268.038462945	812.947	656.611	267.4999	0.2917	267.9687	0.9167	0.4688	0.7756	688.000	768.000	720.000	80.000	25.27	LS
54	Spectrogram 1	1	271.602471064	273.872207675	979.827	787.075	272.0624	0.1972	273.7187	0.9437	1.6562	2.2697	864.000	944.000	912.000	80.000	20.27	L
55	Spectrogram 1	1	275.895104782	277.358920422	947.702	787.075	276.0937	0.1304	277.2187	0.9130	1.1250	1.4638	848.000	928.000	864.000	80.000	22.08	L
56	Spectrogram 1	1	279.184578131	280.549709571	939.671	771.012	279.3124	0.0930	280.3124	0.8372	1.0000	1.3651	816.000	928.000	928.000	112.000	21.03	L
57	Spectrogram 1	1	284.595632220	285.845632093	1003.922	851.325	284.8124	0.1538	285.7499	0.9231	0.9375	1.2500	896.000	976.000	960.000	80.000	16.04	L
58	Spectrogram 1	1	287.989185845	289.485896219	1044.078	891.482	288.1562	0.1064	289.2499	0.8511	1.0938	1.4967	896.000	1024.000	960.000	128.000	21.41	L
59	Spectrogram 1	1	291.344448662	293.383922139	1148.486	787.075	291.4999	0.0625	293.0312	0.8281	1.5312	2.0395	832.000	1056.000	912.000	224.000	21.41	L
60	Spectrogram 1	1	295.848135041	297.986292718	1285.020	859.357	296.2187	0.1642	297.7812	0.9104	1.5625	2.1382	896.000	1168.000	960.000	272.000	18.77	L
61	Spectrogram 1	1	299.466555725	302.328397539	1132.424	594.322	299.9374	0.1648	301.9062	0.8571	1.9688	2.8618	624.000	960.000	912.000	336.000	20.30	L
62	Spectrogram 1	1	302.969543231	306.342256154	682.667	224.878	303.4687	0.1415	305.7812	0.8396	2.3125	3.3727	256.000	624.000	272.000	368.000	24.80	F
63	Spectrogram 1	1	307.249399629	309.994090146	690.698	160.627	307.5937	0.1264	309.6874	0.8966	2.0938	2.7447	224.000	640.000	336.000	416.000	23.81	F
64	Spectrogram 1	1	311.203614780	313.832004851	682.667	176.690	311.4999	0.1084	313.6249	0.9277	2.1250	2.6284	240.000	624.000	272.000	384.000	23.93	F
66	Spectrogram 1	1	434.357943836	436.612088853	604.499	187.603	434.6874	0.1408	436.3124	0.8732	1.6250	2.2541	208.000	576.000	240.000	368.000	21.14	F
67	Spectrogram 1	1	444.743521394	446.697368880	1469.741	843.294	444.9687	0.1129	446.5312	0.9194	1.5625	1.9538	864.000	1360.000	928.000	496.000	15.46	L
68	Spectrogram 1	1	448.534219610	450.705272021	1052.110	730.855	448.6562	0.0441	450.3124	0.8235	1.6562	2.1711	816.000	1008.000	992.000	192.000	18.90	L
69	Spectrogram 1	1	453.536722499	455.378827574	1036.047	843.294	453.8124	0.1379	455.2499	0.9310	1.4375	1.8421	896.000	1024.000	960.000	128.000	19.84	L
70	Spectrogram 1	1	457.780143119	459.852511330	971.796	762.980	457.9687	0.0909	459.7812	0.9697	1.8125	2.0724	816.000	928.000	912.000	112.000	16.71	L
71	Spectrogram 1	1	463.007513068	464.882512877	1204.706	907.545	463.2187	0.1017	464.6874	0.8983	1.4688	1.8750	944.000	1088.000	960.000	144.000	22.01	L
72	Spectrogram 1	1	466.741065319	468.813433530	1044.078	835.263	466.9687	0.1061	468.4999	0.8485	1.5312	2.0724	944.000	1008.000	976.000	64.000	24.21	L
73	Spectrogram 1	1	470.354369299	472.773418568	682.667	184.722	470.7812	0.1711	472.6874	0.9737	1.9062	2.4190	208.000	656.000	256.000	448.000	20.59	F
74	Spectrogram 1	1	474.169023915	477.378916214	771.012	176.690	474.6249	0.1373	476.7812	0.8137	2.1562	3.2099	192.000	608.000	208.000	416.000	21.79	F
75	Spectrogram 1	1	479.356023789	481.426171721	626.447	168.659	479.6562	0.1385	481.2187	0.9077	1.5625	2.0701	192.000	560.000	256.000	368.000	19.20	F
76	Spectrogram 1	1	484.133835560	486.483104561	738.886	160.627	484.3437	0.0811	486.1562	0.8649	1.8125	2.3493	192.000	704.000	208.000	512.000	19.75	F
77	Spectrogram 1	1	487.616156497	489.627920330	677.455	177.181	487.7812	0.0781	489.5312	0.9531	1.7500	2.0118	192.000	592.000	256.000	400.000	19.52	F
78	Spectrogram 1	1	491.119741911	493.010315151	677.455	145.913	491.3124	0.1000	492.9062	0.9500	1.5938	1.8906	176.000	592.000	208.000	416.000	18.73	F
79	Spectrogram 1	1	491.507551806	492.574029018	823.369	677.455	491.8124	0.2727	492.4374	0.8788	0.6250	1.0665	768.000	800.000	784.000	32.000	30.10	LS
80	Spectrogram 1	1	496.521810396	498.754778952	666.604	144.565	496.7499	0.0986	498.4687	0.8732	1.7188	2.2330	192.000	608.000	208.000	416.000	18.28	F
81	Spectrogram 1	1	502.962640386	505.311909387	658.573	192.753	503.1562	0.0811	505.1562	0.9459	2.0000	2.3493	208.000	608.000	256.000	400.000	19.73	F
82	Spectrogram 1	1	510.336088637	512.848178262	658.573	184.722	510.6249	0.1125	512.5312	0.8750	1.9062	2.5121	240.000	592.000	256.000	352.000	17.58	F
83	Spectrogram 1	1	513.691533435	515.133658961	963.765	730.855	513.8437	0.0889	515.0624	0.9556	1.2188	1.4421	768.000	880.000	768.000	112.000	18.22	LS
84	Spectrogram 1	1	518.011642201	520.081790133	1084.235	899.514	518.5937	0.2769	519.8749	0.9077	1.2812	2.0701	960.000	1040.000	992.000	80.000	18.89	L
85	Spectrogram 1	1	522.300160312	524.556388957	1276.988	835.263	522.8437	0.2394	524.3749	0.9296	1.5312	2.2562	880.000	1072.000	880.000	192.000	22.19	L
86	Spectrogram 1	1	525.742653502	528.208222949	1092.267	811.169	525.9374	0.0769	527.6874	0.7949	1.7500	2.4656	864.000	1008.000	928.000	144.000	18.19	L
87	Spectrogram 1	1	530.673792395	532.860240773	1212.737	955.733	531.2499	0.2609	532.7499	0.9565	1.5000	2.1864	992.000	1104.000	1008.000	112.000	21.93	L
88	Spectrogram 1	1	534.803211307	536.687278526	1823.122	971.796	534.9999	0.1017	536.4062	0.8644	1.4062	1.8841	992.000	1632.000	1008.000	640.000	17.20	L
89	Spectrogram 1	1	538.222444408	540.618233587	1678.557	803.137	538.6562	0.1733	540.2812	0.8667	1.6250	2.3958	848.000	1136.000	944.000	288.000	16.18	L
90	Spectrogram 1	1	542.679837031	545.029106032	1164.549	987.859	543.2187	0.2297	544.7812	0.9054	1.5625	2.3493	1024.000	1136.000	1072.000	112.000	17.81	L
91	Spectrogram 1	1	546.587532003	549.634603678	1871.310	843.294	546.9999	0.1340	549.0624	0.8144	2.0625	3.0471	896.000	1136.000	1008.000	240.000	19.49	L
92	Spectrogram 1	1	551.960612590	553.821419719	1116.361	899.514	552.1562	0.1017	553.7187	0.9492	1.5625	1.8608	944.000	1056.000	944.000	112.000	21.51	L
93	Spectrogram 1	1	555.589186492	558.357137098	1028.016	827.231	555.8749	0.1023	557.4687	0.6818	1.5938	2.7680	880.000	992.000	944.000	112.000	23.95	L
94	Spectrogram 1	1	559.165028279	561.560817458	674.635	208.816	559.4062	0.0933	561.2187	0.8667	1.8125	2.3958	240.000	624.000	256.000	384.000	23.43	F
95	Spectrogram 1	1	564.109539756	566.412288579	698.729	184.722	564.4062	0.1233	566.2499	0.9315	1.8438	2.3027	208.000	656.000	256.000	448.000	21.64	F
96	Spectrogram 1	1	567.017050896	567.552032946	803.137	698.729	567.1874	0.3125	567.4374	0.8125	0.2500	0.5350	720.000	768.000	736.000	48.000	33.13	LS
97	Spectrogram 1	1	568.808077758	570.994526135	682.667	184.722	569.1249	0.1449	570.8124	0.9275	1.6875	2.1864	208.000	640.000	256.000	432.000	21.74	F
98	Spectrogram 1	1	572.385858967	575.182291219	795.106	160.627	572.7187	0.1136	574.5937	0.7955	1.8750	2.7964	192.000	624.000	256.000	432.000	20.43	F
99	Spectrogram 1	1	578.472566063	580.542713994	642.510	168.659	578.7812	0.1385	580.2812	0.8769	1.5000	2.0701	224.000	608.000	576.000	384.000	22.39	F
100	Spectrogram 1	1	581.287036846	581.798758807	762.980	634.478	581.4374	0.2667	581.7187	0.8667	0.2812	0.5117	688.000	736.000	704.000	48.000	33.75	LS
101	Spectrogram 1	1	585.223335390	587.549344302	779.043	168.659	585.4687	0.0959	587.1874	0.8493	1.7188	2.3260	208.000	608.000	576.000	400.000	22.29	F
102	Spectrogram 1	1	588.166240783	588.561662298	827.231	682.667	588.2499	0.1818	588.4999	0.9091	0.2500	0.3954	720.000	752.000	736.000	32.000	27.68	LS
103	Spectrogram 1	1	589.864227289	592.120455934	682.667	184.722	590.0937	0.0986	591.8749	0.9014	1.7812	2.2562	224.000	624.000	256.000	400.000	21.80	F
104	Spectrogram 1	1	593.446281014	595.423388589	738.886	160.627	593.6562	0.0968	595.2812	0.9355	1.6250	1.9771	192.000	624.000	336.000	432.000	20.51	F
105	Spectrogram 1	1	599.586944541	601.889693364	674.635	184.722	599.9374	0.1507	601.7187	0.9315	1.7812	2.3027	208.000	608.000	256.000	400.000	21.16	F
106	Spectrogram 1	1	605.954828485	608.141276862	738.886	200.784	606.2187	0.1159	607.9374	0.9130	1.7188	2.1864	240.000	592.000	256.000	352.000	19.42	F
107	Spectrogram 1	1	609.304281318	609.746223012	811.169	642.510	609.4062	0.2308	609.7187	1.0000	0.3125	0.4419	704.000	752.000	720.000	48.000	30.37	LS
108	Spectrogram 1	1	613.190772878	616.191324374	1100.298	939.671	613.8437	0.2105	615.9687	0.9263	2.1250	3.0006	960.000	1024.000	992.000	64.000	23.11	L
109	Spectrogram 1	1	618.140899345	621.374051733	1116.361	795.106	618.5624	0.1275	620.4999	0.7353	1.9375	3.2332	864.000	960.000	896.000	96.000	25.49	L
110	Spectrogram 1	1	624.048961981	626.142370002	1108.329	899.514	624.4374	0.1818	625.9374	0.9091	1.5000	2.0934	944.000	1072.000	992.000	128.000	20.00	L
111	Spectrogram 1	1	628.165997756	629.491822836	1116.361	907.545	628.4999	0.2439	629.2812	0.8537	0.7812	1.3258	928.000	1008.000	960.000	80.000	23.31	L
112	Spectrogram 1	1	631.445670322	634.074060392	1084.235	779.043	631.6874	0.0843	633.6562	0.8434	1.9688	2.6284	832.000	1040.000	960.000	208.000	23.78	L
113	Spectrogram 1	1	636.744698126	638.721805701	1228.800	987.859	637.1249	0.1905	638.4999	0.8889	1.3750	1.9771	1024.000	1104.000	1056.000	80.000	26.13	L
114	Spectrogram 1	1	640.698913276	642.280599337	1124.392	971.796	640.8437	0.0816	642.1562	0.9388	1.3125	1.5817	992.000	1072.000	1056.000	80.000	23.40	L
115	Spectrogram 1	1	644.261820835	645.959807341	1003.922	787.075	644.4062	0.0755	645.6562	0.8302	1.2500	1.6980	880.000	976.000	896.000	96.000	26.45	L
116	Spectrogram 1	1	648.355596520	650.309444006	1132.424	923.608	648.5937	0.1148	650.2187	0.9672	1.6250	1.9538	960.000	1104.000	960.000	144.000	20.41	L
117	Spectrogram 1	1	652.077210779	654.938201741	1148.486	803.137	652.3437	0.0879	654.4062	0.8132	2.0625	2.8610	880.000	1056.000	944.000	176.000	22.83	L
118	Spectrogram 1	1	655.836800758	658.372150472	658.573	216.847	656.1249	0.1125	658.0312	0.8750	1.9062	2.5353	256.000	624.000	256.000	368.000	23.04	F
119	Spectrogram 1	1	661.023800631	663.349809543	642.510	184.722	661.2499	0.0946	662.9999	0.8514	1.7500	2.3260	240.000	608.000	576.000	368.000	21.47	F
120	Spectrogram 1	1	663.931311771	664.866936893	907.545	690.698	664.0624	0.1379	664.3749	0.4828	0.3125	0.9356	720.000	784.000	736.000	64.000	25.32	LS
121	Spectrogram 1	1	665.634519834	667.937268657	779.043	176.690	665.9374	0.1250	667.6562	0.8889	1.7188	2.3027	224.000	624.000	256.000	400.000	21.25	F
122	Spectrogram 1	1	669.077013024	671.496062293	682.667	152.596	669.3749	0.1184	670.9687	0.7895	1.5938	2.4190	208.000	624.000	576.000	416.000	21.71	F
123	Spectrogram 1	1	674.884597908	677.350167355	634.478	168.659	675.0624	0.0641	676.7812	0.7692	1.7188	2.4656	208.000	608.000	576.000	400.000	23.18	F
124	Spectrogram 1	1	681.320205198	683.692734288	642.510	176.690	681.5624	0.0933	683.3437	0.8533	1.7812	2.3725	224.000	608.000	576.000	384.000	20.05	F
125	Spectrogram 1	1	684.390536962	684.902258922	835.263	682.667	684.5937	0.4000	684.8124	0.8667	0.2188	0.5117	704.000	768.000	720.000	64.000	27.88	LS
126	Spectrogram 1	1	688.078289425	690.404298337	762.980	168.659	688.3437	0.1096	690.1249	0.8904	1.7812	2.3260	208.000	608.000	576.000	400.000	22.75	F
127	Spectrogram 1	1	691.102101011	691.683603239	787.075	658.573	691.2499	0.2353	691.5624	0.8235	0.3125	0.5815	688.000	752.000	720.000	64.000	28.60	LS
128	Spectrogram 1	1	692.881418532	695.533068692	658.573	168.659	693.1562	0.0952	695.0624	0.8214	1.9062	2.6517	208.000	608.000	576.000	400.000	20.53	F
129	Spectrogram 1	1	696.533252524	698.882521525	658.573	168.659	696.7499	0.0811	698.6874	0.9189	1.9375	2.3493	208.000	592.000	576.000	384.000	22.35	F
130	Spectrogram 1	1	703.860180597	706.349010133	642.510	216.847	704.1874	0.1266	705.9374	0.8354	1.7500	2.4888	256.000	608.000	576.000	352.000	21.96	F
131	Spectrogram 1	1	707.464915296	708.860520643	923.608	698.729	707.6249	0.1136	708.1249	0.4773	0.5000	1.3956	720.000	816.000	736.000	96.000	23.98	LS
132	Spectrogram 1	1	711.395870357	712.070412942	1019.984	843.294	711.6249	0.3333	711.9999	0.9048	0.3750	0.6745	896.000	976.000	928.000	80.000	18.59	LS
133	Spectrogram 1	1	712.907776150	714.210341141	1044.078	891.482	713.1249	0.1500	714.0312	0.8750	0.9062	1.3026	928.000	992.000	944.000	64.000	22.12	L
134	Spectrogram 1	1	716.015743302	717.629574241	1855.186	979.827	716.4999	0.2941	717.5312	0.9412	1.0312	1.6138	1008.000	1120.000	1040.000	112.000	19.94	L
135	Spectrogram 1	1	719.748413545	722.072251263	1292.377	819.200	720.0312	0.1216	721.4999	0.7568	1.4688	2.3238	864.000	992.000	912.000	128.000	25.06	L
136	Spectrogram 1	1	724.862656541	726.848955263	1188.153	963.765	725.2187	0.1746	726.6874	0.9206	1.4688	1.9863	1008.000	1104.000	1040.000	96.000	24.16	L
137	Spectrogram 1	1	729.007374798	730.431008987	1167.308	979.827	729.1874	0.1136	730.2812	0.9091	1.0938	1.4236	992.000	1088.000	1040.000	96.000	25.19	L
138	Spectrogram 1	1	732.338336295	734.129363157	1060.141	811.169	732.5624	0.1228	733.8437	0.8421	1.2812	1.7910	880.000	1008.000	912.000	128.000	25.61	L
139	Spectrogram 1	1	736.882439541	738.975847562	1188.643	1003.922	737.1562	0.1212	738.8124	0.9242	1.6562	2.0934	1024.000	1136.000	1040.000	112.000	24.99	L
140	Spectrogram 1	1	740.999475315	742.278780217	1100.298	995.890	741.2499	0.2000	742.1562	0.9250	0.9062	1.2793	1024.000	1072.000	1040.000	48.000	23.30	L
141	Spectrogram 1	1	744.310669863	746.000394476	1094.351	803.137	744.5624	0.1481	745.6874	0.8148	1.1250	1.6897	880.000	992.000	928.000	112.000	26.76	L
142	Spectrogram 1	1	748.570713581	751.268883919	1156.518	923.608	748.9374	0.1294	751.0312	0.9176	2.0938	2.6982	976.000	1120.000	1040.000	144.000	22.21	L
143	Spectrogram 1	1	752.897090157	755.176578891	1076.204	811.169	753.1249	0.0972	754.7187	0.8056	1.5938	2.2795	880.000	1040.000	944.000	160.000	25.34	L
144	Spectrogram 1	1	755.938781683	758.799772645	811.169	240.941	756.2499	0.1000	758.4999	0.9000	2.2500	2.8610	304.000	624.000	320.000	320.000	21.71	F
145	Spectrogram 1	1	761.577216751	764.159086644	658.573	192.753	761.9062	0.1220	763.6562	0.8049	1.7500	2.5819	256.000	608.000	592.000	352.000	22.74	F
146	Spectrogram 1	1	764.740588872	765.229050743	795.106	650.541	764.8749	0.2667	765.1249	0.8000	0.2500	0.4885	704.000	752.000	736.000	48.000	37.98	LS
147	Spectrogram 1	1	766.461835467	768.857624646	658.573	184.722	766.7187	0.1053	768.5937	0.8947	1.8750	2.3958	224.000	624.000	576.000	400.000	21.23	F
148	Spectrogram 1	1	770.090409369	772.625759083	658.573	168.659	770.4062	0.1235	772.1249	0.8025	1.7188	2.5353	208.000	608.000	592.000	400.000	20.41	F
149	Spectrogram 1	1	776.521744144	778.964053502	779.043	176.690	776.8437	0.1299	778.5937	0.8571	1.7500	2.4423	208.000	624.000	576.000	416.000	21.50	F
150	Spectrogram 1	1	782.916053384	785.755999525	650.541	168.659	783.2812	0.1222	784.9687	0.7222	1.6875	2.8399	224.000	608.000	560.000	384.000	20.78	F
151	Spectrogram 1	1	786.009645237	786.916788713	923.608	698.729	786.2187	0.2143	786.7499	0.8214	0.5312	0.9071	736.000	832.000	752.000	96.000	23.29	LS
152	Spectrogram 1	1	790.498842437	793.080712329	642.510	176.690	790.8124	0.1220	792.7187	0.8659	1.9062	2.5819	224.000	608.000	576.000	384.000	21.64	F
153	Spectrogram 1	1	793.687531323	794.292293640	795.106	666.604	793.8437	0.2222	794.1874	0.8333	0.3438	0.6048	720.000	768.000	752.000	48.000	32.49	LS
154	Spectrogram 1	1	797.571966206	800.037535652	771.012	184.722	797.9062	0.1282	799.5312	0.7949	1.6250	2.4656	256.000	624.000	560.000	368.000	22.06	F
155	Spectrogram 1	1	800.828378683	801.409880911	811.169	658.573	800.9374	0.1667	801.3749	0.9444	0.4375	0.5815	688.000	720.000	704.000	32.000	31.36	LS
156	Spectrogram 1	1	805.825025328	808.313854864	626.447	192.753	806.1874	0.1392	807.8124	0.7975	1.6250	2.4888	256.000	608.000	576.000	352.000	22.78	F
157	Spectrogram 1	1	809.120520587	810.516125934	923.608	690.698	809.4687	0.2500	809.7187	0.4318	0.2500	1.3956	720.000	784.000	752.000	64.000	24.53	LS
158	Spectrogram 1	1	814.447080995	816.540489016	1084.235	891.482	814.7499	0.1364	816.4062	0.9394	1.6562	2.0934	928.000	1040.000	976.000	112.000	22.44	L
159	Spectrogram 1	1	819.008115139	820.450240664	1124.392	947.702	819.2187	0.1333	820.3124	0.9111	1.0938	1.4421	976.000	1088.000	992.000	112.000	22.93	L
