Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
52	Spectrogram 1	1	127.201093800	127.782808643	743.348	652.326	127.3749	0.2778	127.7812	1.0000	0.4062	0.5817	656.000	720.000	688.000	64.000	25.48	LS
53	Spectrogram 1	1	128.049427946	128.752333382	743.348	644.741	128.1562	0.1364	128.6562	0.8636	0.5000	0.7029	688.000	720.000	704.000	32.000	19.91	LS
54	Spectrogram 1	1	128.122142302	130.812573451	591.644	257.896	128.3749	0.0930	130.5937	0.9186	2.2188	2.6904	288.000	576.000	560.000	288.000	16.26	F
55	Spectrogram 1	1	131.954120486	134.571837279	1388.089	872.296	132.3124	0.1325	134.3749	0.9277	2.0625	2.6177	912.000	1248.000	1056.000	336.000	14.56	L
56	Spectrogram 1	1	133.675026896	136.050362506	637.156	144.119	133.9062	0.0933	135.9374	0.9600	2.0312	2.3753	192.000	624.000	608.000	432.000	16.91	F
57	Spectrogram 1	1	134.814218464	136.680553586	1691.496	864.711	135.0624	0.1207	136.5624	0.9483	1.5000	1.8663	896.000	1344.000	912.000	448.000	14.31	L
58	Spectrogram 1	1	136.801744178	139.031651076	1501.867	841.956	137.1562	0.1549	138.8124	0.9014	1.6562	2.2299	864.000	1168.000	1056.000	304.000	15.86	L
59	Spectrogram 1	1	136.811274980	137.320275467	849.541	667.496	136.8437	0.0625	137.1874	0.7500	0.3438	0.5090	704.000	816.000	720.000	112.000	19.30	LS
60	Spectrogram 1	1	138.944229404	141.052945710	584.059	227.556	139.0937	0.0606	140.8437	0.9091	1.7500	2.1087	240.000	560.000	272.000	320.000	17.03	F
61	Spectrogram 1	1	140.834802644	143.961519926	1668.741	940.563	141.2499	0.1313	143.6874	0.9192	2.4375	3.1267	960.000	1312.000	976.000	352.000	14.91	L
62	Spectrogram 1	1	142.143661041	144.300853584	614.400	189.630	142.3124	0.0735	144.1562	0.9412	1.8438	2.1572	240.000	576.000	304.000	336.000	16.35	F
63	Spectrogram 1	1	144.323092312	145.341093287	1372.919	940.563	144.4687	0.1290	145.2812	0.9677	0.8125	1.0180	976.000	1088.000	1008.000	112.000	16.88	L
64	Spectrogram 1	1	146.165189315	147.861857607	1539.793	841.956	146.5624	0.2264	147.6562	0.8868	1.0938	1.6967	864.000	1120.000	880.000	256.000	15.07	L
65	Spectrogram 1	1	146.385331772	147.936571353	614.400	159.289	146.5312	0.0833	147.8124	0.9375	1.2812	1.5512	192.000	608.000	560.000	416.000	15.48	F
66	Spectrogram 1	1	149.752430847	151.473337258	1592.889	667.496	149.9687	0.1111	151.3437	0.9259	1.3750	1.7209	752.000	1088.000	816.000	336.000	16.73	L
67	Spectrogram 1	1	151.637827572	153.310257746	1623.230	1046.756	151.8437	0.1154	152.9999	0.8269	1.1562	1.6724	1072.000	1488.000	1088.000	416.000	13.61	L
68	Spectrogram 1	1	153.843496352	155.799385493	1744.593	821.420	154.2187	0.1935	155.6562	0.9355	1.4375	1.9559	896.000	1280.000	1040.000	384.000	17.94	L
69	Spectrogram 1	1	157.497040939	159.483234321	1776.043	843.621	158.0312	0.2698	159.3124	0.9206	1.2812	1.9862	880.000	1120.000	992.000	240.000	17.00	L
70	Spectrogram 1	1	161.256135140	163.196312793	1753.843	821.420	161.6874	0.2131	162.9374	0.8689	1.2500	1.9402	896.000	1088.000	1040.000	192.000	16.42	L
71	Spectrogram 1	1	166.061649173	167.880565722	1083.929	896.326	166.1249	0.0345	167.5624	0.8276	1.4375	1.8189	944.000	1072.000	1072.000	128.000	19.04	L
72	Spectrogram 1	1	168.850654548	170.517994718	1229.842	792.102	169.1562	0.1731	170.3437	0.9038	1.1875	1.6673	816.000	1040.000	896.000	224.000	20.50	L
73	Spectrogram 1	1	172.306595991	174.640872229	1344.489	854.636	172.6562	0.1486	174.2187	0.8243	1.5625	2.3343	880.000	1088.000	992.000	208.000	19.41	L
74	Spectrogram 1	1	175.762537434	178.096813672	604.499	250.137	175.9687	0.0811	177.8437	0.8919	1.8750	2.3343	304.000	576.000	528.000	272.000	20.38	F
75	Spectrogram 1	1	181.188971805	183.038203630	760.835	208.448	181.6562	0.2414	182.9374	0.9483	1.2812	1.8492	272.000	656.000	368.000	384.000	19.15	F
76	Spectrogram 1	1	183.947661905	185.099642386	792.102	646.188	184.1249	0.1389	184.9687	0.8889	0.8438	1.1520	688.000	768.000	736.000	80.000	22.00	LS
77	Spectrogram 1	1	186.263570132	188.446269991	656.611	145.913	186.4062	0.0580	188.2499	0.9130	1.8438	2.1827	224.000	624.000	576.000	400.000	17.77	F
78	Spectrogram 1	1	188.931314404	190.174240712	771.257	625.344	189.1249	0.1538	189.9687	0.8462	0.8438	1.2429	672.000	736.000	720.000	64.000	31.81	LS
79	Spectrogram 1	1	191.386851745	193.812073810	646.188	239.715	191.6874	0.1184	193.4687	0.8684	1.7812	2.4252	272.000	624.000	288.000	352.000	20.37	F
80	Spectrogram 1	1	194.024280741	195.055000119	771.257	646.188	194.0937	0.0625	194.8749	0.8438	0.7812	1.0307	672.000	736.000	720.000	64.000	18.89	LS
81	Spectrogram 1	1	196.297926427	198.450311010	614.921	166.758	196.4374	0.0588	198.0937	0.8382	1.6562	2.1524	224.000	544.000	512.000	320.000	20.96	F
82	Spectrogram 1	1	201.148370558	204.210213415	781.679	218.870	201.4999	0.1134	203.7812	0.8660	2.2812	3.0618	240.000	624.000	272.000	384.000	19.56	F
83	Spectrogram 1	1	208.587560974	210.770260833	635.766	177.181	208.9999	0.1884	210.5937	0.9275	1.5938	2.1827	224.000	592.000	240.000	368.000	18.62	F
84	Spectrogram 1	1	211.346251073	212.164763520	792.102	667.033	211.4687	0.1200	212.0312	0.8400	0.5625	0.8185	704.000	784.000	752.000	80.000	20.22	LS
85	Spectrogram 1	1	213.438005105	215.317552205	1334.066	687.878	213.7499	0.1525	215.1874	0.9322	1.4375	1.8795	736.000	1008.000	848.000	272.000	17.63	L
86	Spectrogram 1	1	216.528339417	219.630818581	591.644	212.385	216.9999	0.1515	219.2187	0.8687	2.2188	3.1025	240.000	560.000	528.000	320.000	18.49	F
87	Spectrogram 1	1	217.257729858	218.712863097	1136.041	760.835	217.4374	0.1111	218.4999	0.8667	1.0625	1.4551	816.000	1040.000	896.000	224.000	18.66	L
88	Spectrogram 1	1	220.653040749	222.775110056	1782.229	802.524	221.1874	0.2537	222.5624	0.9104	1.3750	2.1221	864.000	1024.000	880.000	160.000	15.44	L
89	Spectrogram 1	1	223.076963631	225.815871017	697.837	166.874	223.6249	0.1954	225.3437	0.8276	1.7188	2.7389	256.000	608.000	288.000	352.000	17.54	F
90	Spectrogram 1	1	225.260962673	227.443662532	1427.868	792.102	225.6874	0.1884	226.9062	0.7536	1.2188	2.1827	848.000	1104.000	912.000	256.000	18.22	L
91	Spectrogram 1	1	228.101084476	229.797752769	1406.593	776.440	228.2812	0.0943	229.4999	0.8302	1.2188	1.6967	832.000	1264.000	1248.000	432.000	20.66	L
92	Spectrogram 1	1	230.934757494	232.844619870	1532.092	750.412	231.3749	0.2295	232.4374	0.7869	1.0625	1.9099	848.000	1120.000	896.000	272.000	18.88	L
93	Spectrogram 1	1	245.992011220	248.117239523	589.461	136.030	246.2812	0.1343	247.8437	0.8806	1.5625	2.1252	192.000	544.000	224.000	352.000	17.54	F
94	Spectrogram 1	1	248.982692399	251.091408705	1334.993	758.519	249.3437	0.1667	250.6249	0.7879	1.2812	2.1087	848.000	1120.000	960.000	272.000	17.72	L
95	Spectrogram 1	1	251.204577461	253.119388819	1390.524	952.207	251.4062	0.1000	252.8437	0.8667	1.4375	1.9148	1008.000	1232.000	1056.000	224.000	15.09	L
96	Spectrogram 1	1	253.539458670	254.896793304	1426.015	834.370	253.7499	0.1429	254.6249	0.8095	0.8750	1.3573	912.000	1184.000	928.000	272.000	17.36	L
97	Spectrogram 1	1	257.029747728	259.089987798	1441.185	804.030	257.2499	0.1077	258.5624	0.7538	1.3125	2.0602	880.000	1120.000	976.000	240.000	16.62	L
98	Spectrogram 1	1	260.160119351	262.511216842	641.407	180.044	260.4999	0.1351	262.0624	0.8108	1.5625	2.3511	240.000	624.000	304.000	384.000	19.52	F
99	Spectrogram 1	1	260.534253678	262.085493259	1224.266	755.720	260.7499	0.1250	261.8124	0.8333	1.0625	1.5512	848.000	1072.000	848.000	224.000	20.83	L
100	Spectrogram 1	1	263.375435467	266.187057209	708.923	180.044	263.8124	0.1477	265.8124	0.8750	2.0000	2.8116	192.000	640.000	192.000	448.000	20.62	F
101	Spectrogram 1	1	266.211295327	266.938438881	753.934	630.154	266.4062	0.2609	266.9062	0.9565	0.5000	0.7271	672.000	720.000	704.000	48.000	16.74	LS
102	Spectrogram 1	1	267.606607753	268.139846359	876.635	574.347	267.7187	0.1875	268.0624	0.8750	0.3438	0.5332	656.000	816.000	672.000	160.000	16.34	LS
103	Spectrogram 1	1	268.538154700	271.349776441	753.934	123.780	268.9999	0.1573	270.8124	0.8090	1.8125	2.8116	208.000	720.000	560.000	512.000	19.72	F
104	Spectrogram 1	1	271.495205152	272.997968497	843.956	540.132	271.7812	0.1915	272.8437	0.9149	1.0625	1.5028	576.000	768.000	704.000	192.000	17.95	LS
105	Spectrogram 1	1	274.040207590	276.706400621	753.934	157.538	274.3124	0.0952	276.3124	0.8571	2.0000	2.6662	224.000	672.000	608.000	448.000	18.81	F
106	Spectrogram 1	1	278.704634870	279.625683372	1012.747	776.440	278.7812	0.0690	279.4062	0.7586	0.6250	0.9210	880.000	960.000	912.000	80.000	22.48	LS
107	Spectrogram 1	1	281.490019102	283.259401750	1676.659	843.956	281.8437	0.1964	282.9062	0.8036	1.0625	1.7694	880.000	1008.000	944.000	128.000	15.24	L
108	Spectrogram 1	1	285.484132134	287.786753387	1361.582	911.473	286.4687	0.4247	287.4687	0.8630	1.0000	2.3026	944.000	1056.000	960.000	112.000	16.55	L
109	Spectrogram 1	1	289.362231087	291.373994920	1249.055	821.451	289.7187	0.1746	291.0624	0.8571	1.3438	2.0118	864.000	1040.000	880.000	176.000	18.21	L
110	Spectrogram 1	1	293.119139449	294.912760215	1181.538	956.484	293.8437	0.4035	294.7187	0.8947	0.8750	1.7936	992.000	1088.000	1024.000	96.000	22.16	L
111	Spectrogram 1	1	296.395285675	298.479763863	663.912	236.308	296.7812	0.1818	298.3749	0.9545	1.5938	2.0845	288.000	592.000	304.000	304.000	17.30	F
112	Spectrogram 1	1	300.056419296	302.601421735	641.407	112.527	300.3124	0.0988	302.0624	0.7901	1.7500	2.5450	208.000	576.000	320.000	368.000	18.62	F
113	Spectrogram 1	1	303.692137065	305.461519713	697.670	135.033	303.8749	0.0909	305.2499	0.8909	1.3750	1.7694	176.000	640.000	192.000	464.000	18.41	F
114	Spectrogram 1	1	313.215718230	314.354909798	855.209	596.396	313.4062	0.1667	314.2187	0.8889	0.8125	1.1392	672.000	800.000	704.000	128.000	22.38	LS
115	Spectrogram 1	1	316.870497603	318.421737184	641.407	315.077	317.0937	0.1429	318.3124	0.9388	1.2188	1.5512	368.000	592.000	528.000	224.000	22.13	F
116	Spectrogram 1	1	321.952148840	324.375960686	641.407	146.286	322.2812	0.1299	324.1562	0.9091	1.8750	2.4238	192.000	608.000	592.000	416.000	16.93	F
117	Spectrogram 1	1	325.741533791	327.680583268	686.418	112.527	325.9999	0.1311	327.4062	0.8689	1.4062	1.9390	144.000	640.000	160.000	496.000	18.43	F
118	Spectrogram 1	1	331.739057587	333.411487760	731.429	112.527	331.9687	0.1321	333.2499	0.9057	1.2812	1.6724	176.000	656.000	608.000	480.000	18.79	F
119	Spectrogram 1	1	334.356774380	335.568680304	877.714	607.648	334.6249	0.2105	335.3437	0.8158	0.7188	1.2119	672.000	816.000	800.000	144.000	20.83	LS
120	Spectrogram 1	1	336.295823857	339.567969850	1181.538	641.407	336.6874	0.1154	338.9687	0.8173	2.2812	3.2721	784.000	960.000	848.000	176.000	16.54	L
121	Spectrogram 1	1	341.029788939	343.041552772	2081.758	742.681	341.4999	0.2344	342.9374	0.9531	1.4375	2.0118	800.000	1152.000	800.000	352.000	18.60	L
122	Spectrogram 1	1	350.532633629	352.011158856	1330.066	785.948	350.8437	0.1957	351.7499	0.8261	0.9062	1.4785	864.000	1104.000	912.000	240.000	17.78	L
123	Spectrogram 1	1	358.884432469	361.356720552	619.690	196.487	359.2187	0.1282	360.8124	0.7821	1.5938	2.4723	272.000	544.000	512.000	272.000	18.36	F
124	Spectrogram 1	1	361.170843724	362.649368950	1204.044	832.703	361.4374	0.1739	362.4999	0.9130	1.0625	1.4785	880.000	1072.000	928.000	192.000	19.44	L
125	Spectrogram 1	1	364.095302418	365.670780118	1260.308	776.440	364.3749	0.1633	365.4999	0.8980	1.1250	1.5755	832.000	1088.000	880.000	256.000	20.37	L
126	Spectrogram 1	1	366.470638027	367.512877121	765.187	607.648	366.5937	0.0938	367.3124	0.8125	0.7188	1.0422	672.000	720.000	688.000	48.000	25.02	LS
127	Spectrogram 1	1	423.662954434	426.207956873	1541.668	695.262	423.9999	0.1250	425.7812	0.8375	1.7812	2.5450	784.000	1088.000	880.000	304.000	18.12	L
128	Spectrogram 1	1	428.147006350	429.577055339	1058.007	755.720	428.5937	0.3111	429.4999	0.9556	0.9062	1.4300	800.000	976.000	960.000	176.000	19.92	L
129	Spectrogram 1	1	431.171598640	433.643886724	1946.725	765.187	431.5937	0.1667	433.0312	0.7564	1.4375	2.4723	832.000	1136.000	976.000	304.000	15.59	L
130	Spectrogram 1	1	435.073935713	436.819080242	1249.055	697.670	435.4062	0.1818	436.5937	0.8727	1.1875	1.7451	816.000	1056.000	880.000	240.000	18.56	L
131	Spectrogram 1	1	438.006748047	440.382083656	742.681	157.538	438.3124	0.1200	440.2499	0.9467	1.9375	2.3753	208.000	720.000	592.000	512.000	19.81	F
132	Spectrogram 1	1	440.695179805	442.585753045	821.451	652.659	441.1562	0.2373	442.1874	0.7966	1.0312	1.8906	720.000	784.000	736.000	64.000	23.06	L
133	Spectrogram 1	1	443.143229770	445.688232208	810.198	202.549	443.8437	0.2716	445.4999	0.9259	1.6562	2.5450	240.000	704.000	336.000	464.000	19.97	F
134	Spectrogram 1	1	447.312186145	449.299711859	753.934	146.286	447.6249	0.1587	449.2187	0.9683	1.5938	1.9875	176.000	640.000	192.000	464.000	17.48	F
135	Spectrogram 1	1	449.035773685	452.623015217	1194.037	906.863	449.4687	0.1150	451.9999	0.8319	2.5312	3.5872	960.000	1136.000	1088.000	176.000	16.21	L
136	Spectrogram 1	1	451.917428653	453.105096457	708.923	551.385	452.0624	0.1081	452.9374	0.8649	0.8750	1.1877	592.000	672.000	640.000	80.000	17.45	LS
137	Spectrogram 1	1	454.109567850	456.509141577	663.912	123.780	454.3749	0.1053	456.1874	0.8684	1.8125	2.3996	192.000	560.000	544.000	368.000	19.21	F
138	Spectrogram 1	1	463.408651699	465.081081873	753.934	135.033	463.6562	0.1346	464.9062	0.9038	1.2500	1.6724	160.000	640.000	192.000	480.000	16.88	F
139	Spectrogram 1	1	465.977892256	467.747274904	810.198	135.033	466.0937	0.0545	467.5624	0.9091	1.4688	1.7694	192.000	752.000	336.000	560.000	16.49	F
140	Spectrogram 1	1	495.271781094	497.962212243	1372.835	843.956	495.6874	0.1529	497.4374	0.8118	1.7500	2.6904	880.000	1216.000	912.000	336.000	19.52	L
141	Spectrogram 1	1	498.883260744	501.743358723	1845.451	866.462	499.2812	0.1333	501.1874	0.8111	1.9062	2.8601	912.000	1200.000	976.000	288.000	19.45	L
142	Spectrogram 1	1	504.320130691	506.937847485	2351.824	877.714	504.7812	0.1687	506.4062	0.7952	1.6250	2.6177	912.000	1280.000	928.000	368.000	16.18	L
143	Spectrogram 1	1	508.319420237	510.161517240	1620.396	787.692	508.5937	0.1379	509.7812	0.7931	1.1875	1.8421	880.000	1136.000	992.000	256.000	16.45	L
144	Spectrogram 1	1	511.955138006	513.457901351	1744.176	776.440	512.3124	0.2340	513.2499	0.8723	0.9375	1.5028	848.000	1168.000	864.000	320.000	15.61	L
145	Spectrogram 1	1	516.116919047	519.049731381	1890.462	866.462	516.5312	0.1398	518.5624	0.8387	2.0312	2.9328	880.000	1424.000	992.000	544.000	17.97	L
146	Spectrogram 1	1	520.164684830	522.176448662	2036.747	922.725	520.6874	0.2540	521.8749	0.8571	1.1875	2.0118	960.000	1392.000	976.000	432.000	15.64	L
147	Spectrogram 1	1	523.582259533	525.739452076	618.901	202.549	523.8437	0.1176	525.5312	0.9118	1.6875	2.1572	272.000	544.000	512.000	272.000	18.93	F
148	Spectrogram 1	1	529.393053715	531.429055666	630.154	168.791	529.7499	0.1719	531.2812	0.9375	1.5312	2.0360	192.000	608.000	592.000	416.000	19.86	F
149	Spectrogram 1	1	532.883342774	534.676963540	742.681	168.791	533.3124	0.2321	534.4687	0.8929	1.1562	1.7936	176.000	704.000	688.000	528.000	19.82	F
150	Spectrogram 1	1	535.351632646	537.290682123	607.648	213.802	535.6562	0.1475	536.9687	0.8361	1.3125	1.9390	256.000	576.000	528.000	320.000	20.49	F
151	Spectrogram 1	1	537.751206374	538.551064283	798.945	663.912	537.9374	0.2083	538.3749	0.7917	0.4375	0.7999	704.000	752.000	720.000	48.000	28.72	LS
152	Spectrogram 1	1	539.833685171	542.184782662	596.396	123.780	540.0624	0.0946	541.7499	0.8243	1.6875	2.3511	144.000	560.000	528.000	416.000	20.93	F
153	Spectrogram 1	1	543.243233610	544.915663784	1088.236	740.605	543.4062	0.0943	544.6562	0.8491	1.2500	1.6724	848.000	1008.000	880.000	160.000	15.94	L
154	Spectrogram 1	1	545.529643009	546.232548445	596.396	461.363	545.7187	0.2727	546.0937	0.8182	0.3750	0.7029	512.000	592.000	560.000	80.000	21.55	LS
155	Spectrogram 1	1	546.329500919	547.589883079	551.385	112.527	546.4999	0.1282	547.4374	0.8974	0.9375	1.2604	160.000	528.000	176.000	368.000	18.31	F
156	Spectrogram 1	1	549.747075622	552.049696876	697.670	213.802	549.9374	0.0822	551.9374	0.9589	2.0000	2.3026	240.000	592.000	272.000	352.000	17.44	F
157	Spectrogram 1	1	554.949917452	555.701299124	855.209	630.154	555.0624	0.1304	555.6874	1.0000	0.6250	0.7514	672.000	832.000	704.000	160.000	21.25	LS
158	Spectrogram 1	1	555.919442190	557.373729298	1406.593	877.714	556.2499	0.2222	557.1249	0.8444	0.8750	1.4543	912.000	1152.000	960.000	240.000	21.31	L
