Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
19	Spectrogram 1	1	135.082624571	137.920355444	817.548	222.968	136.1249	0.3667	137.7187	0.9333	1.5938	2.8377	224.000	704.000	224.000	480.000	22.45	F
20	Spectrogram 1	1	139.083359900	142.107171486	701.935	247.742	139.4374	0.1146	140.9999	0.6354	1.5625	3.0238	256.000	656.000	256.000	400.000	21.76	F
21	Spectrogram 1	1	146.480068240	148.619996439	768.000	165.161	146.9062	0.1940	147.9062	0.6716	1.0000	2.1399	208.000	560.000	224.000	352.000	19.33	F
22	Spectrogram 1	1	149.550400004	150.155162321	850.581	644.129	149.6562	0.1667	150.0937	0.9444	0.4375	0.6048	656.000	800.000	656.000	144.000	14.49	LS
23	Spectrogram 1	1	151.643808025	154.155897650	726.710	206.452	151.6874	0.0127	153.9687	0.9367	2.2812	2.5121	224.000	656.000	320.000	432.000	14.31	F
24	Spectrogram 1	1	155.179341571	158.296193513	792.774	239.484	155.3124	0.0404	158.2187	0.9798	2.9062	3.1169	240.000	656.000	352.000	416.000	15.25	F
25	Spectrogram 1	1	161.967233378	163.967601042	734.968	181.677	162.0312	0.0317	163.7499	0.9048	1.7188	2.0004	224.000	592.000	336.000	368.000	16.95	F
26	Spectrogram 1	1	164.758444072	165.502766924	801.032	627.613	164.8749	0.1304	165.4999	1.0000	0.6250	0.7443	640.000	800.000	768.000	160.000	11.76	LS
27	Spectrogram 1	1	166.758811736	170.015224213	710.194	231.226	168.0937	0.4078	169.6562	0.8932	1.5625	3.2564	272.000	592.000	576.000	320.000	18.00	F
28	Spectrogram 1	1	171.224748848	174.341600790	784.516	239.484	171.4687	0.0714	173.5624	0.7551	2.0938	3.1169	272.000	640.000	288.000	368.000	19.69	F
29	Spectrogram 1	1	190.751848237	192.566135188	751.484	132.129	190.8124	0.0175	192.4374	0.9298	1.6250	1.8143	192.000	704.000	272.000	512.000	20.51	F
30	Spectrogram 1	1	193.356978219	194.613023031	834.065	561.548	193.6562	0.2308	194.5312	0.9487	0.8750	1.2560	576.000	720.000	608.000	144.000	18.24	LS
31	Spectrogram 1	1	198.163421112	199.326425568	1387.355	1189.161	198.2499	0.0556	199.1874	0.8889	0.9375	1.1630	1200.000	1376.000	1328.000	176.000	13.71	T
32	Spectrogram 1	1	199.931187885	210.630828880	3485.358	701.935	200.7187	0.0731	209.8124	0.9240	9.0938	10.6996	736.000	2944.000	752.000	2208.000	13.92	W3
33	Spectrogram 1	1	212.070828255	223.563438431	3457.174	685.419	212.2812	0.0163	223.3124	0.9782	11.0312	11.4926	768.000	2848.000	816.000	2080.000	13.99	W3
34	Spectrogram 1	1	225.985462570	235.183571420	3053.211	701.935	226.5624	0.0614	232.1562	0.6724	5.5938	9.1981	704.000	2080.000	704.000	1376.000	12.47	W3
35	Spectrogram 1	1	236.452502675	239.894995864	726.710	280.774	236.5624	0.0275	239.4374	0.8716	2.8750	3.4425	288.000	704.000	288.000	416.000	18.60	F
36	Spectrogram 1	1	242.825767093	245.477417253	718.452	247.742	243.0624	0.0833	245.4062	0.9762	2.3438	2.6517	272.000	640.000	368.000	368.000	14.98	F
37	Spectrogram 1	1	246.593901531	249.338592047	718.452	222.968	246.6562	0.0116	248.9062	0.8488	2.2500	2.7447	224.000	640.000	256.000	416.000	18.29	F
38	Spectrogram 1	1	252.362403633	255.479255575	743.226	198.194	252.5312	0.0505	255.4062	0.9798	2.8750	3.1169	208.000	608.000	208.000	400.000	15.17	F
39	Spectrogram 1	1	256.549219674	259.433470725	726.710	181.677	256.7187	0.0549	258.8749	0.8132	2.1562	2.8843	224.000	656.000	336.000	432.000	18.06	F
40	Spectrogram 1	1	263.712201875	265.805609896	726.710	148.645	263.9999	0.1364	265.7187	0.9697	1.7188	2.0934	208.000	592.000	352.000	384.000	17.11	F
41	Spectrogram 1	1	266.410372213	267.433816135	801.032	512.000	266.5312	0.0968	267.4062	1.0000	0.8750	1.0234	528.000	800.000	688.000	272.000	14.12	LS
42	Spectrogram 1	1	268.271179343	271.155430394	677.161	189.935	268.4374	0.0549	270.9374	0.9341	2.5000	2.8843	208.000	576.000	352.000	368.000	20.15	F
43	Spectrogram 1	1	272.132354137	274.877044653	743.226	222.968	272.6562	0.1839	274.6562	0.9195	2.0000	2.7447	224.000	592.000	352.000	368.000	20.19	F
44	Spectrogram 1	1	277.482174635	280.273385329	726.710	206.452	277.5624	0.0227	279.7499	0.8182	2.1875	2.7912	208.000	592.000	304.000	384.000	18.03	F
45	Spectrogram 1	1	281.389869607	284.367161014	718.452	239.484	281.8749	0.1596	284.3124	0.9894	2.4375	2.9773	256.000	624.000	304.000	368.000	19.18	F
46	Spectrogram 1	1	285.608877403	288.700982352	701.935	247.742	285.6562	0.0102	288.3749	0.8980	2.7188	3.0921	256.000	640.000	304.000	384.000	17.89	F
47	Spectrogram 1	1	304.207107042	306.279475253	726.710	165.161	304.2187	0.0000	306.0624	0.9077	1.8438	2.0724	192.000	704.000	688.000	512.000	15.86	F
48	Spectrogram 1	1	307.200527790	308.022896128	891.871	718.452	307.2187	0.0000	307.9687	0.9600	0.7500	0.8224	720.000	880.000	848.000	160.000	10.86	LS
49	Spectrogram 1	1	310.058958508	323.118167706	2865.321	652.387	311.5624	0.1151	322.4687	0.9520	10.9062	13.0592	656.000	1712.000	688.000	1056.000	13.93	W4
50	Spectrogram 1	1	324.615660899	335.569607153	3428.991	660.645	325.1562	0.0486	335.0624	0.9543	9.9062	10.9539	704.000	3216.000	736.000	2512.000	10.81	W3
51	Spectrogram 1	1	336.804464743	340.258411760	743.226	214.710	337.0624	0.0727	339.9999	0.9273	2.9375	3.4539	272.000	592.000	368.000	320.000	16.60	F
52	Spectrogram 1	1	341.376832698	344.304463980	693.677	264.258	341.5624	0.0543	343.8749	0.8587	2.3125	2.9276	288.000	672.000	352.000	384.000	19.23	F
53	Spectrogram 1	1	347.758410997	350.587358077	784.516	206.452	348.2187	0.1573	350.5312	0.9888	2.3125	2.8289	240.000	656.000	352.000	416.000	18.39	F
54	Spectrogram 1	1	351.738673750	354.732094498	734.968	231.226	351.9374	0.0632	354.6874	0.9895	2.7500	2.9934	256.000	672.000	352.000	416.000	18.24	F
55	Spectrogram 1	1	358.406731865	360.676468476	677.161	173.419	358.6249	0.0845	360.2812	0.8310	1.6562	2.2697	272.000	640.000	368.000	368.000	21.13	F
56	Spectrogram 1	1	361.334363146	361.893573616	776.258	578.065	361.3437	0.0000	361.8124	0.8824	0.4688	0.5592	592.000	752.000	624.000	160.000	10.60	LS
57	Spectrogram 1	1	362.979099821	365.873836369	677.161	222.968	363.2499	0.0879	365.7499	0.9670	2.5000	2.8947	256.000	608.000	272.000	352.000	18.49	F
58	Spectrogram 1	1	366.959362574	369.985678056	759.742	214.710	367.7499	0.2604	369.8124	0.9479	2.0625	3.0263	256.000	656.000	368.000	400.000	18.19	F
59	Spectrogram 1	1	387.801047542	389.873415752	751.484	148.645	387.9687	0.0769	389.7499	0.9538	1.7812	2.0724	208.000	672.000	368.000	464.000	17.90	F
60	Spectrogram 1	1	390.728678823	391.452362960	759.742	660.645	390.7499	0.0000	391.4062	0.9545	0.6562	0.7237	672.000	752.000	672.000	80.000	11.16	LS
61	Spectrogram 1	1	396.112287252	406.876177243	3259.890	759.742	398.9062	0.2587	406.7187	0.9855	7.8125	10.7639	816.000	2736.000	1072.000	1920.000	12.93	W4
62	Spectrogram 1	1	410.029832287	419.511706857	2874.716	711.329	411.0624	0.1089	418.7499	0.9208	7.6875	9.4819	768.000	2496.000	800.000	1728.000	13.95	W3
63	Spectrogram 1	1	420.881613320	430.585559701	2827.743	693.677	422.1249	0.1262	429.4374	0.8835	7.3125	9.7039	736.000	2464.000	784.000	1728.000	14.08	W3
64	Spectrogram 1	1	431.769770107	435.026348723	718.452	264.258	432.1874	0.1262	434.3749	0.8058	2.1875	3.2566	272.000	624.000	288.000	352.000	19.08	F
65	Spectrogram 1	1	438.184243139	440.947400752	734.968	231.226	438.4687	0.1023	440.5312	0.8523	2.0625	2.7632	256.000	720.000	720.000	464.000	19.18	F
66	Spectrogram 1	1	442.427663760	445.651347642	850.581	256.000	442.8124	0.1176	444.7499	0.7255	1.9375	3.2237	256.000	656.000	272.000	400.000	24.04	F
67	Spectrogram 1	1	446.776904296	449.836114511	701.935	256.000	447.4374	0.2165	449.6874	0.9588	2.2500	3.0592	272.000	624.000	368.000	352.000	18.03	F
68	Spectrogram 1	1	453.619008863	456.382166476	685.419	214.710	454.0937	0.1705	456.3437	0.9886	2.2500	2.7632	240.000	624.000	576.000	384.000	17.70	F
69	Spectrogram 1	1	457.533482149	460.362429229	693.677	214.710	457.6874	0.0449	460.1562	0.9326	2.4688	2.8289	224.000	592.000	288.000	368.000	15.42	F
70	Spectrogram 1	1	461.645323836	464.967691919	726.710	214.710	461.7499	0.0286	464.7812	0.9524	3.0312	3.3224	224.000	624.000	288.000	400.000	17.33	F
71	Spectrogram 1	1	466.038075841	468.899917655	718.452	222.968	466.3437	0.1000	468.7187	0.9444	2.3750	2.8618	256.000	608.000	288.000	352.000	16.62	F
72	Spectrogram 1	1	551.354398225	562.867504494	3372.624	760.954	551.9999	0.0545	562.6562	0.9837	10.6562	11.5131	832.000	3216.000	1072.000	2384.000	10.54	W4
73	Spectrogram 1	1	564.271904342	574.015627964	3363.229	770.349	565.5312	0.1286	572.0937	0.8039	6.5625	9.7437	784.000	2896.000	1088.000	2112.000	12.20	W3
74	Spectrogram 1	1	576.629345976	586.276117124	3447.780	732.771	578.4687	0.1889	584.0937	0.7752	5.6250	9.6468	736.000	3040.000	768.000	2304.000	13.78	W3
75	Spectrogram 1	1	589.455664929	597.405767784	3494.752	723.376	589.7812	0.0395	595.2812	0.7352	5.5000	7.9501	736.000	2992.000	752.000	2256.000	13.84	W3
76	Spectrogram 1	1	599.682151529	608.359397938	3316.257	723.376	600.1562	0.0542	607.8124	0.9386	7.6562	8.6772	736.000	3120.000	880.000	2384.000	10.63	W3
77	Spectrogram 1	1	609.524005358	612.335627099	770.349	187.890	610.0312	0.1798	612.1874	0.9551	2.1562	2.8116	240.000	592.000	304.000	352.000	16.30	F
78	Spectrogram 1	1	614.759438945	617.110536436	789.138	197.284	614.8124	0.0135	616.9999	0.9595	2.1875	2.3511	240.000	672.000	336.000	432.000	19.15	F
79	Spectrogram 1	1	618.564823544	620.843206679	779.743	178.495	618.6874	0.0423	620.7812	0.9859	2.0938	2.2784	256.000	656.000	304.000	400.000	19.73	F
80	Spectrogram 1	1	623.529638476	625.880735967	807.927	187.890	623.7499	0.0933	625.6874	0.9200	1.9375	2.3511	208.000	624.000	368.000	416.000	17.92	F
81	Spectrogram 1	1	627.019927534	629.249834433	798.532	169.101	627.2187	0.0857	629.1562	0.9714	1.9375	2.2299	240.000	608.000	256.000	368.000	20.57	F
82	Spectrogram 1	1	632.788599728	634.921554153	751.560	178.495	633.2499	0.2090	634.7812	0.9403	1.5312	2.1330	240.000	640.000	272.000	400.000	19.48	F
83	Spectrogram 1	1	648.298174495	650.358414565	817.321	178.495	648.3749	0.0308	650.2187	0.9385	1.8438	2.0602	256.000	720.000	304.000	464.000	15.91	F
84	Spectrogram 1	1	652.817173064	665.833042678	3269.284	807.927	653.5937	0.0578	665.3437	0.9639	11.7500	13.0159	832.000	3104.000	864.000	2272.000	10.81	W4
85	Spectrogram 1	1	668.152726145	678.720545794	3485.358	779.743	668.6249	0.0444	678.3437	0.9645	9.7188	10.5678	784.000	3248.000	896.000	2464.000	10.91	W3
86	Spectrogram 1	1	680.049643528	689.550985965	3184.734	742.165	680.6874	0.0660	688.6562	0.9076	7.9688	9.5013	784.000	2880.000	1120.000	2096.000	12.30	W3
87	Spectrogram 1	1	691.150701783	700.821711050	3053.211	798.532	691.6562	0.0518	700.1874	0.9353	8.5312	9.6710	832.000	2816.000	1120.000	1984.000	11.64	W3
88	Spectrogram 1	1	703.181517685	711.543668554	3072.000	713.982	703.6562	0.0562	711.0312	0.9401	7.3750	8.3622	720.000	2880.000	720.000	2160.000	10.88	W3
89	Spectrogram 1	1	712.768282403	715.434475434	770.349	169.101	712.8437	0.0238	715.2812	0.9524	2.4375	2.6662	208.000	624.000	320.000	416.000	16.66	F
90	Spectrogram 1	1	718.240920660	720.495065677	742.165	197.284	718.3437	0.0423	720.3124	0.9296	1.9688	2.2541	208.000	688.000	224.000	480.000	15.04	F
91	Spectrogram 1	1	757.191112018	765.674453480	3654.459	751.560	757.5312	0.0370	765.3437	0.9630	7.8125	8.4833	752.000	3152.000	912.000	2400.000	11.53	W3
92	Spectrogram 1	1	767.669510604	779.182616874	3607.486	723.376	768.4687	0.0681	778.1874	0.9155	9.7188	11.5131	784.000	3264.000	832.000	2480.000	13.12	W4
93	Spectrogram 1	1	783.150492967	791.173310177	3626.275	789.138	783.2499	0.0117	790.9374	0.9727	7.6875	8.0228	832.000	3280.000	992.000	2448.000	12.74	W3
94	Spectrogram 1	1	793.814443432	802.879499737	3494.752	695.193	794.1249	0.0311	802.1249	0.9170	8.0000	9.0651	784.000	3216.000	800.000	2432.000	12.74	W3
95	Spectrogram 1	1	804.164120015	813.156461965	3372.624	713.982	804.4687	0.0314	813.0312	0.9861	8.5625	8.9923	784.000	3056.000	784.000	2272.000	12.73	W3
96	Spectrogram 1	1	815.600513148	817.369895795	723.376	140.917	815.7187	0.0545	817.2499	0.9455	1.5312	1.7694	176.000	592.000	272.000	416.000	14.82	F
97	Spectrogram 1	1	820.133041300	822.144805132	836.110	178.495	820.1562	0.0000	821.9999	0.9365	1.8438	2.0118	208.000	672.000	240.000	464.000	13.90	F
98	Spectrogram 1	1	823.429425411	825.635094191	742.165	187.890	823.8437	0.1857	824.5312	0.5000	0.6875	2.2057	240.000	512.000	272.000	272.000	15.73	F
99	Spectrogram 1	1	826.968190706	828.810287709	836.110	150.312	827.0312	0.0345	827.9687	0.5517	0.9375	1.8421	224.000	464.000	272.000	240.000	15.32	F
100	Spectrogram 1	1	831.744277777	834.095375267	742.165	150.312	832.6874	0.4000	834.0624	0.9867	1.3750	2.3511	240.000	528.000	272.000	288.000	15.42	F
101	Spectrogram 1	1	861.322670358	874.338539972	3692.037	798.532	862.2499	0.0699	873.4687	0.9349	11.2188	13.0159	800.000	3296.000	816.000	2496.000	12.00	W4
102	Spectrogram 1	1	876.179815318	885.972015176	3701.431	732.771	877.1249	0.0958	885.1249	0.9137	8.0000	9.7922	768.000	3280.000	816.000	2512.000	12.48	W3
103	Spectrogram 1	1	888.676331985	897.280864039	3626.275	713.982	888.9687	0.0328	896.4374	0.9051	7.4688	8.6045	768.000	3216.000	800.000	2448.000	12.92	W3
104	Spectrogram 1	1	899.694323426	908.104950532	3569.908	732.771	900.3124	0.0709	907.7187	0.9552	7.4062	8.4106	784.000	3184.000	800.000	2400.000	12.72	W3
105	Spectrogram 1	1	909.316856455	911.789144538	789.138	169.101	909.4999	0.0641	911.6249	0.9359	2.1250	2.4723	192.000	672.000	208.000	480.000	14.01	F
106	Spectrogram 1	1	914.479575687	916.879149415	864.294	197.284	915.1562	0.2763	916.3437	0.7763	1.1875	2.3996	240.000	576.000	288.000	336.000	16.05	F
107	Spectrogram 1	1	918.139531575	920.199771644	789.138	159.706	918.4687	0.1538	920.1249	0.9692	1.6562	2.0602	288.000	752.000	704.000	464.000	15.60	F
108	Spectrogram 1	1	946.801230513	959.356575876	3438.385	676.404	947.9062	0.0873	958.6249	0.9426	10.7188	12.5553	704.000	3120.000	1664.000	2416.000	11.81	W4
109	Spectrogram 1	1	960.785803208	970.699193659	3062.606	676.404	961.5937	0.0791	970.1562	0.9462	8.5625	9.9134	800.000	2944.000	1504.000	2144.000	12.90	W3
110	Spectrogram 1	1	973.169482351	982.089109945	3118.972	685.798	973.5937	0.0458	981.1562	0.8979	7.5625	8.9196	720.000	2976.000	912.000	2256.000	12.98	W3
111	Spectrogram 1	1	984.696474280	986.966503776	1967.963	781.536	985.4999	0.3521	986.8124	0.9437	1.3125	2.2700	800.000	1744.000	800.000	944.000	12.69	V
112	Spectrogram 1	1	987.742123566	990.117459176	2702.418	866.280	987.8749	0.0533	990.0937	1.0000	2.2188	2.3753	912.000	2528.000	1680.000	1616.000	11.50	V
113	Spectrogram 1	1	990.893078966	992.638223496	2514.097	753.287	990.9374	0.0182	992.4687	0.9091	1.5312	1.7451	816.000	2288.000	816.000	1472.000	12.79	V
114	Spectrogram 1	1	995.643750185	998.431133808	2561.177	657.615	996.1874	0.1932	997.7187	0.7500	1.5312	2.7874	768.000	2112.000	912.000	1344.000	13.95	V
115	Spectrogram 1	1	999.206753599	1001.679041682	2561.177	800.368	999.4062	0.0769	1001.6249	0.9872	2.2188	2.4723	848.000	2352.000	1664.000	1504.000	12.87	V
116	Spectrogram 1	1	1002.115327814	1003.860472343	2532.929	715.623	1002.1562	0.0182	1003.5937	0.8545	1.4375	1.7451	784.000	2288.000	944.000	1504.000	13.87	V
117	Spectrogram 1	1	1004.955541961	1007.621734992	790.952	160.074	1005.0312	0.0238	1007.4999	0.9643	2.4688	2.6662	192.000	640.000	208.000	448.000	14.95	F
118	Spectrogram 1	1	1009.657736942	1012.081548789	734.455	150.657	1009.7499	0.0263	1011.9999	0.9737	2.2500	2.4238	224.000	640.000	352.000	416.000	14.44	F
119	Spectrogram 1	1	1013.220740356	1015.474885373	753.287	150.657	1013.2499	0.0000	1015.3749	0.9577	2.1250	2.2541	208.000	592.000	304.000	384.000	16.87	F
120	Spectrogram 1	1	1019.851632356	1021.742205596	725.039	178.906	1020.0624	0.1017	1021.6562	0.9661	1.5938	1.8906	208.000	624.000	592.000	416.000	18.12	F
121	Spectrogram 1	1	1044.873258666	1056.677222357	3220.303	687.375	1045.9999	0.0955	1056.2187	0.9629	10.2188	11.8040	688.000	2960.000	704.000	2272.000	11.14	W4
122	Spectrogram 1	1	1059.666042339	1070.864053068	3295.632	762.703	1060.6562	0.0868	1070.4374	0.9636	9.7812	11.1980	816.000	2976.000	832.000	2160.000	13.07	W4
123	Spectrogram 1	1	1072.608375940	1083.079243115	3446.290	677.959	1074.0624	0.1377	1082.6874	0.9641	8.6250	10.4709	816.000	3168.000	832.000	2352.000	14.43	W3
124	Spectrogram 1	1	1085.307150623	1093.960158914	3465.122	781.536	1085.5312	0.0254	1093.8124	0.9855	8.2812	8.6530	832.000	3104.000	928.000	2272.000	14.76	W3
125	Spectrogram 1	1	1095.075112363	1097.717067275	715.623	150.657	1095.1874	0.0361	1097.4687	0.9157	2.2812	2.6420	160.000	560.000	160.000	400.000	15.50	F
126	Spectrogram 1	1	1100.045104381	1102.711297412	772.120	178.906	1100.1562	0.0357	1102.5624	0.9524	2.4062	2.6662	208.000	640.000	352.000	432.000	16.57	F
127	Spectrogram 1	1	1103.729298387	1106.250062707	762.703	169.490	1104.1874	0.1750	1106.1874	0.9750	2.0000	2.5208	192.000	720.000	288.000	528.000	15.17	F
128	Spectrogram 1	1	1107.259709472	1109.489616371	743.871	141.241	1107.5312	0.1143	1109.3749	0.9571	1.8438	2.2299	144.000	640.000	208.000	496.000	14.95	F
129	Spectrogram 1	1	1112.325476231	1114.385716300	734.455	150.657	1112.9687	0.3077	1114.3749	1.0000	1.4062	2.0602	336.000	720.000	704.000	384.000	19.59	F
130	Spectrogram 1	1	1115.749145371	1117.914195219	842.667	192.000	1115.9374	0.0870	1117.8749	0.9855	1.9375	2.1650	240.000	640.000	608.000	400.000	15.76	F
131	Spectrogram 1	1	1142.105305742	1154.490984276	2994.317	715.623	1142.7812	0.0532	1154.1874	0.9772	11.4062	12.3857	736.000	2752.000	784.000	2016.000	11.18	W4
132	Spectrogram 1	1	1156.864320494	1165.250709482	3257.968	762.703	1157.7812	0.1082	1164.9999	0.9701	7.2188	8.3864	784.000	2944.000	1632.000	2160.000	11.35	W3
133	Spectrogram 1	1	1168.539917687	1176.562734898	3173.223	772.120	1168.7187	0.0195	1176.1249	0.9453	7.4062	8.0228	864.000	2864.000	896.000	2000.000	13.22	W3
134	Spectrogram 1	1	1179.793935493	1188.131848243	3041.398	762.703	1179.9999	0.0226	1187.9062	0.9737	7.9062	8.3379	848.000	2736.000	1648.000	1888.000	12.99	W3
135	Spectrogram 1	1	1189.586135351	1192.421995211	772.120	178.906	1189.9062	0.1111	1192.2499	0.9444	2.3438	2.8359	192.000	576.000	256.000	384.000	15.26	F
136	Spectrogram 1	1	1194.215615977	1196.712142179	762.703	178.906	1194.5312	0.1266	1196.3749	0.8734	1.8438	2.4965	208.000	544.000	272.000	336.000	17.68	F
137	Spectrogram 1	1	62.922155527	63.309965422	3416.097	331.660	62.9999	0.1818	63.2499	0.9091	0.2500	0.3878	336.000	416.000	352.000	80.000	13.01	break
138	Spectrogram 1	1	181.581177015	181.678129489	3465.846	348.243	181.5937	0.0000	181.6562	1.0000	0.0625	0.0970	368.000	1360.000	384.000	992.000	13.25	break
139	Spectrogram 1	1	298.907570330	298.907570330	3200.518	281.911	298.9062	NaN	298.9062	NaN	0.0000	0.0000	320.000	992.000	832.000	672.000	20.32	break
140	Spectrogram 1	1	382.898195756	382.995148230	3233.684	315.077	382.9062	0.0000	382.9687	1.0000	0.0625	0.0970	320.000	1824.000	336.000	1504.000	11.34	break
141	Spectrogram 1	1	545.471393526	545.471393526	3217.101	447.741	545.4687	NaN	545.4687	NaN	0.0000	0.0000	496.000	2880.000	512.000	2384.000	10.43	break
142	Spectrogram 1	1	642.979001784	643.075954258	3532.178	348.243	642.9999	0.0000	643.0624	1.0000	0.0625	0.0970	368.000	2960.000	400.000	2592.000	12.33	break
143	Spectrogram 1	1	747.717456613	747.814409087	3217.101	265.328	747.7187	0.0000	747.8124	1.0000	0.0938	0.0970	288.000	1136.000	304.000	848.000	16.82	break
144	Spectrogram 1	1	855.646519127	855.937376549	3067.854	281.911	855.6874	0.1250	855.9062	1.0000	0.2188	0.2909	320.000	1648.000	384.000	1328.000	14.05	break
145	Spectrogram 1	1	942.489355261	942.489355261	2968.356	464.324	942.4999	NaN	942.4999	NaN	0.0000	0.0000	592.000	2704.000	624.000	2112.000	11.65	break
146	Spectrogram 1	1	1042.283233925	1042.380186399	3399.514	265.328	1042.3124	0.0000	1042.3749	1.0000	0.0625	0.0970	288.000	640.000	560.000	352.000	12.12	break
147	Spectrogram 1	1	1136.887562338	1136.887562338	2769.360	232.162	1136.8749	NaN	1136.8749	NaN	0.0000	0.0000	240.000	1472.000	592.000	1232.000	11.99	break
