Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
29	Spectrogram 1	1	109.183523689	111.819971155	778.100	140.500	109.6874	0.1905	111.0312	0.7024	1.3438	2.6364	256.000	640.000	576.000	384.000	20.51	F
30	Spectrogram 1	1	114.560488915	116.919415594	875.400	227.000	115.1249	0.2400	116.5312	0.8400	1.4062	2.3589	288.000	736.000	336.000	448.000	18.47	F
31	Spectrogram 1	1	117.405076969	118.862061095	875.400	605.200	117.9687	0.3913	118.4062	0.6957	0.4375	1.4570	672.000	784.000	704.000	112.000	25.34	LS
32	Spectrogram 1	1	119.347722470	121.706649150	940.200	162.100	119.9999	0.2703	121.1562	0.7703	1.1562	2.3589	288.000	672.000	320.000	384.000	20.24	F
33	Spectrogram 1	1	122.227000623	123.406463963	907.800	540.400	122.6249	0.3243	123.1874	0.8108	0.5625	1.1795	640.000	800.000	672.000	160.000	24.41	LS
34	Spectrogram 1	1	124.204336222	126.459192607	756.500	162.100	124.5937	0.1690	125.7812	0.7042	1.1875	2.2549	304.000	672.000	352.000	368.000	21.01	F
35	Spectrogram 1	1	126.944853982	127.846796536	864.600	518.800	127.2187	0.2857	127.6249	0.7500	0.4062	0.9019	608.000	832.000	720.000	224.000	22.33	LS
36	Spectrogram 1	1	128.714048992	130.795454886	843.000	172.900	128.9999	0.1364	130.2499	0.7424	1.2500	2.0814	272.000	672.000	608.000	400.000	20.51	F
37	Spectrogram 1	1	131.281116261	132.321819208	886.200	540.400	131.4687	0.1818	131.9062	0.6061	0.4375	1.0407	640.000	752.000	656.000	112.000	19.62	LS
38	Spectrogram 1	1	132.980931074	135.027646870	810.600	118.900	133.1874	0.0938	134.5312	0.7656	1.3438	2.0467	240.000	640.000	368.000	400.000	19.70	F
39	Spectrogram 1	1	135.443927789	136.311180244	864.600	486.300	135.7812	0.3846	136.0624	0.7308	0.2812	0.8673	608.000	720.000	672.000	112.000	23.47	LS
40	Spectrogram 1	1	136.935602012	138.808867317	788.900	118.900	137.3437	0.2203	138.5312	0.8644	1.1875	1.8733	208.000	640.000	352.000	432.000	20.20	F
41	Spectrogram 1	1	139.294528692	139.953640558	864.600	572.800	139.6249	0.5000	139.8124	0.8000	0.1875	0.6591	688.000	736.000	704.000	48.000	13.47	LS
42	Spectrogram 1	1	140.647442523	142.763538515	778.100	129.700	141.1249	0.2239	142.3437	0.8060	1.2188	2.1161	224.000	704.000	592.000	480.000	20.31	F
43	Spectrogram 1	1	146.163168141	148.903685901	799.700	151.300	146.7187	0.1977	148.3437	0.8023	1.6250	2.7405	288.000	640.000	336.000	352.000	17.00	F
44	Spectrogram 1	1	149.458727473	150.256599732	918.600	562.000	149.6562	0.2400	150.0937	0.8000	0.4375	0.7979	672.000	752.000	720.000	80.000	21.05	LS
45	Spectrogram 1	1	151.089162090	153.309328376	821.400	151.300	151.5937	0.2286	152.9062	0.8286	1.3125	2.2202	272.000	704.000	272.000	432.000	18.45	F
46	Spectrogram 1	1	153.899060046	154.870382797	864.600	540.400	154.1562	0.2667	154.5624	0.7000	0.4062	0.9713	688.000	736.000	720.000	48.000	20.20	LS
47	Spectrogram 1	1	155.598874860	158.096561932	778.100	151.300	156.2499	0.2532	157.6249	0.8101	1.3750	2.4977	272.000	592.000	320.000	320.000	20.45	F
48	Spectrogram 1	1	159.033194584	161.288050969	832.200	172.900	159.7499	0.3099	160.6562	0.7183	0.9062	2.2549	320.000	624.000	592.000	304.000	18.24	F
49	Spectrogram 1	1	161.634951951	163.022555881	1015.900	497.100	162.0624	0.3023	162.5937	0.6977	0.5312	1.3876	656.000	864.000	720.000	208.000	21.63	LS
50	Spectrogram 1	1	163.612287291	165.936523872	734.900	151.300	164.0624	0.1918	165.5312	0.8356	1.4688	2.3242	256.000	592.000	560.000	336.000	21.66	F
51	Spectrogram 1	1	166.873156524	169.544294088	680.900	129.700	167.4062	0.2000	169.2187	0.8824	1.8125	2.6711	240.000	560.000	528.000	320.000	19.32	F
52	Spectrogram 1	1	173.811176170	176.759834519	713.300	140.500	174.4687	0.2234	176.1874	0.8085	1.7188	2.9487	304.000	640.000	416.000	336.000	18.39	F
53	Spectrogram 1	1	177.280185993	178.320888940	918.600	562.000	177.5312	0.2424	177.9374	0.6364	0.4062	1.0407	720.000	752.000	736.000	32.000	15.51	LS
54	Spectrogram 1	1	181.789898763	184.287585835	724.100	151.300	182.4062	0.2405	183.7499	0.7848	1.3438	2.4977	288.000	656.000	464.000	368.000	18.82	F
55	Spectrogram 1	1	185.187820941	187.477367424	1513.000	616.000	185.9062	0.3056	186.8124	0.7083	0.9062	2.2895	752.000	1184.000	960.000	432.000	17.96	L
56	Spectrogram 1	1	189.387030275	191.745956954	1699.081	637.600	190.0937	0.2973	191.3437	0.8378	1.2500	2.3589	816.000	1248.000	880.000	432.000	17.25	L
57	Spectrogram 1	1	193.305303926	195.837681097	1729.422	821.400	193.8437	0.2125	195.0312	0.6875	1.1875	2.5324	976.000	1440.000	1200.000	464.000	18.65	L
58	Spectrogram 1	1	196.913074142	199.272000821	1744.593	778.100	197.4687	0.2297	198.7187	0.7703	1.2500	2.3589	848.000	1392.000	1200.000	544.000	17.77	L
59	Spectrogram 1	1	200.139253277	202.151278974	1815.600	734.900	200.8124	0.3333	201.4374	0.6508	0.6250	2.0120	816.000	1344.000	864.000	528.000	17.62	L
60	Spectrogram 1	1	202.983841332	203.920473984	1707.600	1134.800	203.1874	0.2069	203.8124	0.8966	0.6250	0.9366	1200.000	1584.000	1296.000	384.000	14.07	R
61	Spectrogram 1	1	204.683656145	206.799752137	1752.178	724.100	205.2499	0.2687	206.1874	0.7164	0.9375	2.1161	848.000	1072.000	960.000	224.000	19.30	L
62	Spectrogram 1	1	208.152665708	209.852480521	2031.800	799.700	208.6562	0.2963	209.3749	0.7222	0.7188	1.6998	928.000	1312.000	992.000	384.000	18.94	L
63	Spectrogram 1	1	211.482915138	213.703081425	2107.400	843.000	211.9999	0.2286	213.3124	0.8286	1.3125	2.2202	944.000	1440.000	1008.000	496.000	20.81	L
64	Spectrogram 1	1	215.055995256	217.310851641	2172.300	724.100	215.7187	0.2958	216.5937	0.6901	0.8750	2.2549	816.000	1504.000	880.000	688.000	18.76	L
65	Spectrogram 1	1	217.831203114	218.906596159	1848.100	1156.400	218.1562	0.2941	218.7499	0.8529	0.5938	1.0754	1264.000	1632.000	1344.000	368.000	16.12	R
66	Spectrogram 1	1	219.496327829	221.716494116	1923.700	756.500	219.9062	0.1857	221.1562	0.7571	1.2500	2.2202	832.000	1312.000	960.000	480.000	19.34	L
67	Spectrogram 1	1	222.757197063	225.428334626	2053.400	810.600	223.2187	0.1667	224.8749	0.7976	1.6562	2.6711	864.000	1504.000	1040.000	640.000	17.65	L
68	Spectrogram 1	1	226.226206885	228.342302877	2129.100	778.100	226.7812	0.2576	227.9062	0.8030	1.1250	2.1161	896.000	1392.000	960.000	496.000	19.96	L
69	Spectrogram 1	1	229.209555333	231.429721620	2226.300	648.400	229.8124	0.2714	230.8124	0.7286	1.0000	2.2202	768.000	1792.000	816.000	1024.000	17.89	L
70	Spectrogram 1	1	232.019453290	233.268296826	1999.400	1318.500	232.2499	0.1795	232.8437	0.6667	0.5938	1.2488	1440.000	1728.000	1520.000	288.000	18.01	R
71	Spectrogram 1	1	234.170239380	236.598546256	2129.100	810.600	234.8124	0.2597	236.0312	0.7662	1.2188	2.4283	896.000	1328.000	944.000	432.000	17.37	L
72	Spectrogram 1	1	237.431108354	240.449146900	2226.300	659.300	238.0312	0.1979	239.8124	0.7917	1.7812	3.0180	832.000	1408.000	848.000	576.000	17.03	L
73	Spectrogram 1	1	241.177638962	243.467185445	2226.300	745.700	241.7187	0.2361	242.8749	0.7500	1.1562	2.2895	848.000	1488.000	880.000	640.000	18.59	L
74	Spectrogram 1	1	244.438508196	246.207703205	2031.800	637.600	244.9062	0.2545	245.6249	0.6727	0.7188	1.7692	736.000	1552.000	784.000	816.000	18.04	L
75	Spectrogram 1	1	246.762744777	247.664687331	1513.000	897.000	246.9687	0.2143	247.3437	0.6429	0.3750	0.9019	1008.000	1376.000	1264.000	368.000	13.92	R
76	Spectrogram 1	1	248.185038805	250.613345681	2010.200	670.100	248.7187	0.2208	250.3124	0.8831	1.5938	2.4283	704.000	1392.000	992.000	688.000	19.38	L
77	Spectrogram 1	1	251.792809020	253.839524816	2031.800	562.000	252.3124	0.2500	253.2812	0.7344	0.9688	2.0467	736.000	1104.000	752.000	368.000	19.61	L
78	Spectrogram 1	1	254.949607959	256.718802969	1923.700	616.000	255.4062	0.2500	256.0624	0.6250	0.6562	1.7692	720.000	1120.000	752.000	400.000	18.05	L
79	Spectrogram 1	1	257.031013853	259.355250434	886.200	118.900	257.4062	0.1622	258.8749	0.7973	1.4688	2.3242	304.000	640.000	320.000	336.000	20.24	F
80	Spectrogram 1	1	259.702151416	260.638784069	918.600	551.200	259.9062	0.2069	260.2499	0.5862	0.3438	0.9366	640.000	672.000	656.000	32.000	17.97	LS
81	Spectrogram 1	1	261.263205837	263.691512713	810.600	108.100	261.5312	0.1039	262.9999	0.7143	1.4688	2.4283	272.000	560.000	336.000	288.000	20.28	F
82	Spectrogram 1	1	267.195212374	269.345998464	821.400	129.700	267.6874	0.2206	268.9999	0.8382	1.3125	2.1508	240.000	720.000	336.000	480.000	17.13	F
83	Spectrogram 1	1	269.831659840	270.768292492	853.800	616.000	270.0937	0.2759	270.4374	0.6552	0.3438	0.9366	704.000	752.000	720.000	48.000	21.16	LS
84	Spectrogram 1	1	273.023148877	275.486145851	821.400	205.300	273.6562	0.2564	275.0624	0.8333	1.4062	2.4630	272.000	688.000	656.000	416.000	18.17	F
85	Spectrogram 1	1	276.075877521	277.220650762	961.900	551.200	276.3437	0.2222	276.9374	0.7500	0.5938	1.1448	640.000	848.000	720.000	208.000	22.25	LS
86	Spectrogram 1	1	277.706312137	279.995858621	961.900	172.900	278.2187	0.2222	279.4999	0.7917	1.2812	2.2895	288.000	816.000	304.000	528.000	17.59	F
87	Spectrogram 1	1	280.446829898	281.626293237	918.600	583.600	280.8437	0.3243	281.3437	0.7568	0.5000	1.1795	640.000	800.000	656.000	160.000	28.04	LS
88	Spectrogram 1	1	282.181334809	284.158670408	821.400	86.500	282.6249	0.2222	283.7187	0.7778	1.0938	1.9773	208.000	720.000	656.000	512.000	18.23	F
89	Spectrogram 1	1	284.574951587	285.719724828	886.200	453.900	284.9687	0.3333	285.2499	0.5833	0.2812	1.1448	640.000	720.000	672.000	80.000	18.14	LS
90	Spectrogram 1	1	286.101315909	288.321482196	778.100	118.900	286.4374	0.1429	287.6874	0.7143	1.2500	2.2202	192.000	672.000	400.000	480.000	20.29	F
91	Spectrogram 1	1	291.200760089	293.767827358	832.200	183.700	291.7812	0.2222	292.9374	0.6790	1.1562	2.5671	272.000	720.000	592.000	448.000	17.77	F
92	Spectrogram 1	1	294.080038242	295.259501582	929.400	475.500	294.4687	0.3243	294.8749	0.6757	0.4062	1.1795	624.000	768.000	656.000	144.000	20.48	LS
93	Spectrogram 1	1	295.779853055	297.930639145	767.300	129.700	296.3124	0.2500	297.4062	0.7647	1.0938	2.1508	192.000	640.000	224.000	448.000	17.12	F
94	Spectrogram 1	1	298.208159931	299.144792583	951.100	605.200	298.5624	0.3793	298.8124	0.6552	0.2500	0.9366	672.000	928.000	704.000	256.000	21.32	LS
95	Spectrogram 1	1	299.595763860	301.607789557	875.400	129.700	300.0624	0.2222	301.1874	0.7937	1.1250	2.0120	192.000	720.000	208.000	528.000	20.56	F
96	Spectrogram 1	1	301.989380638	302.752562799	951.100	518.800	302.1874	0.2500	302.5624	0.7500	0.3750	0.7632	608.000	928.000	720.000	320.000	23.25	LS
97	Spectrogram 1	1	303.411674665	305.423700363	702.500	108.100	303.8749	0.2222	304.9687	0.7778	1.0938	2.0120	208.000	608.000	528.000	400.000	19.23	F
98	Spectrogram 1	1	305.770601345	306.637853801	929.400	475.500	306.1562	0.4444	306.3749	0.7037	0.2188	0.8673	608.000	784.000	640.000	176.000	16.92	LS
99	Spectrogram 1	1	307.227585470	309.170230971	734.900	118.900	307.5624	0.1639	308.7812	0.8033	1.2188	1.9426	192.000	656.000	592.000	464.000	21.10	F
100	Spectrogram 1	1	313.128316230	315.626003303	897.000	118.900	313.7812	0.2532	315.0312	0.7595	1.2500	2.4977	208.000	608.000	464.000	400.000	16.20	F
101	Spectrogram 1	1	316.146354776	317.152367625	951.100	518.800	316.4999	0.3548	316.8124	0.6774	0.3125	1.0060	656.000	736.000	704.000	80.000	19.36	LS
102	Spectrogram 1	1	317.846169589	320.101025974	724.100	140.500	318.3437	0.2113	319.5937	0.7746	1.2500	2.2549	208.000	672.000	672.000	464.000	17.17	F
103	Spectrogram 1	1	320.378546760	321.419249707	897.000	572.800	320.7499	0.3438	321.0937	0.6875	0.3438	1.0407	704.000	768.000	752.000	64.000	15.54	LS
104	Spectrogram 1	1	321.870220984	324.090387271	875.400	140.500	322.3749	0.2286	323.5937	0.7857	1.2188	2.2202	208.000	752.000	656.000	544.000	18.87	F
105	Spectrogram 1	1	328.773550531	331.167167309	659.300	118.900	329.2812	0.2105	330.8124	0.8553	1.5312	2.3936	256.000	528.000	448.000	272.000	17.16	F
106	Spectrogram 1	1	334.866638058	337.780606309	778.100	162.100	335.5937	0.2500	337.3437	0.8587	1.7500	2.9140	256.000	656.000	272.000	400.000	16.23	F
107	Spectrogram 1	1	338.162197390	339.202900336	810.600	572.800	338.4999	0.3125	338.9374	0.7500	0.4375	1.0407	640.000	736.000	656.000	96.000	21.62	LS
108	Spectrogram 1	1	341.874037900	344.996146741	799.700	194.500	342.5937	0.2323	344.4999	0.8485	1.9062	3.1221	272.000	672.000	656.000	400.000	16.67	F
109	Spectrogram 1	1	347.251003126	350.199661475	875.400	118.900	347.8749	0.2043	349.7812	0.8602	1.9062	2.9487	256.000	720.000	320.000	464.000	15.92	F
110	Spectrogram 1	1	351.136294127	353.113629726	1837.300	551.200	351.5937	0.2258	352.6562	0.7742	1.0625	1.9773	688.000	1600.000	720.000	912.000	15.55	L
111	Spectrogram 1	1	355.160345522	357.207061317	1623.230	810.600	355.7812	0.2969	356.6249	0.7188	0.8438	2.0467	880.000	1136.000	896.000	256.000	18.07	L
112	Spectrogram 1	1	358.341172822	361.497971760	1388.089	713.300	359.1874	0.2700	360.6249	0.7300	1.4375	3.1568	800.000	1264.000	1024.000	464.000	17.23	L
113	Spectrogram 1	1	362.226463823	364.620080601	1699.081	648.400	362.6874	0.1867	363.9999	0.7467	1.3125	2.3936	752.000	1344.000	832.000	592.000	18.18	L
114	Spectrogram 1	1	365.487333057	367.187147870	1653.570	626.800	365.9687	0.2830	366.5624	0.6415	0.5938	1.6998	720.000	1312.000	768.000	592.000	19.01	L
115	Spectrogram 1	1	367.742189442	369.025723076	1459.000	1059.100	368.1249	0.3000	368.8124	0.8500	0.6875	1.2835	1152.000	1376.000	1200.000	224.000	16.91	R
116	Spectrogram 1	1	369.372624058	372.078451720	1638.400	745.700	369.7812	0.1512	371.3437	0.7326	1.5625	2.7058	880.000	1216.000	1088.000	336.000	18.69	L
117	Spectrogram 1	1	372.668183390	375.235250659	1630.815	702.500	373.2187	0.2099	374.7499	0.8148	1.5312	2.5671	800.000	1376.000	896.000	576.000	18.73	L
118	Spectrogram 1	1	376.206573409	379.224611955	1828.030	616.000	376.7812	0.1875	378.3437	0.7083	1.5625	3.0180	800.000	1216.000	832.000	416.000	19.29	L
119	Spectrogram 1	1	379.849033723	380.716286179	1545.500	1134.800	380.0312	0.1923	380.4687	0.7308	0.4375	0.8673	1216.000	1376.000	1296.000	160.000	18.23	R
120	Spectrogram 1	1	381.236637653	383.803704922	1835.615	713.300	381.8124	0.2222	383.2187	0.7778	1.4062	2.5671	896.000	1232.000	944.000	336.000	17.26	L
121	Spectrogram 1	1	384.844407609	387.203334288	1509.452	713.300	385.5312	0.2838	386.6874	0.7838	1.1562	2.3589	912.000	1216.000	960.000	304.000	18.23	L
122	Spectrogram 1	1	387.654305565	390.013232245	1494.281	670.100	388.2812	0.2667	389.4062	0.7467	1.1250	2.3589	848.000	1344.000	1088.000	496.000	18.99	L
123	Spectrogram 1	1	391.262075781	393.274101478	1623.230	648.400	391.7499	0.2381	392.3124	0.5238	0.5625	2.0120	720.000	1264.000	736.000	544.000	17.59	L
124	Spectrogram 1	1	393.621002461	394.557635113	1469.800	961.900	393.7812	0.1724	394.3437	0.7931	0.5625	0.9366	1088.000	1328.000	1216.000	240.000	16.96	R
125	Spectrogram 1	1	395.390197470	397.679743953	1661.156	605.200	395.8749	0.2083	397.2187	0.8056	1.3438	2.2895	704.000	1104.000	720.000	400.000	19.20	L
126	Spectrogram 1	1	398.442926114	400.732472597	1835.615	626.800	399.0937	0.2778	400.1562	0.7500	1.0625	2.2895	752.000	1488.000	1136.000	736.000	17.49	L
127	Spectrogram 1	1	401.738485446	404.097412126	1547.378	713.300	402.1874	0.1867	403.3749	0.6933	1.1875	2.3589	784.000	1312.000	928.000	528.000	18.63	L
128	Spectrogram 1	1	404.513693304	405.727846742	1415.800	951.100	404.9374	0.3421	405.2812	0.6316	0.3438	1.2142	1120.000	1264.000	1136.000	144.000	17.43	R
129	Spectrogram 1	1	405.970677430	408.190843717	1592.889	540.400	406.5312	0.2429	407.6249	0.7429	1.0938	2.2202	800.000	1136.000	832.000	336.000	18.10	L
130	Spectrogram 1	1	409.370307056	411.729233736	1774.933	507.900	409.8749	0.2133	410.9687	0.6800	1.0938	2.3589	704.000	1312.000	736.000	608.000	17.57	L
131	Spectrogram 1	1	412.334457937	414.346483634	1577.719	691.700	412.7499	0.2031	413.9687	0.8125	1.2188	2.0120	832.000	1472.000	896.000	640.000	16.69	L
132	Spectrogram 1	1	415.005595501	416.809480608	1395.674	529.600	415.6249	0.3393	416.3437	0.7500	0.7188	1.8039	640.000	1120.000	656.000	480.000	18.21	L
133	Spectrogram 1	1	417.711423162	418.717436011	1253.700	940.200	418.0937	0.3871	418.3437	0.6452	0.2500	1.0060	1056.000	1168.000	1088.000	112.000	17.50	R
134	Spectrogram 1	1	419.480618172	421.700784459	1585.304	572.800	419.9999	0.2286	421.3437	0.8429	1.3438	2.2202	752.000	1360.000	768.000	608.000	18.27	L
135	Spectrogram 1	1	422.845557700	425.343244773	1750.800	529.600	423.3437	0.1923	424.6874	0.7436	1.3438	2.4977	768.000	1376.000	944.000	608.000	18.35	L
136	Spectrogram 1	1	426.210497228	428.430663515	1615.644	626.800	426.7187	0.2286	427.9062	0.7714	1.1875	2.2202	816.000	1072.000	880.000	256.000	19.84	L
137	Spectrogram 1	1	429.020395185	431.795603043	907.800	129.700	429.4687	0.1591	430.9062	0.6818	1.4375	2.7752	288.000	672.000	592.000	384.000	20.25	F
138	Spectrogram 1	1	432.107813927	433.044446580	886.200	562.000	432.2499	0.1379	432.5937	0.5172	0.3438	0.9366	704.000	752.000	720.000	48.000	19.90	LS
139	Spectrogram 1	1	433.703558446	436.513456402	799.700	118.900	434.1874	0.1685	435.6249	0.6854	1.4375	2.8099	224.000	688.000	608.000	464.000	18.39	F
140	Spectrogram 1	1	440.543337961	443.041025033	810.600	108.100	440.9999	0.1772	442.4062	0.7468	1.4062	2.4977	256.000	640.000	624.000	384.000	18.53	F
141	Spectrogram 1	1	443.387926016	444.393938864	907.800	605.200	443.6562	0.2581	443.9999	0.6129	0.3438	1.0060	720.000	752.000	736.000	32.000	20.55	LS
142	Spectrogram 1	1	446.718175446	449.007721929	778.100	205.300	447.1249	0.1781	448.5312	0.7945	1.4062	2.2895	288.000	656.000	416.000	368.000	18.79	F
143	Spectrogram 1	1	449.736213992	450.915677331	940.200	594.400	449.9687	0.1892	450.6249	0.7568	0.6562	1.1795	656.000	768.000	720.000	112.000	23.01	LS
144	Spectrogram 1	1	451.678859492	454.037786172	745.700	162.100	451.9999	0.1333	453.5624	0.8000	1.5625	2.3589	272.000	656.000	464.000	384.000	18.32	F
145	Spectrogram 1	1	454.662207940	455.737600985	864.600	572.800	454.9999	0.3030	455.4687	0.7576	0.4688	1.0754	688.000	800.000	720.000	112.000	26.17	LS
146	Spectrogram 1	1	456.500783146	458.443428647	788.900	86.500	456.9062	0.1967	458.0312	0.7869	1.1250	1.9426	224.000	720.000	272.000	496.000	20.15	F
147	Spectrogram 1	1	459.102540513	460.247313755	843.000	507.900	459.3437	0.2000	459.9374	0.7429	0.5938	1.1448	576.000	736.000	672.000	160.000	23.51	LS
148	Spectrogram 1	1	460.767665228	462.710310729	713.300	129.700	461.0937	0.1639	462.2499	0.7705	1.1562	1.9426	304.000	544.000	528.000	240.000	22.56	F
149	Spectrogram 1	1	463.230662203	464.340745346	886.200	518.800	463.5937	0.3235	463.9999	0.7059	0.4062	1.1101	656.000	736.000	672.000	80.000	22.12	LS
150	Spectrogram 1	1	464.826406461	466.769051962	778.100	129.700	465.2187	0.1967	466.5937	0.9180	1.3750	1.9426	208.000	624.000	608.000	416.000	19.99	F
151	Spectrogram 1	1	467.185333141	468.295416284	875.400	551.200	467.6249	0.4000	467.9687	0.7143	0.3438	1.1101	640.000	752.000	672.000	112.000	25.84	LS
152	Spectrogram 1	1	468.919838052	471.209384535	929.400	118.900	469.2499	0.1389	470.3437	0.6250	1.0938	2.2895	208.000	720.000	464.000	512.000	18.75	F
153	Spectrogram 1	1	471.278764732	472.076636991	843.000	518.800	471.4687	0.2400	471.7499	0.6000	0.2812	0.7979	640.000	720.000	688.000	80.000	20.30	LS
154	Spectrogram 1	1	472.770438956	474.782464653	734.900	129.700	472.9999	0.1094	474.3124	0.7656	1.3125	2.0120	208.000	672.000	224.000	464.000	22.43	F
155	Spectrogram 1	1	477.627052708	479.777838798	951.100	118.900	478.1562	0.2388	479.4687	0.8657	1.3125	2.1508	224.000	688.000	352.000	464.000	17.50	F
156	Spectrogram 1	1	480.332880370	481.408273415	1080.700	518.800	480.7187	0.3529	481.0937	0.7059	0.3750	1.0754	640.000	880.000	672.000	240.000	18.66	LS
157	Spectrogram 1	1	482.102075379	484.044720880	756.500	129.700	482.4374	0.1639	483.5937	0.7705	1.1562	1.9426	240.000	672.000	528.000	432.000	20.40	F
158	Spectrogram 1	1	484.391621862	485.293564416	929.400	551.200	484.6249	0.2500	485.0624	0.7500	0.4375	0.9019	624.000	768.000	640.000	144.000	23.02	LS
