Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
13	Spectrogram 1	1	87.198828533	89.896196679	667.500	182.000	87.7499	0.2000	89.2187	0.7529	1.4688	2.6974	256.000	656.000	320.000	400.000	25.63	F
14	Spectrogram 1	1	90.883038684	93.777775232	675.100	204.800	91.4062	0.1758	93.3437	0.8571	1.9375	2.8947	256.000	608.000	320.000	352.000	26.91	F
15	Spectrogram 1	1	94.896196171	97.659353784	667.500	212.400	95.5937	0.2500	97.3124	0.8750	1.7188	2.7632	256.000	640.000	320.000	384.000	28.90	F
16	Spectrogram 1	1	101.211985002	103.711984748	713.000	189.600	101.9062	0.2785	103.4374	0.8987	1.5312	2.5000	240.000	656.000	256.000	416.000	26.70	F
17	Spectrogram 1	1	104.896195153	107.790931701	659.900	227.600	105.5312	0.2174	107.4062	0.8696	1.8750	2.8947	288.000	640.000	304.000	352.000	30.54	F
18	Spectrogram 1	1	108.909352640	111.935668122	667.500	220.000	109.6562	0.2421	111.6874	0.9263	2.0312	3.0263	256.000	640.000	304.000	384.000	28.60	F
19	Spectrogram 1	1	143.505513015	156.992353748	2429.409	788.900	148.2187	0.3488	156.0312	0.9302	7.8125	13.4868	864.000	2032.000	1616.000	1168.000	19.60	W4
20	Spectrogram 1	1	159.229195626	171.466036487	2222.121	795.709	163.4687	0.3462	170.8124	0.9487	7.3438	12.2368	912.000	1856.000	1456.000	944.000	19.95	W4
21	Spectrogram 1	1	172.979194227	182.979193210	2197.247	578.953	174.8749	0.1881	182.1249	0.9154	7.2500	10.0000	848.000	2048.000	928.000	1200.000	19.69	W3
22	Spectrogram 1	1	184.031824682	187.452876966	675.100	273.100	184.7499	0.2037	187.0937	0.8981	2.3438	3.4211	352.000	624.000	400.000	272.000	30.88	F
23	Spectrogram 1	1	188.702876838	192.189718589	705.400	227.600	189.4999	0.2252	191.5312	0.8108	2.0312	3.4868	352.000	672.000	448.000	320.000	29.26	F
24	Spectrogram 1	1	193.176560594	196.071297141	743.300	197.200	193.8749	0.2391	195.7187	0.8804	1.8438	2.8947	240.000	656.000	272.000	416.000	30.41	F
25	Spectrogram 1	1	198.768665288	201.597612369	758.500	174.500	199.3749	0.2111	201.0937	0.8222	1.7188	2.8289	256.000	624.000	368.000	368.000	28.87	F
26	Spectrogram 1	1	202.501455221	205.527770703	728.200	182.000	203.1874	0.2211	204.9999	0.8316	1.8125	3.0263	240.000	672.000	352.000	432.000	27.34	F
27	Spectrogram 1	1	206.514612708	209.080401920	659.900	204.800	207.0312	0.1975	208.6249	0.8272	1.5938	2.5658	256.000	640.000	304.000	384.000	29.68	F
28	Spectrogram 1	1	211.383033265	214.211980346	705.400	212.400	212.0937	0.2472	213.8124	0.8652	1.7188	2.8289	272.000	640.000	320.000	368.000	29.30	F
29	Spectrogram 1	1	215.396190751	218.093558898	682.700	189.600	215.8437	0.1647	217.6249	0.8353	1.7812	2.6974	240.000	640.000	304.000	400.000	29.17	F
30	Spectrogram 1	1	408.798579912	411.759105927	773.700	121.400	409.3749	0.1915	411.3437	0.8617	1.9688	2.9605	192.000	720.000	240.000	528.000	25.04	F
31	Spectrogram 1	1	417.680157956	420.640683971	788.900	182.000	418.2499	0.1915	420.0937	0.8191	1.8438	2.9605	256.000	624.000	608.000	368.000	27.01	F
32	Spectrogram 1	1	421.101210240	422.088052245	993.700	675.100	421.3437	0.2333	421.7812	0.7000	0.4375	0.9868	704.000	768.000	720.000	64.000	30.72	LS
33	Spectrogram 1	1	423.666999452	434.324893105	2371.368	713.000	425.5937	0.1794	433.8437	0.9559	8.2500	10.6579	864.000	1824.000	1344.000	960.000	20.88	W3
34	Spectrogram 1	1	437.022261252	439.653839931	895.100	166.900	437.6874	0.2530	439.3437	0.8916	1.6562	2.6316	224.000	704.000	240.000	480.000	28.12	F
35	Spectrogram 1	1	440.706471403	443.995944753	713.000	220.000	441.4999	0.2404	443.6562	0.9038	2.1562	3.2895	304.000	688.000	368.000	384.000	32.13	F
36	Spectrogram 1	1	445.377523560	448.469628508	705.400	220.000	445.9062	0.1633	447.8749	0.8061	1.9688	3.0921	272.000	656.000	384.000	384.000	31.22	F
37	Spectrogram 1	1	449.390681046	452.219628127	682.700	227.600	449.9687	0.2000	451.8437	0.8667	1.8750	2.8289	288.000	640.000	592.000	352.000	31.63	F
38	Spectrogram 1	1	454.193312137	456.495943481	682.700	197.200	454.5624	0.1528	455.9999	0.7917	1.4375	2.3026	240.000	640.000	336.000	400.000	30.97	F
39	Spectrogram 1	1	457.614364420	460.114364166	697.800	197.200	458.0312	0.1646	459.4999	0.7595	1.4688	2.5000	272.000	640.000	288.000	368.000	28.90	F
40	Spectrogram 1	1	461.166995638	463.732784850	705.400	182.000	461.5937	0.1605	463.0624	0.7407	1.4688	2.5658	240.000	656.000	608.000	416.000	27.98	F
41	Spectrogram 1	1	465.805421677	468.897526625	720.600	204.800	466.6562	0.2755	468.4374	0.8571	1.7812	3.0921	288.000	624.000	336.000	336.000	30.26	F
42	Spectrogram 1	1	469.950158097	472.713315711	667.500	212.400	470.4999	0.1954	472.2812	0.8506	1.7812	2.7632	288.000	640.000	336.000	352.000	29.27	F
43	Spectrogram 1	1	478.108052004	480.608051750	735.800	174.500	478.6562	0.2152	480.1249	0.8101	1.4688	2.5000	224.000	688.000	256.000	464.000	28.58	F
44	Spectrogram 1	1	481.068578019	482.121209491	857.100	637.200	481.3437	0.2500	481.8437	0.7500	0.5000	1.0526	688.000	832.000	800.000	144.000	27.46	LS
45	Spectrogram 1	1	483.436998831	494.489629285	2329.911	705.400	486.0624	0.2380	494.0312	0.9603	7.9688	11.0526	800.000	2208.000	864.000	1408.000	20.63	W3
46	Spectrogram 1	1	495.645515995	506.434988582	2205.538	811.600	497.7812	0.1977	506.1562	0.9767	8.3750	10.7895	848.000	1840.000	864.000	992.000	20.45	W3
47	Spectrogram 1	1	508.027201011	518.882463064	2114.332	773.700	509.8749	0.1700	518.1562	0.9337	8.2812	10.8553	832.000	1968.000	1200.000	1136.000	21.51	W3
48	Spectrogram 1	1	519.671936668	527.698251641	2139.206	713.000	522.3124	0.3281	527.1874	0.9375	4.8750	8.0263	752.000	1648.000	768.000	896.000	20.54	W2
49	Spectrogram 1	1	528.685093646	532.040356463	713.000	182.000	529.2499	0.1682	531.6562	0.8879	2.4062	3.3553	320.000	656.000	368.000	336.000	30.69	F
50	Spectrogram 1	1	533.290356335	536.382461284	697.800	235.100	533.9062	0.1939	535.8124	0.8163	1.9062	3.0921	352.000	656.000	640.000	304.000	29.83	F
51	Spectrogram 1	1	537.369303289	540.329829304	705.400	182.000	537.9999	0.2128	539.8124	0.8298	1.8125	2.9605	240.000	656.000	304.000	416.000	26.25	F
52	Spectrogram 1	1	541.448250242	544.277197323	713.000	204.800	541.8437	0.1348	543.7187	0.8090	1.8750	2.8289	240.000	656.000	320.000	416.000	26.71	F
53	Spectrogram 1	1	545.264039328	548.092986409	743.300	227.600	545.9062	0.2247	547.7499	0.8876	1.8438	2.8289	272.000	672.000	304.000	400.000	29.29	F
54	Spectrogram 1	1	549.474565215	552.106143895	713.000	212.400	550.2187	0.2771	551.7499	0.8675	1.5312	2.6316	256.000	656.000	272.000	400.000	26.06	F
55	Spectrogram 1	1	552.895617499	555.856143514	697.800	189.600	553.7499	0.2872	555.4062	0.8511	1.6562	2.9605	240.000	656.000	320.000	416.000	30.89	F
56	Spectrogram 1	1	559.277195797	562.106142878	697.800	220.000	560.0624	0.2778	561.7812	0.8889	1.7188	2.8289	256.000	656.000	640.000	400.000	29.85	F
57	Spectrogram 1	1	571.461691093	573.698532971	735.009	151.009	571.9687	0.2254	573.3749	0.8592	1.4062	2.2368	208.000	688.000	320.000	480.000	26.83	F
58	Spectrogram 1	1	574.356427641	575.343269646	826.800	637.200	574.5937	0.2333	575.2499	0.9333	0.6562	0.9868	688.000	752.000	736.000	64.000	27.70	LS
59	Spectrogram 1	1	577.251164189	587.843268374	2213.830	796.400	579.3437	0.1958	587.2499	0.9466	7.9062	10.5921	864.000	1712.000	1168.000	848.000	19.47	W3
60	Spectrogram 1	1	589.027657462	599.027656444	2164.081	697.800	590.8437	0.1818	598.7812	0.9781	7.9375	10.0000	816.000	1968.000	1360.000	1152.000	20.15	W3
61	Spectrogram 1	1	600.672393119	611.527655173	2130.915	773.700	602.9999	0.2139	611.1874	0.9711	8.1875	10.8553	816.000	1696.000	832.000	880.000	19.07	W3
62	Spectrogram 1	1	612.646076112	622.909232962	2130.915	690.300	615.0937	0.2378	622.4999	0.9604	7.4062	10.2632	720.000	1680.000	736.000	960.000	19.70	W3
63	Spectrogram 1	1	623.961864434	627.448706185	705.400	220.000	624.6562	0.1982	627.1249	0.9099	2.4688	3.4868	320.000	624.000	368.000	304.000	25.98	F
64	Spectrogram 1	1	628.435548190	631.461863671	675.100	227.600	629.0937	0.2188	631.1562	0.9062	2.0625	3.0263	288.000	608.000	368.000	320.000	28.49	F
65	Spectrogram 1	1	632.514495143	635.738179026	743.300	227.600	633.0624	0.1667	635.3124	0.8725	2.2500	3.2237	320.000	656.000	352.000	336.000	26.73	F
66	Spectrogram 1	1	639.100252838	641.797620984	735.800	212.400	639.5937	0.1765	641.3437	0.8353	1.7500	2.6974	304.000	608.000	320.000	304.000	26.23	F
67	Spectrogram 1	1	642.850252456	645.810778471	735.800	197.200	643.5624	0.2366	645.3437	0.8495	1.7812	2.9605	320.000	608.000	368.000	288.000	25.45	F
68	Spectrogram 1	1	646.731831009	649.494988622	758.500	235.100	647.2499	0.1839	649.2499	0.9195	2.0000	2.7632	256.000	656.000	368.000	400.000	27.08	F
69	Spectrogram 1	1	650.679199028	653.442356642	773.700	189.600	651.3124	0.2273	653.1874	0.9091	1.8750	2.7632	240.000	640.000	320.000	400.000	25.21	F
70	Spectrogram 1	1	654.692356515	657.389724661	788.900	204.800	655.4687	0.2824	656.9999	0.8588	1.5312	2.6974	240.000	608.000	272.000	368.000	27.03	F
71	Spectrogram 1	1	658.705514001	661.073934813	705.400	182.000	659.1562	0.1867	660.6249	0.8133	1.4688	2.3684	240.000	672.000	272.000	432.000	28.72	F
72	Spectrogram 1	1	676.506135860	678.677188271	720.600	159.300	676.8124	0.1324	678.2187	0.7941	1.4062	2.1711	208.000	656.000	272.000	448.000	23.99	F
73	Spectrogram 1	1	679.598240809	680.256135479	948.100	697.800	679.8437	0.3500	680.1249	0.8000	0.2812	0.6579	768.000	864.000	832.000	96.000	27.26	LS
74	Spectrogram 1	1	682.295608955	695.453502354	2255.287	842.000	686.7812	0.3405	694.5937	0.9357	7.8125	13.1579	896.000	1760.000	1168.000	864.000	19.97	W4
75	Spectrogram 1	1	696.440344359	705.979817072	2246.996	796.400	698.6874	0.2336	705.5937	0.9605	6.9062	9.5395	848.000	1632.000	944.000	784.000	19.62	W3
76	Spectrogram 1	1	707.054497290	717.580812008	2222.121	720.600	709.2187	0.2054	716.8749	0.9345	7.6562	10.5263	848.000	1776.000	944.000	928.000	20.34	W3
77	Spectrogram 1	1	718.896601348	728.436074062	2164.081	750.900	720.3749	0.1546	728.1249	0.9704	7.7500	9.5395	784.000	1792.000	944.000	1008.000	19.29	W3
78	Spectrogram 1	1	729.648966121	733.070018404	705.400	250.300	730.1249	0.1376	732.5937	0.8624	2.4688	3.4211	352.000	656.000	368.000	304.000	27.15	F
79	Spectrogram 1	1	734.122649876	737.675281094	728.200	235.100	734.9062	0.2212	737.1562	0.8584	2.2500	3.5526	320.000	688.000	368.000	368.000	30.07	F
80	Spectrogram 1	1	738.859491500	741.820017514	728.200	212.400	739.4999	0.2128	741.2499	0.8085	1.7500	2.9605	256.000	672.000	272.000	416.000	27.00	F
81	Spectrogram 1	1	744.912122463	747.543701143	659.900	212.400	745.5937	0.2530	747.1562	0.8554	1.5625	2.6316	272.000	640.000	320.000	368.000	29.53	F
82	Spectrogram 1	1	748.793701015	751.425279695	766.100	235.100	749.2187	0.1566	751.1562	0.9036	1.9375	2.6316	272.000	640.000	368.000	368.000	26.56	F
83	Spectrogram 1	1	752.872647969	755.438437182	705.400	227.600	753.2187	0.1341	755.1562	0.8902	1.9375	2.5658	272.000	672.000	368.000	400.000	27.47	F
84	Spectrogram 1	1	770.032942207	772.006626216	750.900	151.700	770.4999	0.2258	771.7187	0.8548	1.2188	1.9737	208.000	672.000	272.000	464.000	21.68	F
85	Spectrogram 1	1	772.664520886	773.782941825	902.600	622.000	772.9374	0.2286	773.6562	0.8857	0.7188	1.1184	672.000	752.000	672.000	80.000	25.43	LS
86	Spectrogram 1	1	775.493467967	788.256624563	2197.247	804.000	777.4687	0.1544	787.7812	0.9632	10.3125	12.7632	944.000	1744.000	1184.000	800.000	19.27	W4
87	Spectrogram 1	1	789.769782304	800.230307556	2164.081	842.000	791.7812	0.1916	799.8437	0.9641	8.0625	10.4605	864.000	1680.000	880.000	816.000	19.45	W3
88	Spectrogram 1	1	801.368626623	811.500204540	2180.664	773.700	803.5312	0.2130	810.9687	0.9475	7.4375	10.1316	800.000	1696.000	960.000	896.000	20.04	W3
89	Spectrogram 1	1	812.421257078	816.302835630	705.400	235.100	813.0937	0.1707	815.7187	0.8537	2.6250	3.8816	320.000	672.000	384.000	352.000	27.39	F
90	Spectrogram 1	1	817.289677635	820.710729919	743.300	250.300	817.9062	0.1759	820.2812	0.8796	2.3750	3.4211	336.000	656.000	384.000	320.000	27.42	F
91	Spectrogram 1	1	823.605466466	826.368624080	743.300	242.700	824.0624	0.1609	826.1249	0.9195	2.0625	2.7632	320.000	672.000	384.000	352.000	27.75	F
92	Spectrogram 1	1	827.618623953	830.250202633	720.600	235.100	828.1249	0.1905	829.9062	0.8690	1.7812	2.6316	272.000	640.000	336.000	368.000	25.27	F
93	Spectrogram 1	1	833.353421592	835.721842403	697.800	204.800	834.0312	0.2800	835.3437	0.8400	1.3125	2.3684	272.000	624.000	384.000	352.000	25.39	F
94	Spectrogram 1	1	836.708684408	839.537631489	713.000	235.100	837.4687	0.2667	839.0312	0.8222	1.5625	2.8289	272.000	672.000	384.000	400.000	25.22	F
95	Spectrogram 1	1	840.392894560	843.090262706	728.200	212.400	841.1249	0.2706	842.7499	0.8824	1.6250	2.6974	272.000	672.000	624.000	400.000	27.51	F
96	Spectrogram 1	1	846.248157122	848.484999000	719.217	195.817	846.9999	0.3380	848.1249	0.8451	1.1250	2.2368	256.000	672.000	272.000	416.000	30.48	F
97	Spectrogram 1	1	849.471841005	852.037630217	720.600	220.000	850.1562	0.2593	851.7187	0.8765	1.5625	2.5658	272.000	640.000	384.000	368.000	25.97	F
98	Spectrogram 1	1	853.353419557	855.656050902	697.800	189.600	853.7812	0.1806	855.0312	0.7361	1.2500	2.3026	256.000	640.000	624.000	384.000	26.20	F
99	Spectrogram 1	1	870.645293322	872.618977332	720.600	121.400	870.9374	0.1452	872.2812	0.8387	1.3438	1.9737	208.000	688.000	272.000	480.000	23.71	F
100	Spectrogram 1	1	873.211082535	874.592661342	872.300	697.800	873.6562	0.3256	874.3437	0.8372	0.6875	1.3816	720.000	784.000	752.000	64.000	32.83	LS
101	Spectrogram 1	1	876.237398017	889.987396618	2288.453	842.000	879.0937	0.2073	889.3437	0.9544	10.2500	13.7500	992.000	2128.000	1248.000	1136.000	20.76	W4
102	Spectrogram 1	1	891.237396491	901.368974408	2437.700	819.200	893.2499	0.1981	900.8124	0.9474	7.5625	10.1316	864.000	1792.000	992.000	928.000	19.33	W3
103	Spectrogram 1	1	902.873527306	913.662999892	2246.996	735.800	905.1249	0.2087	913.1249	0.9507	8.0000	10.7895	784.000	1696.000	880.000	912.000	20.59	W3
104	Spectrogram 1	1	914.715631364	918.136683648	705.400	242.700	915.1249	0.1193	917.7499	0.8899	2.6250	3.4211	320.000	656.000	336.000	336.000	33.17	F
105	Spectrogram 1	1	919.518262454	922.544577936	713.000	212.400	919.8749	0.1146	922.0937	0.8542	2.2188	3.0263	304.000	672.000	352.000	368.000	31.74	F
106	Spectrogram 1	1	923.531419941	926.755103824	728.200	242.700	924.3124	0.2353	926.3124	0.8627	2.0000	3.2237	288.000	656.000	352.000	368.000	31.11	F
107	Spectrogram 1	1	929.912998239	932.412997985	682.700	204.800	930.5624	0.2532	931.8749	0.7848	1.3125	2.5000	288.000	656.000	640.000	368.000	28.75	F
108	Spectrogram 1	1	933.465629457	935.965629202	735.800	182.000	934.0312	0.2278	935.4687	0.8101	1.4375	2.5000	256.000	672.000	640.000	416.000	27.62	F
109	Spectrogram 1	1	939.564509122	941.669772065	759.883	198.583	939.9999	0.1970	941.1562	0.7576	1.1562	2.1053	256.000	720.000	640.000	464.000	26.94	F
110	Spectrogram 1	1	942.261877268	943.051350872	796.400	568.900	942.4374	0.2083	942.8437	0.7500	0.4062	0.7895	640.000	720.000	656.000	80.000	26.82	LS
111	Spectrogram 1	1	943.972403410	946.603982090	735.800	174.500	944.6249	0.2410	946.2187	0.8554	1.5938	2.6316	272.000	656.000	352.000	384.000	29.80	F
112	Spectrogram 1	1	947.722403029	950.419771175	720.600	204.800	948.5937	0.3176	949.9687	0.8353	1.3750	2.6974	272.000	672.000	656.000	400.000	29.14	F
113	Spectrogram 1	1	951.669771048	954.038191860	713.000	189.600	952.2187	0.2267	953.5624	0.8000	1.3438	2.3684	256.000	672.000	288.000	416.000	27.70	F
114	Spectrogram 1	1	955.222402266	958.117138813	720.600	189.600	955.8124	0.1978	957.6562	0.8462	1.8438	2.8947	256.000	688.000	272.000	432.000	27.06	F
115	Spectrogram 1	1	973.878286602	976.575654748	720.600	136.500	974.7499	0.3176	976.0937	0.8235	1.3438	2.6974	208.000	688.000	656.000	480.000	22.20	F
116	Spectrogram 1	1	977.233549418	978.615128225	834.400	667.500	977.6249	0.2791	978.3124	0.7907	0.6875	1.3816	736.000	800.000	784.000	64.000	32.29	LS
117	Spectrogram 1	1	980.523201153	993.812673485	2354.785	781.300	982.8124	0.1718	992.9687	0.9365	10.1562	13.2895	960.000	2000.000	1040.000	1040.000	19.38	W4
118	Spectrogram 1	1	994.755596384	1005.808226838	2421.117	895.100	997.1562	0.2159	1005.2499	0.9517	8.0938	11.0526	944.000	1936.000	1424.000	992.000	20.02	W3
119	Spectrogram 1	1	1007.067188917	1017.461924702	2396.243	804.000	1009.4374	0.2266	1016.8437	0.9426	7.4062	10.3947	880.000	1968.000	1040.000	1088.000	19.24	W3
120	Spectrogram 1	1	1018.580345641	1021.935608457	720.600	250.300	1019.1874	0.1792	1021.4687	0.8679	2.2812	3.3553	320.000	688.000	368.000	368.000	25.63	F
121	Spectrogram 1	1	1023.054029396	1026.475081680	713.000	250.300	1023.8749	0.2385	1025.9374	0.8440	2.0625	3.4211	336.000	688.000	368.000	352.000	30.66	F
122	Spectrogram 1	1	1027.527713152	1030.619818100	743.300	242.700	1028.3124	0.2551	1030.2187	0.8776	1.9062	3.0921	288.000	688.000	368.000	400.000	27.99	F
123	Spectrogram 1	1	1033.185607313	1035.882975460	720.600	182.000	1033.5937	0.1512	1035.4062	0.8256	1.8125	2.6974	288.000	688.000	416.000	400.000	26.07	F
124	Spectrogram 1	1	1037.067185865	1039.830343479	652.300	220.000	1037.5937	0.1839	1039.3124	0.8161	1.7188	2.7632	288.000	624.000	368.000	336.000	27.20	F
125	Spectrogram 1	1	1042.856658961	1045.488237640	750.900	166.900	1043.5937	0.2771	1045.0624	0.8434	1.4688	2.6316	288.000	688.000	352.000	400.000	27.93	F
126	Spectrogram 1	1	1046.211921777	1047.264553249	796.400	508.200	1046.3749	0.1515	1046.8124	0.5758	0.4375	1.0526	560.000	752.000	688.000	192.000	22.29	LS
127	Spectrogram 1	1	1048.119816320	1050.422447665	750.900	204.800	1048.4062	0.1233	1049.9374	0.7945	1.5312	2.3026	272.000	672.000	368.000	400.000	27.09	F
128	Spectrogram 1	1	1051.512544908	1054.341491988	733.000	211.600	1052.3437	0.2921	1053.9374	0.8652	1.5938	2.8289	288.000	672.000	368.000	384.000	26.30	F
129	Spectrogram 1	1	1057.367807470	1060.130965084	702.800	188.900	1057.9374	0.2045	1059.4374	0.7500	1.5000	2.7632	256.000	656.000	640.000	400.000	27.42	F
130	Spectrogram 1	1	1061.117807088	1064.078333103	748.200	226.700	1061.4687	0.1170	1063.3749	0.7660	1.9062	2.9605	256.000	704.000	368.000	448.000	25.49	F
131	Spectrogram 1	1	1079.729951890	1081.703635900	702.800	143.600	1080.5624	0.4194	1081.4687	0.8871	0.9062	1.9737	192.000	656.000	224.000	464.000	23.69	F
132	Spectrogram 1	1	1082.624688438	1083.874688311	929.500	657.500	1082.9374	0.2564	1083.5624	0.7692	0.6250	1.2500	704.000	864.000	784.000	160.000	21.32	LS
133	Spectrogram 1	1	1087.295740594	1098.611528917	2188.955	778.400	1088.3124	0.0886	1098.0937	0.9557	9.7812	11.3158	880.000	1952.000	1440.000	1072.000	19.42	W4
134	Spectrogram 1	1	1099.993107724	1111.111527645	2238.704	869.100	1102.7499	0.2479	1110.4374	0.9408	7.6875	11.1184	928.000	1696.000	992.000	768.000	21.77	W3
135	Spectrogram 1	1	1112.032580183	1120.979947694	2180.664	763.300	1114.7187	0.2982	1120.2499	0.9193	5.5312	8.9474	912.000	1632.000	1472.000	720.000	22.18	W2
136	Spectrogram 1	1	1122.026125534	1125.447177817	695.300	264.500	1122.5937	0.1651	1125.0624	0.8899	2.4688	3.4211	336.000	656.000	384.000	320.000	30.11	F
137	Spectrogram 1	1	1126.894546091	1129.986651040	748.200	241.800	1127.8124	0.2959	1129.5312	0.8571	1.7188	3.0921	336.000	640.000	384.000	304.000	28.67	F
138	Spectrogram 1	1	1131.105071979	1133.999808526	710.400	226.700	1131.6874	0.1978	1133.4374	0.8132	1.7500	2.8947	304.000	672.000	384.000	368.000	29.13	F
139	Spectrogram 1	1	1134.723492663	1137.947176546	702.800	249.400	1135.5624	0.2549	1137.4999	0.8627	1.9375	3.2237	320.000	656.000	384.000	336.000	30.24	F
140	Spectrogram 1	1	1141.170860429	1143.670860174	755.700	166.300	1141.9062	0.2911	1143.0937	0.7722	1.1875	2.5000	272.000	736.000	320.000	464.000	26.56	F
141	Spectrogram 1	1	1144.526123245	1147.684017661	793.500	211.600	1145.1562	0.2000	1147.0624	0.8100	1.9062	3.1579	304.000	736.000	336.000	432.000	27.28	F
142	Spectrogram 1	1	1148.605070199	1151.565596213	717.900	219.200	1149.2499	0.2128	1150.8749	0.7660	1.6250	2.9605	288.000	672.000	608.000	384.000	27.50	F
143	Spectrogram 1	1	1155.249806365	1157.618227176	755.700	158.700	1155.7812	0.2267	1157.3437	0.8933	1.5625	2.3684	224.000	736.000	336.000	512.000	26.12	F
144	Spectrogram 1	1	1158.272589775	1159.096685803	808.421	628.772	1158.4374	0.1923	1158.8124	0.6538	0.3750	0.8241	672.000	768.000	736.000	96.000	29.36	LS
145	Spectrogram 1	1	1159.855069054	1162.684016135	740.600	188.900	1160.4062	0.1910	1162.2187	0.8427	1.8125	2.8289	288.000	656.000	336.000	368.000	26.05	F
146	Spectrogram 1	1	1163.837751634	1166.565594687	695.300	219.200	1164.3124	0.1724	1166.1249	0.8391	1.8125	2.7278	320.000	656.000	640.000	336.000	30.88	F
147	Spectrogram 1	1	1186.666696680	1188.969328025	702.800	158.700	1187.3749	0.3014	1188.6874	0.8767	1.3125	2.3026	224.000	672.000	624.000	448.000	24.25	F
148	Spectrogram 1	1	1189.693012162	1190.943012035	974.900	733.000	1189.9062	0.1538	1190.6562	0.7692	0.7500	1.2500	768.000	848.000	784.000	80.000	31.19	LS
149	Spectrogram 1	1	30.027419249	30.712976766	3631.676	248.745	30.0624	0.0476	30.6249	0.9048	0.5625	0.6856	256.000	1936.000	288.000	1680.000	13.92	break
150	Spectrogram 1	1	136.927225229	137.064336732	2686.445	414.575	136.9374	0.0000	137.0624	1.0000	0.1250	0.1371	448.000	1600.000	448.000	1152.000	15.03	break
151	Spectrogram 1	1	394.850416363	395.673085384	2968.356	198.996	394.9062	0.0400	395.6249	0.9600	0.7188	0.8227	272.000	1152.000	272.000	880.000	13.85	break
152	Spectrogram 1	1	475.770334343	476.455891860	3598.510	198.996	475.8124	0.0476	476.4062	0.9524	0.5938	0.6856	224.000	1648.000	288.000	1424.000	12.63	break
153	Spectrogram 1	1	567.651494905	568.474163926	3233.684	132.664	567.6874	0.0385	568.4374	0.9615	0.7500	0.8227	160.000	2240.000	336.000	2080.000	13.15	break
154	Spectrogram 1	1	672.663549817	672.800661320	3747.757	248.745	672.6874	0.0000	672.7812	1.0000	0.0938	0.1371	272.000	1936.000	448.000	1664.000	13.67	break
155	Spectrogram 1	1	765.782003810	766.330449824	2868.858	315.077	765.8124	0.0000	766.3124	1.0000	0.5000	0.5484	320.000	2176.000	384.000	1856.000	12.77	break
156	Spectrogram 1	1	867.027331537	867.164443041	3548.761	281.911	867.0312	0.0000	867.1562	1.0000	0.1250	0.1371	304.000	640.000	624.000	336.000	12.48	break
157	Spectrogram 1	1	969.165529301	969.302640804	3333.182	298.494	969.1874	0.0000	969.2812	1.0000	0.0938	0.1371	336.000	656.000	352.000	320.000	14.00	break
